,0-04歳,05-09歳,10-14歳,15-19歳,20-24歳,25-29歳,30-34歳,35-39歳,40-44歳,45-49歳,50-54歳,55-59歳,60-64歳,65-69歳,70-74歳,75-79歳,80-84歳,85-89歳,90-94歳,95-99歳,100歳以上,不詳
総数,240,34,41,99,194,253,343,498,840,1188,1626,2445,4652,6875,9120,12502,17481,19581,14572,6632,1810,56
Se01 結核,0,0,0,0,0,0,0,0,0,1,1,5,4,7,8,25,50,41,31,6,1,1
Se02 悪性新生物＜腫瘍＞,4,4,8,16,16,31,65,120,253,429,657,1145,2350,3503,4227,4853,5460,4398,2084,604,92,1
Se03 食道の悪性新生物＜腫瘍＞,0,0,0,0,0,0,0,0,7,8,23,55,106,157,182,150,151,91,29,6,1,0
Se04 胃の悪性新生物＜腫瘍＞,0,0,0,0,0,2,4,16,30,45,64,134,278,483,518,638,734,601,297,96,10,0
Se05 結腸の悪性新生物＜腫瘍＞,0,0,0,0,2,1,6,9,33,31,52,84,205,293,354,411,476,442,266,71,16,0
Se06 直腸Ｓ状結腸移行部及び直腸の悪性新生物＜腫瘍＞,0,0,0,1,1,1,5,6,11,27,40,64,161,162,186,187,178,144,69,23,4,0
Se07 肝及び肝内胆管の悪性新生物＜腫瘍＞,1,0,0,1,0,0,2,4,10,23,38,82,174,280,356,452,522,331,146,33,1,0
Se08 胆のう及びその他の胆道の悪性新生物＜腫瘍＞,0,0,0,0,0,0,1,1,6,4,15,41,95,113,182,259,307,277,148,36,8,0
Se09 膵の悪性新生物＜腫瘍＞,0,0,1,0,0,0,1,2,14,25,49,98,213,320,426,437,451,354,165,50,5,0
Se10 気管，気管支及び肺の悪性新生物＜腫瘍＞,0,0,0,0,0,1,2,5,22,46,98,176,443,793,967,1016,1139,885,375,83,12,1
Se11 乳房の悪性新生物＜腫瘍＞,0,0,0,0,0,1,8,23,38,70,87,106,149,130,131,128,109,76,48,21,6,0
Se12 子宮の悪性新生物＜腫瘍＞,0,0,0,0,0,3,8,16,28,35,37,41,47,62,57,41,73,50,28,6,0,0
Se13 白血病,1,2,5,5,4,3,6,4,7,19,15,16,59,73,82,107,104,82,32,9,2,0
Se14 糖尿病,0,0,0,0,3,0,0,2,9,10,25,36,57,92,118,163,219,200,153,45,5,0
Se15 高血圧性疾患,0,0,0,0,0,0,1,0,1,4,7,6,14,23,25,37,76,116,131,73,23,0
Se16 心疾患（高血圧性を除く）,12,3,5,2,6,13,29,40,96,144,187,272,512,740,1123,1629,2591,3354,2717,1321,307,6
Se17 急性心筋梗塞,1,0,0,0,1,0,4,8,31,39,55,93,168,217,280,386,549,565,350,139,26,2
Se18 その他の虚血性心疾患,0,0,1,0,1,3,9,10,24,33,47,59,131,183,266,348,460,475,336,113,26,1
Se19 不整脈及び伝導障害,4,0,1,0,2,2,7,10,20,29,30,37,75,118,189,258,396,543,361,184,26,2
Se20 心不全,0,2,2,1,0,4,4,6,15,21,33,53,86,128,255,443,898,1368,1367,745,203,1
Se21 脳血管疾患,1,3,3,1,1,4,15,28,65,104,124,177,298,493,642,1079,1711,1938,1544,639,148,1
Se22 くも膜下出血,0,0,1,1,1,1,3,15,39,44,39,58,66,98,96,108,162,154,69,23,2,0
Se23 脳内出血,0,2,2,0,0,2,9,11,24,52,70,92,160,224,233,372,491,431,273,92,12,1
Se24 脳梗塞,0,1,0,0,0,0,2,2,1,6,10,24,62,159,299,569,1018,1311,1165,498,129,0
Se25 大動脈瘤及び解離,0,0,0,1,0,0,1,2,9,9,13,33,42,78,99,154,243,247,182,42,8,0
Se26 肺炎,13,2,1,1,1,0,6,8,12,15,39,55,155,271,506,990,1818,2479,1967,869,208,1
Se27 慢性閉塞性肺疾患,0,0,0,0,0,1,0,1,0,3,5,8,22,46,106,200,320,340,195,70,6,1
Se28 喘息,0,0,0,0,1,0,0,2,0,2,3,1,1,7,6,17,20,28,29,11,2,0
Se29 肝疾患,1,0,0,0,0,0,4,12,27,55,72,75,140,147,163,169,172,106,58,10,2,0
Se30 腎不全,0,0,1,0,0,1,2,1,2,4,8,15,47,72,137,196,370,524,389,169,42,0
Se31 老衰,0,0,0,0,0,0,0,0,0,0,0,0,2,8,29,131,462,1197,1826,1349,626,0
Se32 不慮の事故,14,5,8,19,30,38,31,31,56,64,71,87,147,193,268,370,448,490,287,129,34,6
Se33 交通事故,2,2,3,16,18,18,11,9,18,20,21,24,39,51,57,55,45,37,9,2,1,0
Se34 自殺,0,0,5,42,106,128,133,168,179,170,163,187,198,180,153,137,106,65,26,9,0,11
