,0-04歳,05-09歳,10-14歳,15-19歳,20-24歳,25-29歳,30-34歳,35-39歳,40-44歳,45-49歳,50-54歳,55-59歳,60-64歳,65-69歳,70-74歳,75-79歳,80-84歳,85-89歳,90-94歳,95-99歳,100歳以上,不詳
総数,240,25,37,104,197,207,301,454,799,1214,1708,2702,4600,8371,10082,14618,21374,24872,19447,8875,2477,21
Se01 結核,0,0,0,0,0,0,0,1,0,2,4,2,4,7,12,19,33,48,36,13,1,0
Se02 悪性新生物＜腫瘍＞,9,4,6,13,12,32,68,106,216,390,626,1095,2091,3879,4195,4991,5782,4871,2506,737,101,0
Se03 食道の悪性新生物＜腫瘍＞,0,0,0,0,0,0,1,2,3,10,32,55,87,175,190,164,137,93,38,7,1,0
Se04 胃の悪性新生物＜腫瘍＞,0,0,0,0,0,10,5,14,13,39,53,115,226,483,495,670,696,645,332,100,12,0
Se05 結腸の悪性新生物＜腫瘍＞,0,0,0,0,1,3,7,8,19,31,54,96,184,304,300,406,503,445,313,122,15,0
Se06 直腸Ｓ状結腸移行部及び直腸の悪性新生物＜腫瘍＞,0,0,0,0,0,2,2,3,8,22,37,76,118,176,165,181,206,173,93,29,1,0
Se07 肝及び肝内胆管の悪性新生物＜腫瘍＞,0,0,0,0,0,0,1,2,6,14,39,63,127,311,329,468,545,381,159,32,2,0
Se08 胆のう及びその他の胆道の悪性新生物＜腫瘍＞,0,0,0,0,0,0,0,1,1,5,21,32,58,140,167,235,280,296,201,62,6,0
Se09 膵の悪性新生物＜腫瘍＞,0,0,0,0,0,0,1,1,9,30,54,78,186,375,421,491,471,403,173,40,8,0
Se10 気管，気管支及び肺の悪性新生物＜腫瘍＞,0,0,0,0,1,2,5,11,26,55,72,188,473,834,973,1036,1236,954,411,117,16,0
Se11 乳房の悪性新生物＜腫瘍＞,0,0,0,0,0,1,4,18,36,59,88,127,154,152,132,109,130,120,85,27,6,0
Se12 子宮の悪性新生物＜腫瘍＞,0,0,0,0,1,3,10,8,26,34,29,37,43,63,53,67,64,48,28,7,2,0
Se13 白血病,4,1,1,5,2,3,8,5,9,15,17,23,36,97,102,132,139,83,43,6,1,0
Se14 糖尿病,0,0,0,0,0,1,3,4,9,18,25,38,54,117,134,199,254,252,166,64,11,0
Se15 高血圧性疾患,0,0,0,0,0,0,1,0,3,2,3,6,19,23,39,43,120,133,188,99,32,0
Se16 心疾患（高血圧性を除く）,6,2,2,5,11,18,17,48,117,170,238,391,667,1212,1453,2344,3627,4630,3886,1725,473,1
Se17 急性心筋梗塞,0,0,0,0,1,3,3,11,31,51,75,109,186,334,370,555,737,770,583,188,30,0
Se18 その他の虚血性心疾患,0,0,0,0,1,2,3,12,26,50,60,101,171,302,394,560,770,787,515,165,49,1
Se19 不整脈及び伝導障害,2,1,0,4,4,3,1,12,26,33,46,66,129,199,230,363,619,769,613,232,55,0
Se20 心不全,0,0,0,0,1,5,1,7,21,18,32,63,117,256,323,612,1114,1804,1764,971,294,0
Se21 脳血管疾患,4,0,0,2,3,3,13,29,75,110,161,221,338,633,757,1251,1924,2276,1796,837,163,3
Se22 くも膜下出血,1,0,0,2,2,1,7,20,41,48,67,69,66,118,125,157,170,174,90,42,2,0
Se23 脳内出血,3,0,0,0,0,1,4,6,27,56,77,109,182,294,283,445,605,582,382,122,16,0
Se24 脳梗塞,0,0,0,0,1,0,1,2,5,4,12,35,78,198,333,626,1097,1473,1281,652,143,3
Se25 大動脈瘤及び解離,0,0,0,0,0,0,2,8,10,29,34,44,62,156,177,246,338,386,256,67,12,1
Se26 肺炎,10,1,1,2,3,0,4,10,13,20,43,65,131,330,576,1147,2172,3134,2572,1131,293,2
Se27 慢性閉塞性肺疾患,0,0,0,0,0,0,1,1,1,2,2,11,25,64,121,201,354,378,217,58,14,0
Se28 喘息,1,0,0,1,0,0,1,0,2,2,3,4,3,5,6,19,23,30,40,22,7,0
Se29 肝疾患,1,0,0,0,1,1,6,13,42,76,80,109,155,202,171,215,205,151,70,14,5,0
Se30 腎不全,1,0,0,0,0,0,1,0,1,3,12,28,44,99,153,254,495,682,492,206,39,1
Se31 老衰,0,0,0,0,0,0,0,0,0,0,0,0,2,9,56,210,706,1800,2744,2061,893,0
Se32 不慮の事故,15,1,4,19,37,19,28,34,48,71,87,123,184,297,377,578,858,790,525,175,44,5
Se33 交通事故,6,0,1,16,25,11,9,13,15,19,19,23,37,43,46,60,56,30,18,1,0,0
Se34 自殺,0,0,8,46,91,95,110,127,145,136,150,163,144,122,120,109,72,45,19,4,1,2
