,0-04歳,05-09歳,10-14歳,15-19歳,20-24歳,25-29歳,30-34歳,35-39歳,40-44歳,45-49歳,50-54歳,55-59歳,60-64歳,65-69歳,70-74歳,75-79歳,80-84歳,85-89歳,90-94歳,95-99歳,100歳以上,不詳
総数,224,37,43,113,211,249,303,495,783,1022,1586,2458,4228,6540,9011,12194,16662,19153,14182,6425,1803,39
Se01 結核,0,0,0,0,0,0,0,0,1,0,0,0,7,6,14,14,28,43,41,2,2,0
Se02 悪性新生物＜腫瘍＞,13,9,8,12,20,30,46,112,246,384,638,1198,2191,3555,4288,5027,5390,4596,2241,645,98,2
Se03 食道の悪性新生物＜腫瘍＞,0,0,0,0,0,0,0,1,7,12,27,53,96,155,193,155,119,99,36,7,0,0
Se04 胃の悪性新生物＜腫瘍＞,0,0,0,0,1,3,7,15,24,28,71,142,263,447,554,655,706,648,310,81,8,0
Se05 結腸の悪性新生物＜腫瘍＞,0,0,0,0,2,2,2,11,14,29,50,94,190,279,324,420,435,444,272,99,13,0
Se06 直腸Ｓ状結腸移行部及び直腸の悪性新生物＜腫瘍＞,0,0,0,0,0,0,1,6,11,22,36,82,133,179,178,227,169,134,78,12,7,0
Se07 肝及び肝内胆管の悪性新生物＜腫瘍＞,1,0,0,0,0,2,0,4,12,14,32,86,156,277,337,457,527,339,150,43,4,1
Se08 胆のう及びその他の胆道の悪性新生物＜腫瘍＞,0,0,0,0,0,0,1,2,4,6,15,32,75,140,180,272,316,276,157,62,10,0
Se09 膵の悪性新生物＜腫瘍＞,0,0,0,0,0,1,3,3,10,34,40,98,212,357,429,455,460,353,163,39,5,0
Se10 気管，気管支及び肺の悪性新生物＜腫瘍＞,0,0,0,0,0,0,4,13,27,48,103,196,400,770,941,1114,1153,960,396,93,16,1
Se11 乳房の悪性新生物＜腫瘍＞,0,0,0,0,1,0,2,14,45,64,76,121,143,140,136,108,95,94,57,26,3,0
Se12 子宮の悪性新生物＜腫瘍＞,0,0,0,0,0,2,5,12,22,35,39,45,59,59,59,64,61,61,32,8,2,0
Se13 白血病,4,2,1,5,6,6,5,5,12,8,17,36,43,81,115,106,129,89,27,7,2,0
Se14 糖尿病,0,0,0,0,0,0,2,3,8,8,23,26,56,79,116,156,209,186,109,45,4,0
Se15 高血圧性疾患,0,0,0,0,0,0,0,2,1,1,9,3,14,17,10,24,47,126,113,81,20,0
Se16 心疾患（高血圧性を除く）,5,1,1,11,15,10,24,36,82,102,189,241,449,617,947,1434,2169,2887,2512,1207,280,5
Se17 急性心筋梗塞,0,0,0,1,0,1,4,4,25,34,59,82,132,193,261,340,441,494,316,130,20,2
Se18 その他の虚血性心疾患,0,0,0,0,2,4,4,15,16,27,54,53,121,144,218,278,361,402,248,104,21,2
Se19 不整脈及び伝導障害,0,1,0,3,4,1,9,7,15,14,26,44,65,105,144,234,325,466,350,135,21,0
Se20 心不全,0,0,0,3,1,1,3,8,14,17,21,35,77,111,231,424,770,1197,1317,715,198,1
Se21 脳血管疾患,0,1,0,2,2,6,6,27,55,71,142,173,269,396,656,1022,1562,1887,1390,578,134,2
Se22 くも膜下出血,0,1,0,1,2,3,3,12,30,28,53,54,63,85,81,125,164,132,81,22,2,1
Se23 脳内出血,0,0,0,1,0,0,3,12,22,34,77,85,128,156,244,328,442,467,220,83,11,0
Se24 脳梗塞,0,0,0,0,0,3,0,2,3,7,8,31,72,149,309,541,922,1238,1059,456,119,1
Se25 大動脈瘤及び解離,0,0,0,0,0,0,4,3,4,9,16,30,52,89,123,155,243,276,151,44,10,0
Se26 肺炎,8,0,0,1,0,2,2,7,5,12,21,56,120,233,495,925,1701,2376,1789,860,191,2
Se27 慢性閉塞性肺疾患,0,0,0,0,0,0,1,1,1,0,2,3,12,60,98,172,304,319,196,42,5,0
Se28 喘息,0,1,0,0,0,0,0,0,2,0,2,5,3,5,8,10,8,16,11,11,4,0
Se29 肝疾患,2,0,0,0,1,1,9,20,41,48,77,82,132,110,138,160,150,136,44,9,7,0
Se30 腎不全,1,0,0,0,1,0,0,2,5,2,7,21,42,68,113,240,342,496,359,150,21,0
Se31 老衰,0,0,0,0,0,0,0,0,0,0,0,0,1,9,36,141,536,1261,1998,1400,695,0
Se32 不慮の事故,14,7,7,24,39,35,49,42,52,62,74,87,133,190,257,288,411,426,247,108,26,5
Se33 交通事故,2,5,3,16,21,15,20,12,24,16,25,22,38,45,47,57,72,34,11,1,0,0
Se34 自殺,0,0,16,43,105,132,114,158,168,164,167,162,159,168,192,160,113,79,31,6,0,2
