,0-04歳,05-09歳,10-14歳,15-19歳,20-24歳,25-29歳,30-34歳,35-39歳,40-44歳,45-49歳,50-54歳,55-59歳,60-64歳,65-69歳,70-74歳,75-79歳,80-84歳,85-89歳,90-94歳,95-99歳,100歳以上,不詳
総数,151,31,25,91,183,154,245,369,597,1133,1637,2217,3152,5331,10355,11844,16722,21337,19564,9935,2602,47
Se01 結核,0,0,0,0,0,0,0,0,0,0,1,2,0,3,7,6,32,32,38,8,4,0
Se02 悪性新生物＜腫瘍＞,8,8,3,13,12,15,38,88,194,364,609,953,1453,2545,4776,4726,5396,5045,3082,961,129,1
Se03 食道の悪性新生物＜腫瘍＞,0,0,0,0,0,0,0,0,2,9,17,31,71,98,165,178,138,94,56,15,2,0
Se04 胃の悪性新生物＜腫瘍＞,0,0,0,0,1,2,6,4,20,37,44,84,143,274,529,509,612,592,355,138,14,0
Se05 結腸の悪性新生物＜腫瘍＞,0,0,0,0,1,0,3,11,21,27,70,73,128,227,434,385,487,487,404,136,17,0
Se06 直腸Ｓ状結腸移行部及び直腸の悪性新生物＜腫瘍＞,0,0,0,0,0,1,1,4,9,23,37,64,80,138,228,179,185,137,96,28,6,0
Se07 肝及び肝内胆管の悪性新生物＜腫瘍＞,0,0,0,0,0,0,0,4,6,9,26,44,97,154,298,313,329,392,198,57,8,1
Se08 胆のう及びその他の胆道の悪性新生物＜腫瘍＞,0,0,0,0,0,0,0,2,0,6,8,27,44,100,172,200,290,302,208,69,10,0
Se09 膵の悪性新生物＜腫瘍＞,0,0,0,0,0,0,1,3,10,24,59,110,166,294,515,555,602,471,249,92,12,0
Se10 気管，気管支及び肺の悪性新生物＜腫瘍＞,0,0,0,0,2,0,1,11,13,47,72,122,270,523,1106,1073,1132,956,546,131,13,0
Se11 乳房の悪性新生物＜腫瘍＞,0,0,0,0,0,0,9,13,32,61,71,101,105,118,186,118,134,116,84,41,11,0
Se12 子宮の悪性新生物＜腫瘍＞,0,0,0,0,1,1,2,6,19,21,49,49,53,65,67,68,51,57,30,11,2,0
Se13 白血病,1,2,0,3,2,5,0,4,7,9,11,21,36,68,97,119,121,113,48,10,2,0
Se14 糖尿病,0,0,0,0,0,0,2,6,3,12,18,33,57,57,130,128,189,204,178,48,11,0
Se15 高血圧性疾患,0,0,0,0,0,0,0,1,1,6,10,8,14,28,45,64,99,121,188,84,36,1
Se16 心疾患（高血圧性を除く）,5,2,2,2,8,8,22,36,58,122,214,254,359,590,1124,1324,2119,3213,3272,1807,391,7
Se17 急性心筋梗塞,0,0,0,0,1,0,5,4,17,34,47,72,97,150,237,240,347,396,318,122,14,1
Se18 その他の虚血性心疾患,0,0,0,0,0,0,5,5,13,28,59,73,99,173,285,290,416,420,311,164,32,5
Se19 不整脈及び伝導障害,1,0,0,1,4,3,6,14,11,22,38,35,46,77,192,206,298,508,452,271,52,0
Se20 心不全,0,0,0,0,1,2,3,7,12,25,44,40,61,116,280,404,849,1478,1817,1057,269,1
Se21 脳血管疾患,0,0,0,0,2,5,7,21,36,92,118,138,201,304,671,837,1251,1698,1480,691,140,0
Se22 くも膜下出血,0,0,0,0,2,2,4,9,11,34,37,29,57,56,80,94,111,119,74,25,3,0
Se23 脳内出血,0,0,0,0,0,0,1,12,20,54,65,83,98,146,289,279,400,448,319,103,17,0
Se24 脳梗塞,0,0,0,0,0,1,1,0,3,4,13,19,39,93,286,443,712,1083,1048,548,112,0
Se25 大動脈瘤及び解離,0,0,0,0,0,1,0,2,5,11,27,25,43,62,134,158,223,261,210,66,9,0
Se26 肺炎,1,0,0,0,1,2,2,1,9,14,17,29,43,128,290,494,853,1317,1347,599,115,0
Se27 慢性閉塞性肺疾患,0,0,0,0,0,0,0,0,2,1,2,9,13,45,124,211,249,331,195,57,6,0
Se28 喘息,1,0,0,0,0,0,0,0,0,2,1,1,0,3,2,12,6,20,17,7,2,0
Se29 肝疾患,0,0,0,0,0,2,1,16,23,72,93,103,128,143,168,170,178,166,86,23,1,0
Se30 腎不全,0,1,0,0,0,1,1,2,1,9,20,20,38,67,160,201,352,521,452,208,35,0
Se31 老衰,0,0,0,0,0,0,0,0,0,0,0,0,2,16,87,242,889,2231,3651,2969,1188,1
Se32 不慮の事故,8,6,2,9,20,12,8,19,30,47,45,50,82,109,232,260,372,490,416,173,40,3
Se33 交通事故,2,3,1,6,8,2,2,6,10,9,17,12,16,16,44,32,40,23,12,3,0,1
Se34 自殺,0,0,12,57,107,90,106,122,132,177,176,155,109,94,138,112,93,72,28,11,0,3
