,0-04歳,05-09歳,10-14歳,15-19歳,20-24歳,25-29歳,30-34歳,35-39歳,40-44歳,45-49歳,50-54歳,55-59歳,60-64歳,65-69歳,70-74歳,75-79歳,80-84歳,85-89歳,90-94歳,95-99歳,100歳以上,不詳
総数,235,45,47,109,203,265,359,538,854,1215,1845,2589,5237,7294,10062,14188,19722,22499,16747,7639,2111,31
Se01 結核,0,0,0,0,1,0,1,0,3,2,1,2,6,14,7,25,31,57,26,7,2,0
Se02 悪性新生物＜腫瘍＞,7,12,10,23,12,29,50,120,233,357,683,1145,2437,3425,4381,4979,5504,4489,2222,602,86,3
Se03 食道の悪性新生物＜腫瘍＞,0,0,0,0,0,0,0,1,4,10,19,51,112,135,170,151,141,79,27,10,1,0
Se04 胃の悪性新生物＜腫瘍＞,0,0,0,0,0,2,9,16,32,33,68,147,302,441,560,654,720,628,331,90,10,1
Se05 結腸の悪性新生物＜腫瘍＞,0,0,0,1,0,0,3,7,23,32,56,84,195,262,358,424,504,450,276,78,18,0
Se06 直腸Ｓ状結腸移行部及び直腸の悪性新生物＜腫瘍＞,0,0,0,0,0,0,4,4,12,11,36,68,151,188,178,183,146,126,81,20,6,0
Se07 肝及び肝内胆管の悪性新生物＜腫瘍＞,0,0,0,1,0,3,1,6,6,19,45,93,182,285,358,508,538,358,126,28,3,0
Se08 胆のう及びその他の胆道の悪性新生物＜腫瘍＞,0,0,0,0,0,1,0,1,4,4,14,33,72,118,208,260,324,290,190,32,9,0
Se09 膵の悪性新生物＜腫瘍＞,0,0,0,0,0,1,2,6,19,28,47,84,196,350,421,447,444,334,166,49,7,0
Se10 気管，気管支及び肺の悪性新生物＜腫瘍＞,0,0,0,0,0,2,3,11,23,50,97,187,487,743,956,1054,1207,939,334,85,9,1
Se11 乳房の悪性新生物＜腫瘍＞,0,0,0,0,0,0,6,21,32,45,92,105,152,145,121,98,84,79,60,24,1,0
Se12 子宮の悪性新生物＜腫瘍＞,0,0,0,0,0,3,3,11,25,30,48,34,60,63,55,52,62,49,41,10,2,0
Se13 白血病,3,5,1,8,3,3,4,7,10,14,15,16,60,79,86,118,117,58,32,14,0,0
Se14 糖尿病,0,0,0,0,1,0,2,7,9,18,20,29,83,101,144,195,240,229,151,56,12,0
Se15 高血圧性疾患,0,0,0,0,0,0,0,1,0,3,6,7,17,23,39,55,108,151,157,83,40,0
Se16 心疾患（高血圧性を除く）,9,4,1,4,9,16,38,50,98,169,257,346,688,930,1334,2124,3333,4108,3366,1515,362,4
Se17 急性心筋梗塞,0,0,0,0,0,4,5,15,31,45,84,100,197,287,346,565,711,719,503,166,22,0
Se18 その他の虚血性心疾患,0,0,0,1,1,0,6,9,19,51,66,95,190,218,346,478,661,615,408,146,46,2
Se19 不整脈及び伝導障害,1,1,0,1,4,3,8,9,19,25,37,64,105,165,211,345,543,615,444,196,38,1
Se20 心不全,2,0,1,0,2,3,12,9,18,31,39,50,131,166,302,521,1022,1657,1656,842,232,1
Se21 脳血管疾患,0,0,1,1,3,3,11,22,71,104,163,199,381,553,795,1315,1891,2346,1687,725,157,4
Se22 くも膜下出血,0,0,0,0,2,3,1,11,34,48,60,46,101,92,120,174,177,156,84,18,4,1
Se23 脳内出血,0,0,1,1,1,0,8,10,31,46,87,124,178,262,296,403,510,592,303,112,17,1
Se24 脳梗塞,0,0,0,0,0,0,2,1,6,8,16,27,93,182,353,694,1149,1539,1257,576,130,2
Se25 大動脈瘤及び解離,0,0,2,1,0,0,3,4,7,18,18,37,74,117,149,199,311,331,204,61,5,0
Se26 肺炎,5,1,4,1,1,3,5,14,15,22,46,67,189,331,586,1207,2090,2863,2242,1083,276,1
Se27 慢性閉塞性肺疾患,0,0,0,0,0,0,0,1,0,1,4,5,30,52,115,229,336,432,217,62,12,0
Se28 喘息,0,0,0,0,0,0,2,0,0,1,4,2,2,2,6,16,30,33,39,11,2,0
Se29 肝疾患,0,0,0,0,1,0,6,9,34,51,82,90,170,163,187,209,199,158,73,22,6,0
Se30 腎不全,0,0,0,0,1,0,2,3,3,14,13,27,38,91,158,228,426,562,470,188,36,1
Se31 老衰,0,0,0,0,0,0,0,0,0,0,0,0,3,13,46,152,544,1450,2120,1645,746,0
Se32 不慮の事故,14,10,5,24,26,47,39,45,68,72,101,107,178,247,346,483,626,675,386,130,26,6
Se33 交通事故,1,4,2,17,11,18,8,20,20,18,26,20,36,40,43,47,54,39,8,1,0,0
Se34 自殺,0,1,15,38,114,127,146,177,166,208,187,179,176,191,139,121,100,71,19,5,1,1
