,0-04歳,05-09歳,10-14歳,15-19歳,20-24歳,25-29歳,30-34歳,35-39歳,40-44歳,45-49歳,50-54歳,55-59歳,60-64歳,65-69歳,70-74歳,75-79歳,80-84歳,85-89歳,90-94歳,95-99歳,100歳以上,不詳
総数,218,34,40,99,153,211,343,517,922,1269,1880,2774,5223,8236,11529,15827,23373,27000,20707,9333,2586,17
Se01 結核,0,0,0,0,0,0,0,0,1,1,1,0,3,6,10,19,41,51,40,14,2,0
Se02 悪性新生物＜腫瘍＞,4,6,10,9,12,24,56,104,232,432,648,1150,2226,3630,4646,5065,5801,4907,2470,656,95,0
Se03 食道の悪性新生物＜腫瘍＞,0,0,0,0,0,0,0,4,7,13,29,52,108,160,190,170,136,97,36,8,0,0
Se04 胃の悪性新生物＜腫瘍＞,0,0,0,0,0,2,3,16,21,46,81,126,259,484,609,692,759,645,325,96,6,0
Se05 結腸の悪性新生物＜腫瘍＞,0,0,0,0,0,3,3,6,17,34,65,111,170,256,393,375,514,495,321,110,14,0
Se06 直腸Ｓ状結腸移行部及び直腸の悪性新生物＜腫瘍＞,0,0,0,0,0,1,1,5,9,27,40,62,136,198,196,188,175,165,77,23,4,0
Se07 肝及び肝内胆管の悪性新生物＜腫瘍＞,0,0,0,1,0,0,0,2,8,13,29,76,177,281,385,463,572,367,148,39,6,0
Se08 胆のう及びその他の胆道の悪性新生物＜腫瘍＞,1,0,0,0,0,0,0,1,4,11,9,28,94,119,209,240,319,295,173,51,9,0
Se09 膵の悪性新生物＜腫瘍＞,0,0,0,0,0,0,2,2,14,30,56,99,211,391,412,455,473,390,171,32,7,0
Se10 気管，気管支及び肺の悪性新生物＜腫瘍＞,0,0,0,0,0,1,2,4,18,53,88,204,404,769,1031,1140,1235,975,465,117,11,0
Se11 乳房の悪性新生物＜腫瘍＞,0,0,0,0,0,0,6,16,35,62,81,79,143,163,162,112,129,111,68,18,4,0
Se12 子宮の悪性新生物＜腫瘍＞,0,0,0,0,1,2,8,14,20,26,26,49,51,62,64,48,61,51,41,9,2,0
Se13 白血病,3,2,4,3,7,3,7,5,13,14,12,24,52,75,109,129,124,96,41,3,1,0
Se14 糖尿病,0,0,0,1,0,0,1,7,10,18,16,39,69,125,162,204,254,262,174,54,7,0
Se15 高血圧性疾患,0,0,0,0,0,1,2,1,6,3,2,7,17,33,52,63,114,174,179,95,49,0
Se16 心疾患（高血圧性を除く）,11,4,3,6,5,17,29,60,127,200,317,405,790,1224,1707,2658,4194,5247,4138,1832,463,1
Se17 急性心筋梗塞,0,0,0,0,0,3,7,18,31,66,108,121,224,366,475,626,927,1004,598,214,23,1
Se18 その他の虚血性心疾患,0,0,0,1,0,1,5,15,35,38,70,108,217,289,456,639,899,818,562,211,30,0
Se19 不整脈及び伝導障害,0,2,0,1,3,3,3,6,29,49,55,64,141,186,267,450,698,858,643,250,64,0
Se20 心不全,1,0,0,1,2,3,5,11,13,23,49,66,139,259,366,684,1262,1984,1872,972,304,0
Se21 脳血管疾患,2,1,0,3,2,5,17,32,81,106,185,232,390,621,868,1386,2143,2580,1965,859,199,1
Se22 くも膜下出血,0,0,0,2,1,0,11,15,42,47,74,67,79,116,128,147,194,182,100,29,3,0
Se23 脳内出血,0,1,0,0,1,4,5,13,33,48,87,123,213,289,347,485,659,624,348,105,19,0
Se24 脳梗塞,1,0,0,1,0,1,0,2,3,10,16,38,85,191,370,700,1228,1701,1464,706,173,1
Se25 大動脈瘤及び解離,0,0,0,0,0,1,0,4,13,16,30,42,81,123,170,244,335,429,207,78,10,0
Se26 肺炎,5,1,1,0,2,0,4,6,14,17,48,99,226,367,790,1409,2798,3763,3201,1392,352,0
Se27 慢性閉塞性肺疾患,0,0,0,0,0,0,0,2,0,1,2,7,33,62,153,238,443,418,251,76,10,0
Se28 喘息,0,0,0,0,0,0,1,1,1,8,1,1,6,7,8,17,37,40,46,15,3,0
Se29 肝疾患,0,0,0,0,1,1,5,14,40,60,95,116,161,198,209,187,217,148,78,16,1,0
Se30 腎不全,1,0,0,0,0,1,0,4,4,7,13,18,51,103,165,260,559,643,535,220,29,0
Se31 老衰,0,0,0,0,0,0,0,0,0,0,0,0,0,17,52,179,713,1742,2614,1942,886,0
Se32 不慮の事故,18,6,3,18,21,21,37,49,63,67,91,113,181,300,425,667,905,874,532,223,28,5
Se33 交通事故,4,1,1,14,12,12,12,20,23,17,21,16,34,40,48,63,73,35,16,2,0,1
Se34 自殺,0,0,8,37,83,105,125,150,173,149,177,146,155,150,137,119,86,44,24,3,2,1
