,0-04歳,05-09歳,10-14歳,15-19歳,20-24歳,25-29歳,30-34歳,35-39歳,40-44歳,45-49歳,50-54歳,55-59歳,60-64歳,65-69歳,70-74歳,75-79歳,80-84歳,85-89歳,90-94歳,95-99歳,100歳以上,不詳
総数,200,37,46,97,176,192,278,426,769,1190,1606,2303,3920,7688,8620,12139,17585,20406,16256,7360,2040,41
Se01 結核,0,0,0,0,0,0,0,0,0,0,1,0,4,7,9,5,26,41,34,12,0,0
Se02 悪性新生物＜腫瘍＞,6,6,13,6,8,24,53,117,207,384,654,1073,1904,3957,4142,4917,5697,4902,2581,721,114,2
Se03 食道の悪性新生物＜腫瘍＞,0,0,0,0,0,1,0,2,2,9,17,36,72,169,171,171,158,93,42,8,2,0
Se04 胃の悪性新生物＜腫瘍＞,0,0,0,0,2,0,8,13,12,42,64,135,202,487,507,567,710,623,333,99,11,1
Se05 結腸の悪性新生物＜腫瘍＞,0,0,0,0,0,1,2,6,14,34,57,86,173,350,372,450,507,515,333,111,11,0
Se06 直腸Ｓ状結腸移行部及び直腸の悪性新生物＜腫瘍＞,0,0,0,0,0,0,3,5,7,19,40,74,127,194,175,185,207,142,92,26,3,0
Se07 肝及び肝内胆管の悪性新生物＜腫瘍＞,1,0,0,0,0,0,0,1,11,14,22,81,124,275,306,451,494,399,159,28,4,0
Se08 胆のう及びその他の胆道の悪性新生物＜腫瘍＞,0,0,0,0,0,0,0,1,5,6,18,16,59,130,164,228,311,319,178,62,13,0
Se09 膵の悪性新生物＜腫瘍＞,0,0,0,0,0,0,0,4,6,24,41,92,187,435,418,471,557,391,221,57,11,0
Se10 気管，気管支及び肺の悪性新生物＜腫瘍＞,0,0,0,0,0,1,6,12,25,42,92,152,367,821,937,1005,1185,952,436,115,13,0
Se11 乳房の悪性新生物＜腫瘍＞,0,0,0,0,0,0,10,16,37,61,100,109,125,181,130,128,112,85,67,27,6,0
Se12 子宮の悪性新生物＜腫瘍＞,0,0,0,0,0,3,1,12,19,33,38,40,49,74,58,66,55,57,28,6,1,0
Se13 白血病,4,2,3,0,1,7,8,5,13,12,17,28,57,92,94,153,123,88,35,4,3,0
Se14 糖尿病,0,0,0,0,2,0,1,4,5,14,19,22,45,98,87,148,209,193,122,43,15,0
Se15 高血圧性疾患,0,0,0,0,0,0,0,0,2,5,1,6,16,22,22,38,76,112,111,70,23,1
Se16 心疾患（高血圧性を除く）,7,0,1,6,4,12,13,41,79,167,215,290,451,839,970,1429,2228,3168,2826,1314,295,4
Se17 急性心筋梗塞,0,0,0,0,0,2,2,9,29,45,79,91,138,220,243,322,430,494,333,126,16,0
Se18 その他の虚血性心疾患,0,0,0,1,0,1,1,10,15,52,55,75,121,244,243,328,419,466,288,117,27,2
Se19 不整脈及び伝導障害,0,0,1,1,1,5,4,12,15,26,31,52,65,136,141,214,341,504,426,172,42,0
Se20 心不全,2,0,0,3,1,0,1,5,10,24,22,40,73,142,225,402,790,1320,1425,749,187,2
Se21 脳血管疾患,0,0,1,1,3,5,11,17,77,90,131,151,248,462,576,926,1580,1778,1505,645,142,2
Se22 くも膜下出血,0,0,0,0,1,4,8,6,39,46,54,53,65,86,91,112,153,122,74,31,5,0
Se23 脳内出血,0,0,1,1,2,1,3,8,33,34,61,65,119,197,227,309,460,428,309,77,10,1
Se24 脳梗塞,0,0,0,0,0,0,0,2,5,7,15,27,58,171,244,483,940,1175,1091,527,126,1
Se25 大動脈瘤及び解離,0,0,0,0,1,0,0,2,10,15,13,41,43,96,104,150,254,276,177,47,7,1
Se26 肺炎,6,2,0,0,1,4,2,5,8,16,21,45,116,299,465,889,1721,2503,2049,902,231,0
Se27 慢性閉塞性肺疾患,0,0,0,0,0,0,0,0,1,0,1,6,29,51,126,206,286,288,194,63,9,0
Se28 喘息,1,0,0,0,0,1,0,3,3,2,0,4,3,10,8,11,20,23,22,11,5,0
Se29 肝疾患,2,0,0,0,0,0,4,10,35,51,90,81,113,170,133,146,154,129,60,12,1,1
Se30 腎不全,0,0,0,0,0,0,2,0,1,8,12,15,36,73,108,204,348,457,385,139,21,0
Se31 老衰,0,0,0,0,0,0,0,0,0,0,0,0,1,12,41,174,598,1536,2333,1801,802,0
Se32 不慮の事故,13,12,10,33,44,31,36,47,52,67,59,87,139,205,252,334,437,499,376,157,25,3
Se33 交通事故,3,2,2,16,22,14,11,24,20,23,17,20,32,31,54,40,55,37,12,2,0,0
Se34 自殺,0,0,11,39,82,82,98,121,150,146,137,107,124,142,119,112,81,58,31,4,0,4
