,0-04歳,05-09歳,10-14歳,15-19歳,20-24歳,25-29歳,30-34歳,35-39歳,40-44歳,45-49歳,50-54歳,55-59歳,60-64歳,65-69歳,70-74歳,75-79歳,80-84歳,85-89歳,90-94歳,95-99歳,100歳以上,不詳
総数,229,45,41,98,185,234,326,470,821,1083,1534,2449,4501,6792,8857,11777,16468,18725,13504,6149,1698,37
Se01 結核,0,0,0,0,0,0,0,0,1,0,1,1,6,6,22,20,35,53,36,10,0,0
Se02 悪性新生物＜腫瘍＞,15,16,6,9,10,31,72,113,257,386,658,1176,2295,3573,4328,4931,5360,4635,2176,590,92,5
Se03 食道の悪性新生物＜腫瘍＞,0,0,0,0,0,0,0,0,2,5,30,42,105,152,171,157,127,75,37,12,0,2
Se04 胃の悪性新生物＜腫瘍＞,0,0,0,1,1,3,9,15,32,41,67,141,300,454,563,646,675,604,317,70,21,0
Se05 結腸の悪性新生物＜腫瘍＞,0,0,0,0,0,1,2,9,18,36,46,109,200,302,316,413,448,483,286,88,18,0
Se06 直腸Ｓ状結腸移行部及び直腸の悪性新生物＜腫瘍＞,0,0,0,0,0,0,4,8,14,15,45,65,131,178,241,190,169,154,82,21,3,0
Se07 肝及び肝内胆管の悪性新生物＜腫瘍＞,0,0,0,0,0,0,2,2,5,16,33,70,183,275,353,469,487,340,132,29,1,0
Se08 胆のう及びその他の胆道の悪性新生物＜腫瘍＞,0,0,0,0,0,0,0,1,5,6,18,31,90,119,197,272,343,255,143,37,9,0
Se09 膵の悪性新生物＜腫瘍＞,0,0,0,0,0,1,3,4,14,24,49,111,205,344,387,434,454,377,144,47,4,0
Se10 気管，気管支及び肺の悪性新生物＜腫瘍＞,0,0,0,1,0,3,4,7,28,45,85,214,425,813,976,1019,1158,975,378,86,13,0
Se11 乳房の悪性新生物＜腫瘍＞,0,0,0,0,0,1,7,18,46,59,87,104,144,157,133,103,93,84,59,22,4,1
Se12 子宮の悪性新生物＜腫瘍＞,0,0,0,0,0,3,8,8,23,36,33,41,58,70,50,51,61,54,28,10,1,2
Se13 白血病,6,3,3,1,3,5,7,7,10,15,15,33,56,73,120,114,120,79,35,11,1,0
Se14 糖尿病,0,0,1,0,1,1,2,3,10,10,18,26,46,72,120,150,173,193,110,40,2,1
Se15 高血圧性疾患,0,0,0,0,0,0,0,3,0,3,2,7,17,22,36,32,74,114,115,71,19,0
Se16 心疾患（高血圧性を除く）,5,1,0,3,7,10,27,51,91,139,184,289,491,737,913,1420,2213,2964,2423,1199,293,1
Se17 急性心筋梗塞,0,0,0,0,0,0,6,8,31,35,57,89,139,221,241,310,430,489,297,114,14,1
Se18 その他の虚血性心疾患,0,0,0,1,2,3,4,14,15,35,47,68,127,189,237,295,410,442,267,108,26,0
Se19 不整脈及び伝導障害,1,0,0,0,1,1,6,11,16,28,32,57,71,118,132,209,342,485,323,166,41,0
Se20 心不全,0,0,0,1,3,3,3,12,13,23,26,36,96,127,202,419,741,1182,1249,684,189,0
Se21 脳血管疾患,0,0,3,0,5,6,15,27,66,101,115,165,256,423,596,951,1557,1836,1339,578,125,0
Se22 くも膜下出血,0,0,1,0,2,5,9,10,37,48,43,52,54,78,115,124,138,123,63,27,3,0
Se23 脳内出血,0,0,2,0,3,1,5,13,26,43,58,84,121,193,205,308,444,450,236,89,15,0
Se24 脳梗塞,0,0,0,0,0,0,1,3,2,6,12,28,76,140,260,506,939,1226,1002,445,105,0
Se25 大動脈瘤及び解離,0,0,0,0,0,1,1,2,4,12,17,27,42,80,98,117,196,219,119,29,4,1
Se26 肺炎,6,0,0,2,1,2,3,9,11,10,22,48,138,236,476,841,1646,2256,1706,773,187,2
Se27 慢性閉塞性肺疾患,0,0,0,0,0,0,0,0,1,1,1,9,26,56,106,186,269,355,153,55,14,0
Se28 喘息,0,0,0,0,0,1,0,1,1,3,3,2,2,3,6,16,18,24,23,7,1,0
Se29 肝疾患,1,0,0,0,0,1,4,7,28,41,74,81,130,136,160,160,152,102,59,12,4,3
Se30 腎不全,0,0,0,0,0,0,1,1,3,6,15,18,39,77,118,203,388,433,359,144,23,0
Se31 老衰,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25,119,484,1199,1771,1323,616,1
Se32 不慮の事故,18,17,7,32,32,28,37,46,55,64,68,98,141,176,220,289,422,431,263,113,19,3
Se33 交通事故,4,3,3,21,20,14,11,18,15,20,19,22,40,43,43,45,52,16,12,0,0,1
Se34 自殺,0,0,12,33,95,114,120,139,149,146,146,165,152,199,142,120,100,60,24,6,1,2
