,0-04歳,05-09歳,10-14歳,15-19歳,20-24歳,25-29歳,30-34歳,35-39歳,40-44歳,45-49歳,50-54歳,55-59歳,60-64歳,65-69歳,70-74歳,75-79歳,80-84歳,85-89歳,90-94歳,95-99歳,100歳以上,不詳
総数,301,80,71,180,307,351,447,708,1016,1344,1874,3241,6038,6629,9270,13301,17085,17177,12456,6094,1457,189
Se01 結核,0,0,0,0,0,0,0,0,2,3,0,3,9,7,20,19,30,41,25,7,0,0
Se02 悪性新生物＜腫瘍＞,10,7,14,14,17,25,63,158,253,402,741,1416,2900,3184,4067,5208,5290,3942,1968,606,85,0
Se03 食道の悪性新生物＜腫瘍＞,0,0,0,0,0,0,0,0,6,3,28,64,123,164,169,178,134,88,29,8,2,0
Se04 胃の悪性新生物＜腫瘍＞,0,0,0,1,1,5,8,28,22,53,102,183,391,461,594,690,756,551,315,115,16,0
Se05 結腸の悪性新生物＜腫瘍＞,0,0,0,1,2,2,1,8,17,29,45,115,234,243,341,400,432,431,273,72,12,0
Se06 直腸Ｓ状結腸移行部及び直腸の悪性新生物＜腫瘍＞,0,0,0,0,0,0,2,5,8,13,37,92,169,145,177,195,161,121,72,18,4,0
Se07 肝及び肝内胆管の悪性新生物＜腫瘍＞,0,0,0,0,0,0,0,5,13,24,44,88,245,284,407,586,507,304,92,29,1,0
Se08 胆のう及びその他の胆道の悪性新生物＜腫瘍＞,0,0,0,0,0,0,0,3,5,5,21,44,95,111,190,265,340,276,168,38,5,0
Se09 膵の悪性新生物＜腫瘍＞,0,0,0,0,0,0,5,14,16,22,66,120,261,297,375,410,378,260,155,33,6,0
Se10 気管，気管支及び肺の悪性新生物＜腫瘍＞,0,0,0,0,0,1,8,9,27,57,101,224,564,679,820,1117,1188,765,294,101,14,0
Se11 乳房の悪性新生物＜腫瘍＞,0,0,0,0,0,0,10,17,38,64,98,124,168,118,120,107,96,79,54,10,5,0
Se12 子宮の悪性新生物＜腫瘍＞,0,0,0,0,0,2,8,13,31,24,40,44,66,53,52,59,55,44,19,9,0,0
Se13 白血病,4,1,6,7,2,2,2,13,7,11,20,44,65,71,93,136,109,94,29,10,0,0
Se14 糖尿病,0,0,0,0,0,0,0,2,6,9,14,41,67,67,145,177,183,188,107,49,7,0
Se15 高血圧性疾患,0,0,0,0,1,0,0,1,1,0,2,8,17,9,20,42,82,103,106,78,26,0
Se16 心疾患（高血圧性を除く）,8,1,2,6,13,22,26,62,84,140,219,340,644,687,970,1598,2340,2751,2266,1175,236,4
Se17 急性心筋梗塞,1,0,0,0,4,2,7,10,31,38,71,122,208,224,263,409,530,532,324,151,20,1
Se18 その他の虚血性心疾患,0,0,0,0,0,5,5,17,18,32,60,82,170,172,241,353,410,396,247,125,22,3
Se19 不整脈及び伝導障害,1,0,2,3,3,8,8,17,11,25,28,44,96,107,130,218,364,373,329,129,26,0
Se20 心不全,0,0,0,1,5,4,6,13,12,23,32,55,112,118,224,436,780,1136,1122,677,150,0
Se21 脳血管疾患,2,1,1,0,6,2,18,43,75,96,140,204,422,467,725,1217,1769,1903,1421,657,135,1
Se22 くも膜下出血,0,0,0,0,2,1,8,17,40,44,54,66,107,81,116,144,161,107,62,20,2,0
Se23 脳内出血,1,1,1,0,2,1,9,21,29,44,72,103,174,199,249,384,461,402,227,75,11,0
Se24 脳梗塞,0,0,0,0,1,0,0,3,2,7,10,30,129,179,342,663,1110,1361,1100,547,119,1
Se25 大動脈瘤及び解離,0,0,0,1,1,1,1,6,3,11,13,24,60,62,89,154,220,211,117,42,6,0
Se26 肺炎,11,2,0,1,3,6,4,8,9,23,28,68,157,266,521,1061,1883,2322,1883,959,214,0
Se27 慢性閉塞性肺疾患,0,0,0,0,1,0,0,0,0,1,6,6,20,48,96,222,357,308,172,54,11,0
Se28 喘息,1,0,1,0,0,4,0,1,1,2,2,4,4,6,8,15,22,28,21,8,6,0
Se29 肝疾患,2,0,1,0,0,1,1,19,34,58,60,118,163,143,152,156,158,127,49,18,0,0
Se30 腎不全,1,0,1,0,0,0,0,2,3,5,8,23,61,87,153,213,368,417,336,134,22,0
Se31 老衰,0,0,0,0,0,0,0,0,0,0,0,0,2,7,21,106,360,842,1236,1077,437,0
Se32 不慮の事故,73,53,42,88,121,90,106,105,159,189,217,320,489,467,642,726,812,633,349,125,31,129
Se33 交通事故,6,10,4,28,50,24,22,19,20,30,29,32,48,39,54,64,74,27,8,1,0,0
Se34 自殺,0,0,2,48,116,147,155,205,237,228,193,212,232,158,173,139,103,81,31,6,1,8
