,0-04歳,05-09歳,10-14歳,15-19歳,20-24歳,25-29歳,30-34歳,35-39歳,40-44歳,45-49歳,50-54歳,55-59歳,60-64歳,65-69歳,70-74歳,75-79歳,80-84歳,85-89歳,90-94歳,95-99歳,100歳以上,不詳
総数,185,41,43,115,158,169,236,366,574,1128,1471,2201,3151,6000,9237,12804,17098,21324,19142,9081,2244,55
Se01 結核,0,0,0,0,0,0,1,0,0,0,2,1,0,3,10,7,31,46,43,15,5,0
Se02 悪性新生物＜腫瘍＞,5,7,15,10,13,23,43,102,160,407,580,993,1539,3043,4396,5355,5507,5134,3110,831,133,0
Se03 食道の悪性新生物＜腫瘍＞,0,0,0,0,0,0,0,1,2,8,22,49,78,114,183,201,159,91,41,12,3,0
Se04 胃の悪性新生物＜腫瘍＞,0,0,0,0,0,4,3,12,10,34,49,84,145,331,459,596,642,609,421,102,16,0
Se05 結腸の悪性新生物＜腫瘍＞,0,0,0,0,0,0,1,11,10,36,59,98,130,304,376,466,514,545,373,128,19,0
Se06 直腸Ｓ状結腸移行部及び直腸の悪性新生物＜腫瘍＞,0,0,0,0,0,0,2,2,9,24,33,51,95,169,212,231,182,174,101,32,0,0
Se07 肝及び肝内胆管の悪性新生物＜腫瘍＞,0,0,0,0,0,0,0,3,10,16,33,52,86,208,275,357,417,365,197,50,1,0
Se08 胆のう及びその他の胆道の悪性新生物＜腫瘍＞,0,0,0,0,0,0,1,1,4,5,14,26,39,106,148,242,310,311,212,64,14,0
Se09 膵の悪性新生物＜腫瘍＞,0,0,0,0,0,1,3,4,7,34,57,103,151,327,476,548,522,455,248,66,9,0
Se10 気管，気管支及び肺の悪性新生物＜腫瘍＞,0,0,0,0,0,0,2,4,16,48,57,144,276,608,1052,1199,1173,988,548,126,18,0
Se11 乳房の悪性新生物＜腫瘍＞,0,0,0,0,0,0,3,17,25,70,75,120,133,140,162,140,121,117,80,24,14,0
Se12 子宮の悪性新生物＜腫瘍＞,0,0,0,0,0,2,8,14,11,30,35,43,55,61,62,55,61,52,43,15,0,0
Se13 白血病,3,3,4,1,4,3,4,7,8,10,17,25,38,77,125,169,137,104,60,12,0,0
Se14 糖尿病,0,0,0,1,0,1,1,2,5,6,10,27,38,80,113,116,180,207,123,49,10,0
Se15 高血圧性疾患,0,0,0,0,0,0,1,4,2,5,8,12,19,24,41,68,79,116,141,103,35,0
Se16 心疾患（高血圧性を除く）,9,2,1,2,11,7,17,23,53,123,177,268,347,601,980,1391,2170,3047,3169,1537,331,7
Se17 急性心筋梗塞,0,0,0,0,0,1,1,3,16,33,40,80,91,149,226,289,345,367,279,122,17,1
Se18 その他の虚血性心疾患,0,0,0,0,2,2,1,4,12,32,55,84,93,145,225,308,395,430,306,97,27,4
Se19 不整脈及び伝導障害,1,0,0,1,1,1,6,5,10,23,28,34,54,106,148,214,340,451,458,202,28,0
Se20 心不全,0,0,0,0,3,2,6,4,9,19,31,41,69,143,263,423,814,1404,1737,931,229,2
Se21 脳血管疾患,1,2,0,1,1,0,6,21,55,97,138,149,227,363,635,976,1412,1751,1479,708,139,1
Se22 くも膜下出血,0,2,0,0,1,0,5,7,22,30,58,33,57,59,87,114,151,140,61,36,3,1
Se23 脳内出血,0,0,0,1,0,0,1,13,28,59,67,83,117,164,243,332,464,472,303,110,13,0
Se24 脳梗塞,0,0,0,0,0,0,0,0,5,6,12,27,47,129,290,511,770,1106,1082,548,122,0
Se25 大動脈瘤及び解離,0,0,0,0,0,0,2,5,2,14,29,28,36,68,139,179,239,294,205,65,7,1
Se26 肺炎,2,3,0,0,0,1,2,3,2,10,10,30,62,156,343,676,1199,1867,1790,826,183,0
Se27 慢性閉塞性肺疾患,0,0,0,0,0,0,0,0,1,1,2,5,14,47,112,206,307,343,243,69,7,0
Se28 喘息,0,0,0,0,0,0,0,0,0,1,0,1,1,7,5,6,11,9,20,16,1,0
Se29 肝疾患,1,0,1,0,2,1,10,12,36,54,84,103,88,162,165,197,170,155,73,28,2,0
Se30 腎不全,0,1,0,0,0,0,2,1,4,0,16,12,25,69,128,184,335,546,475,199,32,0
Se31 老衰,0,0,0,0,0,0,0,0,0,0,0,0,0,12,60,251,774,1954,3311,2457,932,0
Se32 不慮の事故,12,9,5,24,32,19,20,32,39,53,60,69,94,151,198,260,399,469,388,139,37,1
Se33 交通事故,3,5,0,18,19,10,3,12,11,21,16,22,26,32,38,39,48,35,10,5,0,0
Se34 自殺,0,0,14,63,77,81,91,101,112,170,110,146,96,115,124,121,90,63,24,6,0,1
