,0-04歳,05-09歳,10-14歳,15-19歳,20-24歳,25-29歳,30-34歳,35-39歳,40-44歳,45-49歳,50-54歳,55-59歳,60-64歳,65-69歳,70-74歳,75-79歳,80-84歳,85-89歳,90-94歳,95-99歳,100歳以上,不詳
総数,166,20,21,90,158,164,242,381,575,1221,1576,2112,3226,5862,9668,12869,16896,21596,18976,9248,2372,45
Se01 結核,0,0,0,0,0,0,0,1,0,0,1,2,4,8,13,15,24,51,32,13,1,0
Se02 悪性新生物＜腫瘍＞,7,4,3,10,16,16,38,85,187,422,608,889,1494,2871,4563,5112,5429,5121,3019,854,101,2
Se03 食道の悪性新生物＜腫瘍＞,0,0,0,0,0,0,0,1,3,3,18,32,64,133,199,158,149,103,33,7,0,0
Se04 胃の悪性新生物＜腫瘍＞,0,0,0,0,0,2,4,8,20,37,59,64,147,316,553,553,614,593,346,95,10,0
Se05 結腸の悪性新生物＜腫瘍＞,0,0,0,0,1,0,4,10,15,43,61,78,139,279,355,423,456,501,365,122,24,0
Se06 直腸Ｓ状結腸移行部及び直腸の悪性新生物＜腫瘍＞,0,0,0,0,1,0,0,4,5,28,21,59,85,155,214,199,169,158,105,13,4,0
Se07 肝及び肝内胆管の悪性新生物＜腫瘍＞,1,1,0,0,1,0,0,5,4,11,22,45,89,191,305,351,391,348,186,42,4,0
Se08 胆のう及びその他の胆道の悪性新生物＜腫瘍＞,0,0,0,0,0,0,0,1,4,7,9,18,37,93,165,206,309,305,198,63,14,0
Se09 膵の悪性新生物＜腫瘍＞,0,0,0,0,0,0,1,2,19,29,50,106,174,269,478,520,622,446,250,71,6,0
Se10 気管，気管支及び肺の悪性新生物＜腫瘍＞,0,0,0,0,0,1,2,3,13,41,78,115,256,606,1033,1247,1131,1031,577,137,14,2
Se11 乳房の悪性新生物＜腫瘍＞,0,0,0,0,0,2,2,10,27,62,85,100,105,131,173,140,104,114,81,40,4,0
Se12 子宮の悪性新生物＜腫瘍＞,0,0,0,0,1,0,5,8,20,26,43,45,48,59,74,53,75,70,37,6,0,0
Se13 白血病,3,0,1,4,6,2,5,2,11,18,18,31,34,89,109,146,110,106,53,15,0,0
Se14 糖尿病,0,0,0,0,1,0,3,5,6,21,15,39,48,83,123,153,190,250,153,48,7,0
Se15 高血圧性疾患,0,0,0,0,0,1,1,1,1,6,6,16,20,33,54,73,92,147,169,130,46,1
Se16 心疾患（高血圧性を除く）,4,3,2,1,6,13,12,34,65,135,223,285,370,644,1077,1610,2258,3393,3440,1675,397,3
Se17 急性心筋梗塞,0,0,0,0,1,0,1,4,20,30,65,75,87,138,215,317,334,451,334,86,16,0
Se18 その他の虚血性心疾患,1,1,0,0,0,3,1,12,13,39,60,88,105,183,294,394,477,494,402,149,30,2
Se19 不整脈及び伝導障害,0,0,2,1,4,3,1,8,10,30,38,47,60,90,162,223,343,490,511,201,42,0
Se20 心不全,0,0,0,0,1,5,3,4,15,20,37,50,70,166,309,513,844,1529,1776,1047,264,1
Se21 脳血管疾患,1,1,0,1,1,4,7,22,51,106,134,146,195,390,601,946,1372,1819,1502,670,145,0
Se22 くも膜下出血,1,0,0,0,0,1,1,11,23,50,50,33,53,84,90,119,121,128,70,25,4,0
Se23 脳内出血,0,1,0,0,1,3,6,9,25,44,70,80,101,155,252,349,446,470,344,97,16,0
Se24 脳梗塞,0,0,0,1,0,0,0,0,3,9,8,24,35,138,241,458,764,1172,1053,531,118,0
Se25 大動脈瘤及び解離,0,0,0,1,1,0,0,3,5,16,23,39,54,70,130,192,187,300,207,68,13,1
Se26 肺炎,2,1,2,0,1,0,3,6,4,13,27,30,79,166,343,589,997,1500,1355,677,152,2
Se27 慢性閉塞性肺疾患,0,0,0,0,0,0,0,1,0,3,1,5,13,44,126,198,267,337,245,49,17,0
Se28 喘息,0,0,0,0,0,0,0,1,2,0,2,0,1,7,3,14,10,19,11,12,1,0
Se29 肝疾患,0,0,1,0,0,1,6,14,39,66,94,97,114,150,181,174,190,164,76,25,8,0
Se30 腎不全,0,0,0,0,0,0,0,0,2,8,9,13,21,59,136,227,386,591,477,207,32,0
Se31 老衰,0,0,0,0,0,0,0,0,0,0,0,0,4,11,78,253,830,2038,3298,2668,984,1
Se32 不慮の事故,11,4,3,17,11,19,14,22,22,32,57,67,86,154,212,310,426,510,433,151,34,3
Se33 交通事故,3,1,1,11,3,12,7,7,6,10,20,10,18,17,18,33,31,29,18,1,0,0
Se34 自殺,0,0,6,41,88,72,105,118,94,149,123,97,104,100,122,119,81,61,33,5,0,2
