,0-04歳,05-09歳,10-14歳,15-19歳,20-24歳,25-29歳,30-34歳,35-39歳,40-44歳,45-49歳,50-54歳,55-59歳,60-64歳,65-69歳,70-74歳,75-79歳,80-84歳,85-89歳,90-94歳,95-99歳,100歳以上,不詳
総数,236,40,40,90,199,228,307,474,897,1234,1712,2582,4306,8069,9574,13682,19846,23127,18320,8452,2344,39
Se01 結核,1,0,0,0,0,0,1,0,0,0,1,2,3,10,5,17,26,50,29,9,2,0
Se02 悪性新生物＜腫瘍＞,4,4,11,15,20,23,56,126,234,425,662,1118,2005,3785,4119,4958,5588,4842,2505,734,92,2
Se03 食道の悪性新生物＜腫瘍＞,0,0,0,0,0,1,0,1,5,6,28,42,85,178,187,172,146,73,44,9,2,0
Se04 胃の悪性新生物＜腫瘍＞,0,0,0,0,1,1,8,7,22,46,56,135,259,430,466,608,681,624,340,89,10,0
Se05 結腸の悪性新生物＜腫瘍＞,0,0,0,1,1,0,6,11,22,33,57,94,157,331,346,432,485,488,309,115,23,1
Se06 直腸Ｓ状結腸移行部及び直腸の悪性新生物＜腫瘍＞,0,0,0,0,0,0,1,2,16,31,39,54,120,203,202,209,184,141,96,24,3,1
Se07 肝及び肝内胆管の悪性新生物＜腫瘍＞,0,0,0,0,0,0,1,7,4,12,40,88,153,285,316,450,533,382,174,39,3,0
Se08 胆のう及びその他の胆道の悪性新生物＜腫瘍＞,0,0,0,0,0,0,1,1,4,6,16,24,58,158,160,226,317,312,170,34,10,0
Se09 膵の悪性新生物＜腫瘍＞,0,0,0,0,0,1,0,2,11,34,53,111,175,334,423,495,492,400,200,58,3,0
Se10 気管，気管支及び肺の悪性新生物＜腫瘍＞,0,0,0,0,0,0,2,12,22,53,91,175,396,838,933,1103,1128,979,431,118,11,0
Se11 乳房の悪性新生物＜腫瘍＞,0,0,0,0,0,1,10,24,31,68,79,109,120,160,110,119,121,97,57,22,3,0
Se12 子宮の悪性新生物＜腫瘍＞,0,0,0,0,0,0,5,19,21,31,34,49,66,62,53,42,61,63,30,9,0,0
Se13 白血病,1,1,2,3,4,5,7,9,13,14,19,23,39,93,118,112,139,97,40,16,0,0
Se14 糖尿病,0,0,1,0,0,2,0,1,12,16,19,32,56,94,130,173,226,220,148,59,4,1
Se15 高血圧性疾患,0,0,0,0,0,0,0,1,2,4,2,10,15,34,25,49,88,148,146,89,22,1
Se16 心疾患（高血圧性を除く）,6,0,2,4,7,10,25,45,125,159,215,309,562,1030,1281,1974,3184,4090,3474,1647,410,4
Se17 急性心筋梗塞,0,0,1,0,0,0,8,10,35,37,58,107,161,280,332,450,618,687,436,168,18,1
Se18 その他の虚血性心疾患,1,0,0,0,1,1,3,12,34,35,42,72,160,272,320,487,631,615,456,166,45,1
Se19 不整脈及び伝導障害,0,0,1,0,1,5,4,10,25,33,41,44,101,177,198,307,494,661,499,228,41,1
Se20 心不全,0,0,0,0,3,1,2,5,14,30,46,52,82,190,295,516,1085,1666,1709,901,270,1
Se21 脳血管疾患,2,1,1,0,1,5,9,27,77,107,158,201,326,573,685,1145,1915,2108,1697,726,150,1
Se22 くも膜下出血,1,1,0,0,1,2,4,13,30,50,61,67,76,110,98,161,206,140,93,27,3,0
Se23 脳内出血,1,0,0,0,0,2,3,10,39,50,84,99,176,272,288,388,571,509,350,102,19,1
Se24 脳梗塞,0,0,0,0,0,1,0,4,7,4,8,27,64,176,280,559,1087,1399,1217,586,122,0
Se25 大動脈瘤及び解離,0,0,0,0,0,0,1,10,18,18,22,41,66,145,193,205,357,374,225,59,7,0
Se26 肺炎,7,1,4,1,1,3,10,10,16,25,31,87,146,323,581,1008,1995,2758,2343,1045,270,0
Se27 慢性閉塞性肺疾患,0,0,0,1,0,0,1,0,4,2,1,12,24,57,115,224,342,366,212,64,15,0
Se28 喘息,0,1,0,0,0,0,0,0,1,0,1,1,7,5,12,15,25,23,34,14,4,0
Se29 肝疾患,0,1,1,0,0,1,3,13,24,50,68,97,146,179,150,185,179,159,75,20,6,0
Se30 腎不全,0,1,1,0,0,0,0,1,5,3,7,16,42,86,118,239,411,563,472,208,38,0
Se31 老衰,0,0,0,0,0,0,0,0,0,0,0,0,1,17,54,195,655,1684,2573,1942,869,0
Se32 不慮の事故,12,6,3,21,31,16,28,33,49,61,76,104,121,265,338,517,649,671,450,147,32,3
Se33 交通事故,4,4,2,16,19,11,16,15,15,16,16,20,22,38,51,54,41,39,13,4,0,0
Se34 自殺,0,0,1,27,101,115,124,132,188,178,184,170,151,182,157,111,85,60,37,7,0,7
