,0-04歳,05-09歳,10-14歳,15-19歳,20-24歳,25-29歳,30-34歳,35-39歳,40-44歳,45-49歳,50-54歳,55-59歳,60-64歳,65-69歳,70-74歳,75-79歳,80-84歳,85-89歳,90-94歳,95-99歳,100歳以上,不詳
総数,206,17,33,98,159,227,271,367,769,1081,1522,2143,3963,6688,8784,11249,16166,18661,14122,6445,1743,33
Se01 結核,0,0,0,0,0,0,0,0,1,2,1,1,3,3,10,21,25,43,25,10,2,0
Se02 悪性新生物＜腫瘍＞,4,3,6,17,12,21,55,105,223,383,672,1074,2033,3574,4226,4603,5166,4467,2256,627,105,5
Se03 食道の悪性新生物＜腫瘍＞,0,0,0,0,0,0,0,0,3,14,20,49,93,172,187,150,138,77,40,12,0,0
Se04 胃の悪性新生物＜腫瘍＞,0,0,0,0,1,4,11,17,20,36,68,114,248,442,512,601,647,562,283,93,8,0
Se05 結腸の悪性新生物＜腫瘍＞,0,0,0,0,1,0,5,12,28,34,57,105,183,282,347,375,476,475,305,88,17,0
Se06 直腸Ｓ状結腸移行部及び直腸の悪性新生物＜腫瘍＞,0,0,0,0,0,1,2,4,13,23,45,69,120,202,203,218,177,132,77,20,3,2
Se07 肝及び肝内胆管の悪性新生物＜腫瘍＞,1,0,0,1,0,0,1,0,4,23,36,82,152,242,357,423,461,356,132,43,9,0
Se08 胆のう及びその他の胆道の悪性新生物＜腫瘍＞,0,0,0,0,0,1,2,3,3,1,13,22,68,123,186,219,304,282,184,51,10,0
Se09 膵の悪性新生物＜腫瘍＞,0,0,0,0,0,0,1,7,10,21,45,88,184,320,385,408,432,351,174,46,8,0
Se10 気管，気管支及び肺の悪性新生物＜腫瘍＞,0,0,0,0,1,1,1,6,30,46,81,182,387,837,945,947,1096,950,388,98,11,1
Se11 乳房の悪性新生物＜腫瘍＞,0,0,0,0,0,2,4,15,30,55,90,94,131,154,120,124,93,85,53,22,4,0
Se12 子宮の悪性新生物＜腫瘍＞,0,0,0,0,0,1,10,12,20,30,45,29,53,57,65,41,48,44,26,8,1,1
Se13 白血病,1,1,2,7,4,2,4,8,10,15,25,22,42,88,125,136,95,87,36,7,1,0
Se14 糖尿病,0,0,0,0,0,0,1,3,7,12,16,28,57,83,96,142,171,183,121,43,8,0
Se15 高血圧性疾患,0,0,0,0,0,0,0,0,3,1,8,9,10,16,19,32,57,86,128,55,17,0
Se16 心疾患（高血圧性を除く）,8,0,2,2,9,13,17,30,90,130,154,231,446,676,935,1354,2242,2956,2455,1144,261,3
Se17 急性心筋梗塞,0,0,1,0,0,4,3,8,23,29,42,66,124,179,245,302,421,498,312,120,20,1
Se18 その他の虚血性心疾患,0,0,0,0,3,2,2,8,28,34,43,61,115,168,215,283,402,401,254,105,27,1
Se19 不整脈及び伝導障害,1,0,0,0,3,2,4,6,16,26,31,42,75,111,145,218,375,456,364,147,29,0
Se20 心不全,3,0,0,1,3,3,4,3,12,21,25,24,82,138,226,375,767,1234,1211,642,163,0
Se21 脳血管疾患,1,0,0,1,2,5,10,17,68,89,130,153,276,447,631,921,1501,1855,1390,608,134,2
Se22 くも膜下出血,1,0,0,0,1,2,6,9,37,43,50,52,69,76,82,117,142,137,67,34,4,1
Se23 脳内出血,0,0,0,1,1,2,2,8,27,37,71,76,128,193,215,300,446,456,260,74,19,0
Se24 脳梗塞,0,0,0,0,0,1,2,0,3,6,6,20,72,166,312,484,882,1220,1036,483,108,1
Se25 大動脈瘤及び解離,0,0,0,0,0,0,0,1,9,15,23,38,43,89,117,148,225,247,146,50,9,0
Se26 肺炎,2,0,3,1,4,1,4,5,3,10,29,41,115,243,481,832,1635,2214,1833,784,206,0
Se27 慢性閉塞性肺疾患,0,0,0,0,0,0,0,0,0,1,3,6,13,58,112,164,248,332,159,60,9,0
Se28 喘息,1,1,0,1,0,0,2,1,2,0,1,1,1,2,12,8,12,19,25,9,1,0
Se29 肝疾患,3,0,0,0,0,2,3,9,34,50,80,67,107,130,161,169,156,124,58,14,3,0
Se30 腎不全,0,0,0,0,0,2,2,1,2,5,7,16,34,66,116,173,344,483,381,130,27,0
Se31 老衰,0,0,0,0,0,0,0,0,0,0,0,0,1,13,44,144,574,1317,1953,1453,648,0
Se32 不慮の事故,19,2,5,19,24,25,22,30,40,48,47,59,95,155,230,277,376,376,273,88,26,1
Se33 交通事故,3,2,0,15,16,14,8,15,19,11,15,16,24,39,37,51,58,34,9,2,0,0
Se34 自殺,0,0,7,40,87,116,106,111,170,174,142,137,153,188,135,143,117,76,28,5,3,6
