,0-04歳,05-09歳,10-14歳,15-19歳,20-24歳,25-29歳,30-34歳,35-39歳,40-44歳,45-49歳,50-54歳,55-59歳,60-64歳,65-69歳,70-74歳,75-79歳,80-84歳,85-89歳,90-94歳,95-99歳,100歳以上,不詳
総数,182,34,45,108,186,170,254,339,606,1122,1602,2201,3349,6594,9414,13350,18029,22639,19891,9451,2300,28
Se01 結核,0,0,0,0,0,0,0,0,1,1,1,1,2,6,11,16,24,45,52,15,0,0
Se02 悪性新生物＜腫瘍＞,3,11,8,7,11,17,41,84,189,372,582,966,1567,3120,4226,5057,5347,4924,2901,807,104,0
Se03 食道の悪性新生物＜腫瘍＞,0,0,0,0,0,0,0,1,3,9,16,37,64,136,172,182,150,109,50,12,1,0
Se04 胃の悪性新生物＜腫瘍＞,0,0,0,0,1,2,8,13,24,30,52,88,157,345,498,569,667,647,346,101,11,0
Se05 結腸の悪性新生物＜腫瘍＞,0,0,0,0,1,1,1,4,16,37,68,81,151,271,340,463,479,454,368,106,15,0
Se06 直腸Ｓ状結腸移行部及び直腸の悪性新生物＜腫瘍＞,0,0,0,0,0,0,1,1,10,23,48,54,84,154,217,222,155,150,103,31,2,0
Se07 肝及び肝内胆管の悪性新生物＜腫瘍＞,0,0,0,0,0,0,0,4,5,17,20,40,97,194,276,362,420,398,168,56,5,0
Se08 胆のう及びその他の胆道の悪性新生物＜腫瘍＞,0,0,0,0,0,0,1,1,4,7,18,22,49,122,154,230,272,305,231,43,7,0
Se09 膵の悪性新生物＜腫瘍＞,0,0,0,0,0,1,0,6,16,23,59,102,155,340,468,547,499,464,205,67,6,0
Se10 気管，気管支及び肺の悪性新生物＜腫瘍＞,0,0,0,0,0,2,2,6,14,28,73,152,294,669,953,1067,1149,950,508,130,11,0
Se11 乳房の悪性新生物＜腫瘍＞,0,0,0,0,0,1,6,9,19,69,65,115,122,142,150,128,123,115,89,33,9,0
Se12 子宮の悪性新生物＜腫瘍＞,0,0,0,1,0,3,2,7,17,25,40,54,56,76,52,58,57,50,37,14,3,0
Se13 白血病,1,4,1,2,0,2,3,6,11,7,17,26,40,66,106,124,118,95,49,11,3,0
Se14 糖尿病,0,0,0,0,0,0,1,3,1,13,13,34,31,78,134,173,219,236,183,60,9,0
Se15 高血圧性疾患,0,0,0,0,0,0,0,0,6,6,8,14,16,29,35,70,95,163,196,95,33,0
Se16 心疾患（高血圧性を除く）,4,2,5,4,10,10,17,30,72,133,222,275,418,799,1145,1731,2651,3883,3645,1829,400,3
Se17 急性心筋梗塞,1,0,0,0,2,2,2,3,13,27,58,67,105,206,250,376,469,544,380,137,11,1
Se18 その他の虚血性心疾患,0,0,0,0,0,1,3,6,20,40,67,76,112,205,283,386,478,579,374,154,24,1
Se19 不整脈及び伝導障害,0,0,3,1,3,5,6,7,17,20,36,39,61,122,199,269,414,597,528,248,45,1
Se20 心不全,1,1,0,0,4,1,3,7,11,27,37,51,90,173,296,506,993,1705,1926,1115,284,0
Se21 脳血管疾患,0,2,0,1,0,4,15,23,48,111,151,171,256,435,666,1014,1525,1910,1542,724,123,1
Se22 くも膜下出血,0,1,0,0,0,3,6,9,18,51,55,53,62,91,101,131,142,145,82,25,2,0
Se23 脳内出血,0,1,0,1,0,1,6,14,26,53,77,97,136,204,289,349,523,530,330,127,14,0
Se24 脳梗塞,0,0,0,0,0,0,2,0,3,6,13,18,49,125,261,508,820,1195,1102,548,102,1
Se25 大動脈瘤及び解離,0,0,0,0,0,0,1,4,10,19,25,41,55,112,165,235,296,312,223,88,9,0
Se26 肺炎,2,0,0,0,0,3,4,1,7,7,29,44,71,195,368,740,1277,1987,1952,890,212,2
Se27 慢性閉塞性肺疾患,0,0,0,0,0,0,0,0,0,1,3,5,13,58,107,223,301,403,279,67,12,0
Se28 喘息,0,0,0,0,0,0,1,1,1,1,4,1,3,4,9,8,19,27,38,15,4,0
Se29 肝疾患,1,0,0,0,0,1,8,9,26,55,86,100,111,176,168,172,197,150,83,36,5,0
Se30 腎不全,1,0,0,0,0,1,0,0,5,7,10,18,30,74,138,248,405,513,502,196,32,0
Se31 老衰,0,0,0,0,0,0,0,0,0,0,0,0,0,11,67,225,763,1963,3136,2481,911,0
Se32 不慮の事故,11,5,9,17,31,15,12,29,27,54,62,94,96,185,257,418,555,627,462,154,47,5
Se33 交通事故,2,1,2,13,15,8,4,11,13,25,21,23,18,23,34,37,47,29,9,1,0,0
Se34 自殺,0,0,10,58,95,96,104,89,109,158,153,133,117,127,140,108,102,49,26,5,0,3
