,0-04歳,05-09歳,10-14歳,15-19歳,20-24歳,25-29歳,30-34歳,35-39歳,40-44歳,45-49歳,50-54歳,55-59歳,60-64歳,65-69歳,70-74歳,75-79歳,80-84歳,85-89歳,90-94歳,95-99歳,100歳以上,不詳
総数,176,35,31,86,156,165,254,397,690,1124,1578,2354,3842,7751,9837,14189,20642,25314,21322,9881,2583,18
Se01 結核,0,0,0,0,0,0,0,0,0,1,0,3,2,2,4,20,31,61,35,9,2,0
Se02 悪性新生物＜腫瘍＞,8,5,6,5,16,17,37,80,182,358,546,920,1616,3256,3871,4705,5261,4776,2680,709,93,1
Se03 食道の悪性新生物＜腫瘍＞,0,0,0,0,0,0,0,0,3,8,13,52,74,122,144,178,140,89,43,5,0,0
Se04 胃の悪性新生物＜腫瘍＞,0,0,0,0,1,2,4,13,19,27,47,87,181,408,422,587,642,567,358,90,1,0
Se05 結腸の悪性新生物＜腫瘍＞,0,0,0,0,0,2,3,5,18,30,52,73,135,287,338,386,468,483,331,111,22,0
Se06 直腸Ｓ状結腸移行部及び直腸の悪性新生物＜腫瘍＞,0,0,0,0,0,0,0,5,12,22,34,58,106,167,184,210,191,143,92,23,5,0
Se07 肝及び肝内胆管の悪性新生物＜腫瘍＞,0,0,0,1,1,0,0,2,8,10,29,56,120,243,268,360,454,391,164,40,11,0
Se08 胆のう及びその他の胆道の悪性新生物＜腫瘍＞,0,0,0,0,0,0,0,3,4,4,13,34,48,108,149,235,298,305,161,42,4,0
Se09 膵の悪性新生物＜腫瘍＞,0,0,0,0,0,1,0,2,6,28,57,83,145,349,421,471,448,390,186,53,5,0
Se10 気管，気管支及び肺の悪性新生物＜腫瘍＞,0,0,0,0,0,1,3,7,18,47,58,146,263,664,877,1009,1064,997,509,119,13,1
Se11 乳房の悪性新生物＜腫瘍＞,0,0,0,0,0,2,4,16,26,69,88,101,124,161,143,113,97,105,59,29,5,0
Se12 子宮の悪性新生物＜腫瘍＞,0,0,0,0,1,2,2,8,12,27,39,36,38,70,64,53,58,53,32,8,1,0
Se13 白血病,2,0,0,0,8,2,8,3,16,14,12,17,42,75,88,111,142,101,46,10,0,0
Se14 糖尿病,0,0,0,0,0,1,1,4,7,16,27,31,60,115,160,181,248,276,184,71,12,0
Se15 高血圧性疾患,0,0,0,0,0,0,0,2,3,2,7,15,23,48,61,104,169,237,217,134,28,0
Se16 心疾患（高血圧性を除く）,10,1,1,1,4,9,24,45,87,150,195,379,548,1167,1490,2239,3559,4644,4243,1988,456,1
Se17 急性心筋梗塞,0,0,0,1,1,0,4,10,17,31,46,106,143,293,372,494,669,739,518,156,32,0
Se18 その他の虚血性心疾患,0,0,0,0,0,1,4,11,15,45,63,101,162,337,405,541,806,805,558,190,33,1
Se19 不整脈及び伝導障害,1,0,0,0,3,1,5,11,24,31,34,63,93,191,239,391,521,714,597,283,41,0
Se20 心不全,2,0,0,0,0,4,5,7,13,23,32,67,100,246,337,592,1184,1847,2078,1159,312,0
Se21 脳血管疾患,0,0,1,5,2,2,13,24,50,130,158,179,259,570,758,1114,1742,2149,1697,763,168,0
Se22 くも膜下出血,0,0,1,4,0,0,7,13,22,52,54,51,50,94,102,139,170,162,81,17,4,0
Se23 脳内出血,0,0,0,1,1,2,5,9,24,70,83,106,142,264,307,408,585,583,347,113,31,0
Se24 脳梗塞,0,0,0,0,1,0,1,1,2,6,14,18,52,191,329,536,932,1354,1231,602,126,0
Se25 大動脈瘤及び解離,0,0,0,0,0,0,3,3,12,23,24,45,55,118,170,218,330,379,262,72,10,0
Se26 肺炎,2,0,0,1,1,0,3,5,15,30,40,67,119,272,431,931,1666,2471,2319,1071,234,1
Se27 慢性閉塞性肺疾患,0,0,0,1,0,0,0,0,1,0,4,7,28,73,118,240,397,439,265,79,12,0
Se28 喘息,0,0,0,0,1,1,0,0,1,0,4,2,2,6,10,18,27,39,40,17,6,0
Se29 肝疾患,1,0,0,0,0,0,4,12,33,50,71,95,136,200,209,202,213,186,99,19,5,1
Se30 腎不全,0,0,0,0,0,0,0,1,3,4,8,21,41,95,144,235,433,657,552,244,50,1
Se31 老衰,0,0,0,0,0,0,0,0,0,0,0,0,3,12,60,229,786,1958,3155,2345,976,0
Se32 不慮の事故,8,5,3,18,20,19,25,28,46,57,63,80,143,305,370,589,845,879,573,220,42,3
Se33 交通事故,2,0,2,8,9,6,7,9,16,19,19,9,25,41,38,35,43,30,7,2,0,0
Se34 自殺,0,0,5,35,82,76,108,124,135,127,151,123,90,110,108,112,83,54,22,3,3,2
