,0-04歳,05-09歳,10-14歳,15-19歳,20-24歳,25-29歳,30-34歳,35-39歳,40-44歳,45-49歳,50-54歳,55-59歳,60-64歳,65-69歳,70-74歳,75-79歳,80-84歳,85-89歳,90-94歳,95-99歳,100歳以上,不詳
総数,193,31,16,90,168,134,240,334,680,1126,1589,2260,3391,6460,9732,13448,17984,22765,20392,9710,2450,64
Se01 結核,0,0,0,0,0,0,0,0,0,0,0,1,3,8,7,10,24,56,40,21,2,0
Se02 悪性新生物＜腫瘍＞,7,8,5,14,12,14,43,80,205,388,603,1007,1612,3170,4616,5494,5732,5247,3240,942,104,1
Se03 食道の悪性新生物＜腫瘍＞,0,0,0,0,0,0,0,0,3,8,22,42,70,150,170,222,159,110,42,11,0,0
Se04 胃の悪性新生物＜腫瘍＞,0,0,0,0,0,0,3,9,14,38,49,95,180,366,533,584,679,596,402,97,11,0
Se05 結腸の悪性新生物＜腫瘍＞,0,0,0,0,0,1,1,10,19,28,48,98,132,311,381,448,494,523,394,141,19,0
Se06 直腸Ｓ状結腸移行部及び直腸の悪性新生物＜腫瘍＞,0,0,0,0,0,0,1,3,7,19,41,65,92,168,196,223,222,180,100,34,5,0
Se07 肝及び肝内胆管の悪性新生物＜腫瘍＞,3,0,0,0,0,1,0,4,4,9,25,59,100,210,297,377,422,403,202,49,3,0
Se08 胆のう及びその他の胆道の悪性新生物＜腫瘍＞,0,0,0,0,0,0,0,2,5,7,9,26,39,120,176,241,298,321,201,63,9,0
Se09 膵の悪性新生物＜腫瘍＞,0,0,0,0,0,1,1,5,14,27,63,99,179,339,532,572,589,494,257,70,11,0
Se10 気管，気管支及び肺の悪性新生物＜腫瘍＞,0,0,0,0,0,0,1,6,24,41,67,130,283,608,1055,1305,1174,1014,597,147,13,0
Se11 乳房の悪性新生物＜腫瘍＞,0,0,0,0,0,1,9,11,39,74,93,104,114,164,159,166,123,111,93,41,9,0
Se12 子宮の悪性新生物＜腫瘍＞,0,0,0,0,0,2,7,7,20,33,33,64,53,65,81,80,71,45,34,9,3,0
Se13 白血病,4,0,1,5,3,1,5,5,8,17,10,36,42,87,121,146,139,118,48,12,1,0
Se14 糖尿病,0,0,0,0,2,1,2,0,7,8,19,34,36,56,98,125,180,208,129,58,7,0
Se15 高血圧性疾患,0,0,0,0,0,0,0,1,1,4,8,11,15,29,46,48,68,138,176,108,41,1
Se16 心疾患（高血圧性を除く）,11,1,1,2,8,6,16,36,71,135,201,253,410,727,1072,1526,2338,3386,3407,1710,402,4
Se17 急性心筋梗塞,1,0,0,0,1,0,2,8,17,31,43,59,112,173,273,299,381,397,341,126,22,0
Se18 その他の虚血性心疾患,0,0,0,0,1,1,2,7,16,42,67,83,112,205,278,338,423,510,360,148,29,1
Se19 不整脈及び伝導障害,0,0,0,1,2,2,7,12,12,28,33,47,70,111,150,264,352,497,510,220,42,1
Se20 心不全,3,0,0,1,1,3,3,5,14,20,29,37,76,150,262,465,921,1568,1785,1026,277,1
Se21 脳血管疾患,0,1,1,1,3,3,11,23,64,128,138,198,232,409,666,936,1427,1862,1631,647,156,1
Se22 くも膜下出血,0,0,0,0,0,1,7,13,27,53,44,59,55,75,112,106,133,150,89,30,1,0
Se23 脳内出血,0,1,1,1,3,2,4,8,35,64,78,109,120,192,265,307,427,490,336,104,20,1
Se24 脳梗塞,0,0,0,0,0,0,0,1,0,10,10,28,47,134,264,495,831,1189,1168,495,134,0
Se25 大動脈瘤及び解離,0,0,0,0,0,1,0,3,11,22,20,35,60,86,174,180,263,342,234,72,12,0
Se26 肺炎,1,0,0,0,0,0,1,1,7,11,20,24,78,181,344,729,1292,1927,1889,937,193,2
Se27 慢性閉塞性肺疾患,0,0,0,0,0,0,0,0,2,0,3,4,18,52,123,235,282,363,266,65,9,0
Se28 喘息,0,0,0,0,0,1,1,0,2,3,3,1,2,2,8,13,18,32,27,14,3,0
Se29 肝疾患,0,1,0,0,1,1,7,7,30,71,97,90,122,172,178,202,194,161,85,19,4,0
Se30 腎不全,0,1,0,0,0,1,0,0,3,6,12,17,37,82,132,244,386,533,501,179,30,0
Se31 老衰,0,0,0,0,0,0,0,0,0,0,0,0,1,8,71,246,832,2218,3612,2670,1045,1
Se32 不慮の事故,13,4,2,7,27,17,28,43,44,57,71,79,85,190,265,371,509,549,449,180,29,3
Se33 交通事故,4,1,0,6,21,10,17,17,15,20,26,25,24,24,53,47,56,32,20,3,0,0
Se34 自殺,0,0,1,50,80,60,83,85,131,116,137,138,105,102,132,104,82,57,28,1,1,3
