,0-04歳,05-09歳,10-14歳,15-19歳,20-24歳,25-29歳,30-34歳,35-39歳,40-44歳,45-49歳,50-54歳,55-59歳,60-64歳,65-69歳,70-74歳,75-79歳,80-84歳,85-89歳,90-94歳,95-99歳,100歳以上,不詳
総数,140,23,42,79,167,169,220,381,583,1040,1805,2368,3468,5484,11444,14762,20809,27818,26171,13598,3628,35
Se01 結核,0,0,0,0,0,0,0,0,1,0,0,1,1,2,11,17,23,46,29,13,2,0
Se02 悪性新生物＜腫瘍＞,4,6,5,8,14,20,33,78,167,313,602,904,1349,2245,4426,4820,5185,5034,3041,993,113,2
Se03 食道の悪性新生物＜腫瘍＞,0,0,0,0,0,0,0,0,2,8,17,27,64,84,162,163,166,88,38,12,1,0
Se04 胃の悪性新生物＜腫瘍＞,0,0,0,0,1,1,4,6,9,24,37,66,115,236,485,481,564,555,367,123,8,0
Se05 結腸の悪性新生物＜腫瘍＞,0,0,0,0,0,2,1,9,14,39,42,84,107,170,431,394,448,481,376,140,14,0
Se06 直腸Ｓ状結腸移行部及び直腸の悪性新生物＜腫瘍＞,0,0,0,0,1,0,1,3,7,16,39,55,70,130,213,191,207,147,82,36,6,0
Se07 肝及び肝内胆管の悪性新生物＜腫瘍＞,0,0,0,0,0,2,0,1,5,10,19,43,90,144,244,328,333,348,176,49,9,1
Se08 胆のう及びその他の胆道の悪性新生物＜腫瘍＞,0,0,0,0,0,0,1,3,2,4,12,18,42,73,167,220,252,294,197,54,8,0
Se09 膵の悪性新生物＜腫瘍＞,0,0,0,0,0,0,1,2,13,30,65,112,161,263,520,543,588,505,272,56,6,0
Se10 気管，気管支及び肺の悪性新生物＜腫瘍＞,0,0,0,0,1,0,1,6,12,31,73,124,244,479,964,1078,1056,954,533,177,21,0
Se11 乳房の悪性新生物＜腫瘍＞,0,0,0,0,1,0,4,8,38,51,76,103,116,110,161,119,133,129,99,55,4,0
Se12 子宮の悪性新生物＜腫瘍＞,0,0,0,0,0,1,1,7,15,25,58,56,56,47,69,56,47,63,34,11,2,0
Se13 白血病,0,1,1,3,2,3,0,5,6,6,15,30,25,55,109,136,135,109,51,17,0,0
Se14 糖尿病,0,0,1,1,1,0,0,5,5,18,21,21,60,98,180,182,267,269,218,83,6,0
Se15 高血圧性疾患,0,0,0,0,0,0,0,0,2,4,9,19,22,36,69,91,129,237,241,173,57,1
Se16 心疾患（高血圧性を除く）,6,3,3,5,10,9,17,42,53,153,256,342,548,763,1604,2148,3238,4721,4680,2348,554,3
Se17 急性心筋梗塞,0,0,0,1,0,0,3,12,12,34,57,88,126,178,335,375,529,592,435,181,30,1
Se18 その他の虚血性心疾患,0,0,0,1,1,0,1,6,14,37,77,106,156,212,398,591,717,799,525,172,39,1
Se19 不整脈及び伝導障害,1,1,2,3,5,4,6,10,12,29,50,62,100,124,295,368,537,723,753,329,74,0
Se20 心不全,3,0,0,0,1,3,2,12,9,31,42,60,98,179,432,629,1152,2090,2459,1406,363,1
Se21 脳血管疾患,0,0,0,3,1,5,7,20,55,86,191,183,251,368,801,990,1571,1953,1792,766,177,3
Se22 くも膜下出血,0,0,0,2,1,1,3,6,22,42,71,41,62,74,96,107,146,166,119,25,3,0
Se23 脳内出血,0,0,0,1,0,3,3,9,28,36,98,110,138,167,342,350,532,506,384,145,30,3
Se24 脳梗塞,0,0,0,0,0,1,1,0,3,6,15,24,44,113,333,498,852,1214,1245,576,138,0
Se25 大動脈瘤及び解離,0,0,0,0,1,1,0,2,6,22,37,58,64,119,194,235,342,364,293,91,13,0
Se26 肺炎,1,0,0,0,0,1,3,3,5,12,22,29,55,126,373,625,1087,1612,1602,765,134,0
Se27 慢性閉塞性肺疾患,0,0,1,0,0,0,1,1,0,0,2,9,14,38,134,233,290,313,212,83,7,1
Se28 喘息,0,0,0,0,0,0,0,0,0,0,1,1,4,5,8,8,17,23,14,8,4,0
Se29 肝疾患,0,0,0,0,0,3,6,18,36,49,97,100,147,164,226,168,215,174,91,31,3,1
Se30 腎不全,0,0,0,0,1,0,1,2,3,7,16,13,50,69,195,281,429,670,641,314,43,0
Se31 老衰,0,0,0,0,0,0,0,0,0,0,0,0,7,23,148,409,1242,3257,5278,4200,1685,0
Se32 不慮の事故,5,1,3,13,12,21,12,40,26,49,73,97,111,189,329,535,718,920,704,283,57,6
Se33 交通事故,0,0,1,7,7,7,3,8,12,11,12,13,17,18,16,36,21,36,14,0,0,0
Se34 自殺,0,0,10,30,93,84,96,94,116,137,200,147,117,91,112,99,81,50,28,6,1,2
