,0-04歳,05-09歳,10-14歳,15-19歳,20-24歳,25-29歳,30-34歳,35-39歳,40-44歳,45-49歳,50-54歳,55-59歳,60-64歳,65-69歳,70-74歳,75-79歳,80-84歳,85-89歳,90-94歳,95-99歳,100歳以上,不詳
総数,202,24,32,102,151,184,247,360,687,1073,1444,2075,3110,6383,8467,11400,16241,19625,16813,7784,1986,45
Se01 結核,0,0,0,0,0,0,0,0,0,0,0,0,3,8,7,15,21,57,40,9,0,0
Se02 悪性新生物＜腫瘍＞,6,4,9,14,18,17,51,85,202,361,600,959,1517,3293,4101,4770,5305,4707,2694,720,100,2
Se03 食道の悪性新生物＜腫瘍＞,0,0,0,0,0,0,0,0,6,3,15,36,81,138,167,192,129,91,42,11,0,0
Se04 胃の悪性新生物＜腫瘍＞,0,0,0,1,0,3,5,5,19,40,53,99,165,343,486,524,704,642,337,86,15,0
Se05 結腸の悪性新生物＜腫瘍＞,0,0,0,0,1,2,6,2,20,36,58,92,144,282,355,399,478,425,371,106,12,1
Se06 直腸Ｓ状結腸移行部及び直腸の悪性新生物＜腫瘍＞,0,0,0,0,1,1,3,4,13,19,39,60,86,170,166,207,163,134,74,21,5,0
Se07 肝及び肝内胆管の悪性新生物＜腫瘍＞,0,0,0,1,0,0,2,2,3,4,29,63,108,209,259,348,418,367,170,38,2,0
Se08 胆のう及びその他の胆道の悪性新生物＜腫瘍＞,0,0,0,0,0,0,0,1,2,7,16,25,52,118,159,237,327,282,200,54,6,0
Se09 膵の悪性新生物＜腫瘍＞,0,0,0,0,1,0,1,4,15,37,59,99,143,353,447,475,472,423,228,61,5,0
Se10 気管，気管支及び肺の悪性新生物＜腫瘍＞,0,0,0,0,0,1,6,5,20,32,54,142,247,687,965,1066,1123,970,449,123,23,0
Se11 乳房の悪性新生物＜腫瘍＞,0,0,0,0,0,0,1,13,34,67,84,107,113,181,131,120,127,88,66,29,3,0
Se12 子宮の悪性新生物＜腫瘍＞,0,0,0,0,1,0,2,13,12,33,51,32,34,58,55,73,58,51,35,3,2,0
Se13 白血病,2,2,5,2,3,3,5,7,9,11,20,31,43,71,109,94,129,100,36,8,1,0
Se14 糖尿病,0,0,0,0,1,2,1,1,4,11,18,25,47,82,110,150,209,198,147,45,14,0
Se15 高血圧性疾患,0,0,0,0,0,0,0,1,2,4,8,8,13,30,34,48,81,118,144,75,32,1
Se16 心疾患（高血圧性を除く）,7,2,3,3,2,7,16,38,83,137,171,205,382,670,891,1335,2231,3081,2971,1452,349,4
Se17 急性心筋梗塞,0,0,0,0,0,0,2,4,23,37,51,68,112,190,218,303,409,412,303,101,21,2
Se18 その他の虚血性心疾患,0,0,0,0,0,2,2,7,15,34,38,47,106,157,216,299,403,446,302,117,19,1
Se19 不整脈及び伝導障害,2,0,1,0,0,2,4,13,12,23,30,31,46,81,140,195,316,420,411,166,27,1
Se20 心不全,1,2,2,0,0,1,2,6,18,28,26,35,74,165,210,395,804,1412,1587,879,247,0
Se21 脳血管疾患,0,0,0,2,2,3,10,21,54,86,116,150,198,396,582,857,1337,1716,1418,615,123,1
Se22 くも膜下出血,0,0,0,2,2,1,4,7,27,41,50,50,54,68,81,102,125,131,77,27,7,0
Se23 脳内出血,0,0,0,0,0,2,6,12,27,36,56,75,93,180,237,291,422,467,278,80,12,1
Se24 脳梗塞,0,0,0,0,0,0,0,2,0,6,8,22,41,137,250,447,761,1081,1029,484,102,0
Se25 大動脈瘤及び解離,0,0,0,0,1,2,1,7,8,19,21,40,47,81,127,152,222,253,190,66,6,0
Se26 肺炎,8,0,0,0,2,1,0,1,2,2,14,26,69,173,293,576,1083,1698,1595,702,157,0
Se27 慢性閉塞性肺疾患,0,0,0,0,0,0,2,0,1,2,2,3,17,35,106,176,281,328,237,56,13,0
Se28 喘息,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,8,20,22,11,11,1,0
Se29 肝疾患,3,0,1,0,0,1,3,8,30,60,65,97,116,164,150,147,179,150,65,15,3,0
Se30 腎不全,0,0,0,0,1,0,2,1,3,8,7,13,19,86,98,185,316,515,409,170,27,0
Se31 老衰,0,0,0,0,0,0,0,0,0,0,0,0,0,10,62,153,637,1612,2558,1938,779,0
Se32 不慮の事故,13,8,3,12,19,17,23,21,30,43,54,69,77,157,189,282,415,472,346,150,41,1
Se33 交通事故,4,5,0,8,13,8,7,11,9,6,16,14,23,27,33,41,39,23,15,1,0,0
Se34 自殺,0,0,6,56,89,98,86,111,148,151,135,116,102,132,111,120,105,63,33,7,1,2
