,0-04歳,05-09歳,10-14歳,15-19歳,20-24歳,25-29歳,30-34歳,35-39歳,40-44歳,45-49歳,50-54歳,55-59歳,60-64歳,65-69歳,70-74歳,75-79歳,80-84歳,85-89歳,90-94歳,95-99歳,100歳以上,不詳
総数,172,27,38,102,178,212,245,359,693,1259,1787,2498,3749,6661,12350,15524,21963,28313,25479,12527,3199,19
Se01 結核,0,0,0,0,1,0,0,0,0,1,1,1,2,4,6,17,20,44,60,20,1,0
Se02 悪性新生物＜腫瘍＞,10,5,11,11,14,26,42,86,181,394,569,999,1558,2786,4969,5198,5652,5559,3263,1019,132,0
Se03 食道の悪性新生物＜腫瘍＞,0,0,0,0,0,0,0,1,2,11,23,47,78,126,173,168,167,112,36,8,2,0
Se04 胃の悪性新生物＜腫瘍＞,0,0,0,0,2,4,4,8,16,36,51,70,154,316,544,608,657,623,386,117,8,0
Se05 結腸の悪性新生物＜腫瘍＞,0,0,1,0,1,4,2,13,10,32,44,83,150,255,442,466,545,556,393,159,19,0
Se06 直腸Ｓ状結腸移行部及び直腸の悪性新生物＜腫瘍＞,0,0,0,0,0,0,1,6,8,27,25,62,78,153,254,199,196,183,98,30,7,0
Se07 肝及び肝内胆管の悪性新生物＜腫瘍＞,1,0,0,0,1,1,2,1,6,10,18,56,105,145,310,331,370,420,218,46,5,0
Se08 胆のう及びその他の胆道の悪性新生物＜腫瘍＞,0,0,0,0,0,0,0,0,4,9,17,25,49,99,200,219,320,331,214,79,12,0
Se09 膵の悪性新生物＜腫瘍＞,0,0,0,0,0,0,2,2,18,34,53,136,175,298,562,554,557,507,249,71,6,0
Se10 気管，気管支及び肺の悪性新生物＜腫瘍＞,0,0,0,0,0,0,1,3,22,34,77,128,255,590,1096,1196,1194,1112,607,167,27,0
Se11 乳房の悪性新生物＜腫瘍＞,0,0,0,0,0,0,7,13,36,66,79,112,136,142,175,149,137,132,98,44,6,0
Se12 子宮の悪性新生物＜腫瘍＞,0,0,0,0,0,2,3,9,13,34,40,54,46,47,81,52,52,53,43,7,2,0
Se13 白血病,4,2,3,0,2,4,2,3,2,20,15,25,35,66,130,132,145,134,47,12,1,0
Se14 糖尿病,0,0,0,0,0,0,3,4,4,18,19,41,64,105,137,174,254,304,223,73,13,0
Se15 高血圧性疾患,0,0,0,0,0,0,0,2,2,8,10,15,28,40,77,106,179,238,265,161,53,0
Se16 心疾患（高血圧性を除く）,5,2,1,4,6,15,21,36,87,168,295,349,521,940,1774,2391,3656,5013,4823,2369,500,1
Se17 急性心筋梗塞,1,0,0,2,0,1,1,10,25,46,85,96,127,223,409,484,645,653,536,215,28,0
Se18 その他の虚血性心疾患,0,0,0,0,0,1,5,5,22,31,76,106,160,286,527,615,809,909,640,211,39,0
Se19 不整脈及び伝導障害,2,0,0,2,4,8,9,7,22,33,48,67,84,166,311,358,579,784,724,270,49,1
Se20 心不全,0,0,0,0,0,3,3,9,10,35,55,52,104,183,378,690,1263,2083,2424,1391,341,0
Se21 脳血管疾患,2,2,1,2,0,4,11,22,52,145,185,189,279,462,867,1187,1697,2180,1892,842,180,0
Se22 くも膜下出血,0,1,1,1,0,3,5,10,25,50,76,55,61,89,140,141,147,189,96,23,9,0
Se23 脳内出血,2,1,0,0,0,1,5,12,22,80,89,112,152,221,364,455,557,562,413,156,22,0
Se24 脳梗塞,0,0,0,1,0,0,0,0,4,8,15,18,57,137,333,562,938,1366,1323,639,142,0
Se25 大動脈瘤及び解離,0,0,0,0,0,1,0,6,11,22,43,57,80,143,233,263,355,443,334,93,9,0
Se26 肺炎,0,0,0,0,0,2,0,0,9,16,25,41,55,178,396,741,1328,1913,1950,852,184,0
Se27 慢性閉塞性肺疾患,0,0,0,0,0,0,0,0,0,3,5,8,14,54,140,227,338,354,277,84,13,0
Se28 喘息,0,0,0,0,0,0,0,1,1,4,1,4,3,2,6,15,24,16,24,16,7,0
Se29 肝疾患,0,0,0,0,1,3,3,14,27,81,106,118,139,185,234,203,231,184,102,29,2,0
Se30 腎不全,0,0,0,0,0,0,1,2,3,6,12,25,46,95,201,253,450,763,625,270,30,0
Se31 老衰,0,0,0,0,0,0,0,0,0,0,0,0,2,14,107,310,1072,2731,4465,3605,1434,1
Se32 不慮の事故,9,2,3,11,19,16,12,21,40,44,70,84,119,228,423,571,774,950,744,249,51,4
Se33 交通事故,0,2,2,7,10,4,5,5,7,10,11,21,7,27,39,29,37,30,17,1,0,0
Se34 自殺,0,0,8,62,113,115,101,98,156,164,143,132,113,78,112,88,72,45,19,3,2,2
