,0-04歳,05-09歳,10-14歳,15-19歳,20-24歳,25-29歳,30-34歳,35-39歳,40-44歳,45-49歳,50-54歳,55-59歳,60-64歳,65-69歳,70-74歳,75-79歳,80-84歳,85-89歳,90-94歳,95-99歳,100歳以上,不詳
総数,229,43,46,106,218,236,320,520,897,1204,1686,2412,4590,7653,10119,13634,19533,22659,17401,7944,2275,29
Se01 結核,0,0,0,0,0,0,0,0,0,2,1,2,4,9,11,16,33,52,37,3,1,1
Se02 悪性新生物＜腫瘍＞,6,9,11,11,13,27,52,125,234,378,669,1077,2199,3703,4321,4964,5584,4626,2419,629,102,1
Se03 食道の悪性新生物＜腫瘍＞,0,0,0,0,0,0,0,3,2,9,23,60,85,162,182,178,145,94,37,11,1,1
Se04 胃の悪性新生物＜腫瘍＞,0,0,0,0,2,1,5,18,20,34,61,122,289,465,554,650,723,612,335,75,15,0
Se05 結腸の悪性新生物＜腫瘍＞,0,0,0,0,0,4,2,10,20,33,53,89,168,290,364,430,510,493,260,87,18,0
Se06 直腸Ｓ状結腸移行部及び直腸の悪性新生物＜腫瘍＞,0,0,0,0,0,0,3,8,15,17,44,76,111,181,208,188,184,135,82,22,6,0
Se07 肝及び肝内胆管の悪性新生物＜腫瘍＞,0,0,0,0,0,2,0,1,10,26,37,82,160,300,363,418,519,355,150,32,7,0
Se08 胆のう及びその他の胆道の悪性新生物＜腫瘍＞,0,0,0,0,0,0,0,1,2,2,12,19,78,139,193,237,306,302,182,55,7,0
Se09 膵の悪性新生物＜腫瘍＞,0,0,0,0,0,0,0,6,18,30,60,94,212,352,419,415,500,371,172,51,4,0
Se10 気管，気管支及び肺の悪性新生物＜腫瘍＞,0,0,0,0,0,1,5,10,28,41,84,154,449,813,946,1110,1141,874,417,111,12,0
Se11 乳房の悪性新生物＜腫瘍＞,0,0,0,0,0,2,7,13,38,55,93,98,139,139,138,109,104,86,67,19,6,0
Se12 子宮の悪性新生物＜腫瘍＞,0,0,0,0,0,1,8,16,18,29,35,56,45,63,62,51,60,61,34,7,0,0
Se13 白血病,2,2,6,5,1,2,7,4,12,11,18,29,44,86,99,119,133,89,51,12,1,0
Se14 糖尿病,0,0,0,0,0,2,1,3,9,12,14,34,61,116,147,175,218,250,150,53,12,0
Se15 高血圧性疾患,0,0,0,0,0,0,1,3,2,3,10,4,11,31,23,52,98,149,150,93,29,0
Se16 心疾患（高血圧性を除く）,8,2,2,5,11,12,18,45,124,165,215,292,600,961,1340,1974,3101,4018,3398,1582,404,3
Se17 急性心筋梗塞,0,0,0,1,1,1,5,14,33,40,72,85,177,252,336,455,644,706,471,150,26,0
Se18 その他の虚血性心疾患,0,0,0,0,1,1,1,5,39,51,48,91,127,273,334,446,659,622,411,176,33,3
Se19 不整脈及び伝導障害,1,0,0,2,3,5,6,8,21,33,38,41,114,161,227,322,495,637,475,215,45,0
Se20 心不全,1,0,1,1,1,3,1,8,15,23,33,41,111,170,299,529,961,1583,1651,907,277,0
Se21 脳血管疾患,0,0,2,1,1,7,8,32,73,125,131,186,319,539,783,1180,1845,2178,1647,760,200,0
Se22 くも膜下出血,0,0,1,1,0,5,5,18,27,61,50,69,68,94,113,131,172,157,87,34,4,0
Se23 脳内出血,0,0,0,0,1,1,3,11,40,51,67,83,174,239,299,424,551,503,317,111,16,0
Se24 脳梗塞,0,0,1,0,0,1,0,3,5,12,9,30,66,189,355,597,1080,1459,1206,593,173,0
Se25 大動脈瘤及び解離,0,0,1,2,0,0,3,2,10,17,23,35,60,113,166,209,286,339,184,66,8,0
Se26 肺炎,6,2,1,0,1,4,4,8,12,17,34,53,138,299,559,1091,1960,2841,2348,1044,253,1
Se27 慢性閉塞性肺疾患,0,0,0,1,1,0,2,0,1,1,2,6,27,47,124,208,317,381,211,53,8,0
Se28 喘息,0,0,0,0,0,0,1,1,0,3,1,3,3,7,8,20,19,33,33,8,3,0
Se29 肝疾患,2,0,0,0,1,0,2,12,39,54,77,93,137,171,190,191,236,141,78,19,1,0
Se30 腎不全,0,0,0,0,0,0,0,1,3,9,14,26,50,79,155,230,428,590,475,171,26,0
Se31 老衰,0,0,0,0,0,0,0,0,0,0,0,0,2,9,38,186,639,1635,2345,1785,849,0
Se32 不慮の事故,13,10,8,19,34,24,35,36,53,73,79,100,164,231,341,476,628,600,406,157,24,2
Se33 交通事故,4,5,6,13,20,7,17,17,19,17,30,28,30,32,45,42,65,28,13,0,0,0
Se34 自殺,0,0,6,42,115,122,141,162,204,168,186,161,161,191,188,140,96,77,19,7,1,8
