,0-04歳,05-09歳,10-14歳,15-19歳,20-24歳,25-29歳,30-34歳,35-39歳,40-44歳,45-49歳,50-54歳,55-59歳,60-64歳,65-69歳,70-74歳,75-79歳,80-84歳,85-89歳,90-94歳,95-99歳,100歳以上,不詳
総数,189,25,35,94,181,194,267,397,681,1208,1596,2250,3434,6896,9642,13151,18453,22787,19815,9385,2394,37
Se01 結核,0,0,0,0,0,0,0,0,0,0,1,0,0,4,11,12,44,56,48,14,1,0
Se02 悪性新生物＜腫瘍＞,5,7,5,16,14,17,55,93,202,438,610,1009,1662,3423,4521,5258,5802,5244,3026,894,109,0
Se03 食道の悪性新生物＜腫瘍＞,0,0,0,0,0,0,0,0,1,12,14,43,84,123,196,211,142,102,51,4,0,0
Se04 胃の悪性新生物＜腫瘍＞,0,0,0,0,0,0,8,9,27,52,45,80,196,425,522,595,679,658,394,111,13,0
Se05 結腸の悪性新生物＜腫瘍＞,0,0,0,0,1,1,11,9,24,42,51,105,146,282,389,444,552,522,402,140,12,0
Se06 直腸Ｓ状結腸移行部及び直腸の悪性新生物＜腫瘍＞,0,0,0,0,0,1,1,7,9,22,34,65,87,206,188,210,222,167,93,27,4,0
Se07 肝及び肝内胆管の悪性新生物＜腫瘍＞,0,0,1,0,0,0,1,2,6,12,28,60,84,203,321,372,468,374,205,52,3,0
Se08 胆のう及びその他の胆道の悪性新生物＜腫瘍＞,0,0,0,0,0,0,1,1,2,7,15,18,44,130,197,236,336,346,216,69,16,0
Se09 膵の悪性新生物＜腫瘍＞,0,0,0,0,0,0,0,4,15,46,62,98,196,335,447,566,548,451,210,77,9,0
Se10 気管，気管支及び肺の悪性新生物＜腫瘍＞,0,0,0,0,1,1,3,5,20,34,63,150,307,708,995,1159,1166,1059,531,155,15,0
Se11 乳房の悪性新生物＜腫瘍＞,0,0,0,1,1,1,1,16,31,65,99,123,119,169,162,137,120,116,64,38,4,0
Se12 子宮の悪性新生物＜腫瘍＞,0,0,0,0,0,2,8,8,20,33,51,51,49,76,67,52,78,60,40,14,2,0
Se13 白血病,1,1,1,5,4,5,7,7,9,11,22,25,46,101,139,150,118,81,64,10,2,0
Se14 糖尿病,0,0,1,1,1,0,1,1,7,15,23,27,43,106,105,166,194,209,135,57,8,0
Se15 高血圧性疾患,0,0,0,0,0,0,1,0,4,4,6,14,9,27,36,51,84,147,158,125,35,0
Se16 心疾患（高血圧性を除く）,6,1,2,4,5,8,7,34,69,126,196,258,363,765,1106,1517,2519,3347,3426,1704,399,2
Se17 急性心筋梗塞,0,0,0,0,0,0,0,9,19,29,64,65,105,198,306,310,468,486,348,133,19,1
Se18 その他の虚血性心疾患,1,0,0,0,0,0,1,6,15,37,43,66,95,224,293,352,463,501,341,166,39,1
Se19 不整脈及び伝導障害,1,0,1,1,4,2,3,5,11,22,35,47,60,113,153,219,362,496,495,215,40,0
Se20 心不全,2,0,1,1,0,2,2,5,7,25,30,45,66,148,240,458,940,1463,1817,1001,276,0
Se21 脳血管疾患,2,1,1,0,2,3,6,31,66,120,136,175,250,460,698,998,1543,2067,1661,733,146,1
Se22 くも膜下出血,0,1,1,0,2,1,4,11,36,40,51,59,58,83,96,137,172,174,91,18,8,0
Se23 脳内出血,0,0,0,0,0,2,2,19,25,69,69,92,131,211,310,354,463,580,359,150,16,1
Se24 脳梗塞,0,0,0,0,0,0,0,1,2,6,12,19,56,154,271,484,880,1261,1186,544,118,0
Se25 大動脈瘤及び解離,0,0,0,0,0,0,1,3,4,18,30,51,56,115,151,198,310,339,240,89,11,1
Se26 肺炎,3,1,0,2,0,2,2,1,5,6,14,31,83,196,329,712,1278,1918,1952,881,225,0
Se27 慢性閉塞性肺疾患,0,0,0,0,0,0,0,0,0,2,5,6,16,62,146,233,341,402,251,74,8,0
Se28 喘息,0,0,0,0,0,0,2,0,2,3,1,2,1,4,9,13,21,30,27,15,7,0
Se29 肝疾患,0,0,0,0,0,2,4,10,37,54,86,103,112,153,177,186,193,171,84,22,2,0
Se30 腎不全,0,0,0,0,0,0,1,3,4,4,5,14,33,77,118,224,369,560,448,199,18,0
Se31 老衰,0,0,0,0,0,0,0,0,0,0,0,0,3,16,61,214,808,1979,3244,2420,955,0
Se32 不慮の事故,11,4,3,18,31,16,23,26,44,60,73,83,111,201,278,342,485,583,420,182,37,2
Se33 交通事故,5,0,1,12,16,9,13,9,18,22,21,24,26,38,43,51,53,39,22,3,0,0
Se34 自殺,0,0,7,30,93,104,114,113,148,160,137,138,128,132,129,107,93,75,20,4,1,5
