,0-04歳,05-09歳,10-14歳,15-19歳,20-24歳,25-29歳,30-34歳,35-39歳,40-44歳,45-49歳,50-54歳,55-59歳,60-64歳,65-69歳,70-74歳,75-79歳,80-84歳,85-89歳,90-94歳,95-99歳,100歳以上,不詳
総数,193,31,26,96,165,173,259,377,708,1120,1520,2046,3414,6983,8184,11419,16486,19403,16164,7355,1906,45
Se01 結核,0,0,0,0,0,0,1,0,2,0,0,1,4,6,8,14,43,47,44,14,1,0
Se02 悪性新生物＜腫瘍＞,7,10,6,8,18,19,45,89,206,392,620,962,1751,3589,3965,4769,5402,4701,2643,715,88,3
Se03 食道の悪性新生物＜腫瘍＞,0,0,0,0,0,0,0,1,4,6,29,50,74,168,182,172,143,80,30,10,1,0
Se04 胃の悪性新生物＜腫瘍＞,0,0,0,0,0,3,6,12,20,37,70,95,230,440,482,559,659,583,342,99,5,1
Se05 結腸の悪性新生物＜腫瘍＞,0,0,0,1,1,0,3,8,17,32,49,86,145,307,302,423,485,474,337,113,14,0
Se06 直腸Ｓ状結腸移行部及び直腸の悪性新生物＜腫瘍＞,0,0,0,0,0,1,1,1,9,13,33,49,113,195,168,185,187,128,81,23,3,0
Se07 肝及び肝内胆管の悪性新生物＜腫瘍＞,2,1,1,1,1,0,1,3,3,15,26,64,126,245,275,369,499,359,172,40,5,1
Se08 胆のう及びその他の胆道の悪性新生物＜腫瘍＞,0,0,0,0,0,0,1,0,3,6,8,24,73,148,172,234,278,298,171,63,10,0
Se09 膵の悪性新生物＜腫瘍＞,0,0,0,0,0,0,0,2,7,25,55,78,167,378,416,480,501,420,206,55,6,0
Se10 気管，気管支及び肺の悪性新生物＜腫瘍＞,1,0,0,0,1,1,1,4,24,33,85,137,301,756,876,1013,1088,958,471,114,21,0
Se11 乳房の悪性新生物＜腫瘍＞,0,0,0,0,0,1,6,18,47,70,74,101,123,145,126,100,117,101,76,31,6,0
Se12 子宮の悪性新生物＜腫瘍＞,0,0,0,0,0,1,6,9,16,41,43,52,47,67,51,62,54,49,39,5,1,0
Se13 白血病,0,3,1,5,2,2,2,4,6,14,25,24,35,88,107,111,128,90,53,13,1,0
Se14 糖尿病,0,0,0,0,1,1,1,3,7,12,13,28,55,97,94,124,192,203,125,48,6,0
Se15 高血圧性疾患,0,0,0,0,0,0,1,0,3,6,6,17,22,47,35,65,81,124,143,76,15,1
Se16 心疾患（高血圧性を除く）,3,0,1,4,8,8,24,34,82,139,176,208,363,738,888,1261,2140,3022,2907,1336,342,1
Se17 急性心筋梗塞,0,0,0,0,0,2,4,9,22,38,50,74,102,205,207,271,373,429,315,93,23,0
Se18 その他の虚血性心疾患,0,0,0,0,0,0,4,7,20,33,43,56,90,185,213,267,379,423,304,86,26,1
Se19 不整脈及び伝導障害,1,0,1,2,3,3,4,6,16,23,42,35,54,97,123,206,295,450,425,175,39,0
Se20 心不全,0,0,0,0,2,0,6,7,12,26,23,26,74,160,235,353,831,1305,1510,837,222,0
Se21 脳血管疾患,0,1,0,3,0,6,9,19,51,103,118,154,209,456,553,858,1459,1769,1459,648,108,0
Se22 くも膜下出血,0,0,0,2,0,1,2,9,18,41,42,55,53,100,79,88,139,123,75,20,8,0
Se23 脳内出血,0,1,0,1,0,3,4,9,27,48,64,83,111,189,211,273,431,438,293,96,11,0
Se24 脳梗塞,0,0,0,0,0,1,1,1,4,12,7,13,39,158,248,474,851,1169,1052,518,84,0
Se25 大動脈瘤及び解離,0,0,0,0,0,1,0,2,8,12,22,28,44,107,112,178,259,263,159,57,4,0
Se26 肺炎,3,0,0,2,0,1,2,2,6,15,21,25,67,182,306,589,1144,1709,1596,694,174,3
Se27 慢性閉塞性肺疾患,0,0,0,0,0,0,1,0,0,2,4,6,16,60,105,211,297,373,220,67,8,0
Se28 喘息,0,0,0,0,0,0,0,1,2,3,1,1,0,4,7,7,20,29,21,8,8,0
Se29 肝疾患,1,0,0,0,0,1,5,11,30,47,64,103,109,173,150,163,168,149,69,24,3,1
Se30 腎不全,1,0,0,0,0,0,0,1,1,6,8,13,20,83,105,181,333,446,401,141,27,0
Se31 老衰,0,0,0,0,0,0,0,0,0,0,0,0,1,6,47,149,581,1523,2392,1830,731,0
Se32 不慮の事故,11,6,5,12,23,19,20,26,41,38,48,62,96,165,175,297,390,482,320,140,34,5
Se33 交通事故,2,5,1,8,15,7,9,10,19,19,17,19,20,36,34,48,59,43,9,1,0,0
Se34 自殺,0,0,6,45,86,84,109,126,155,159,164,123,118,156,141,112,118,67,24,8,2,5
