,0-04歳,05-09歳,10-14歳,15-19歳,20-24歳,25-29歳,30-34歳,35-39歳,40-44歳,45-49歳,50-54歳,55-59歳,60-64歳,65-69歳,70-74歳,75-79歳,80-84歳,85-89歳,90-94歳,95-99歳,100歳以上,不詳
総数,149,20,37,88,202,220,248,384,634,1228,1730,2323,3317,6009,11343,13502,19119,25031,22647,11256,2885,24
Se01 結核,0,0,0,0,0,0,0,0,0,1,0,1,1,0,14,12,27,37,44,19,1,0
Se02 悪性新生物＜腫瘍＞,8,5,7,7,18,23,42,76,160,374,619,966,1420,2758,5058,5015,5674,5317,3214,982,130,0
Se03 食道の悪性新生物＜腫瘍＞,0,0,0,0,0,0,0,0,1,5,15,29,65,102,186,164,145,93,51,14,2,0
Se04 胃の悪性新生物＜腫瘍＞,0,0,0,0,0,3,5,9,18,31,43,74,129,302,517,519,648,582,386,129,11,0
Se05 結腸の悪性新生物＜腫瘍＞,0,0,0,0,1,2,6,4,14,32,52,91,102,245,449,459,483,565,364,138,14,0
Se06 直腸Ｓ状結腸移行部及び直腸の悪性新生物＜腫瘍＞,0,0,0,0,0,0,2,1,5,22,36,62,87,143,230,196,218,163,117,17,3,0
Se07 肝及び肝内胆管の悪性新生物＜腫瘍＞,2,0,0,0,0,0,2,3,5,9,34,52,82,189,327,343,398,391,217,45,8,0
Se08 胆のう及びその他の胆道の悪性新生物＜腫瘍＞,0,0,0,0,0,0,1,1,3,5,13,23,39,99,195,249,333,321,201,75,12,0
Se09 膵の悪性新生物＜腫瘍＞,0,0,0,1,0,2,1,4,10,37,52,109,174,286,561,567,564,476,262,69,14,0
Se10 気管，気管支及び肺の悪性新生物＜腫瘍＞,0,0,0,0,1,0,1,6,19,35,75,143,237,561,1195,1152,1157,1028,564,152,19,0
Se11 乳房の悪性新生物＜腫瘍＞,0,0,0,0,0,2,2,9,19,52,95,99,108,135,172,126,133,106,75,40,7,0
Se12 子宮の悪性新生物＜腫瘍＞,0,0,0,0,0,2,2,7,18,32,48,47,45,66,79,50,62,57,36,14,2,0
Se13 白血病,1,2,3,1,3,2,6,8,6,16,18,27,47,62,124,124,152,107,60,19,0,0
Se14 糖尿病,0,0,0,0,2,2,2,4,7,12,15,32,38,81,162,158,224,254,219,60,13,0
Se15 高血圧性疾患,0,0,0,0,0,0,0,0,1,6,13,11,19,35,41,81,119,185,176,133,50,0
Se16 心疾患（高血圧性を除く）,5,2,5,5,5,13,16,32,71,163,232,308,436,744,1371,1799,2752,4159,4145,2126,457,7
Se17 急性心筋梗塞,2,0,0,0,0,2,0,6,19,44,57,87,118,175,308,340,442,519,420,178,17,1
Se18 その他の虚血性心疾患,0,0,0,0,0,2,4,9,13,45,71,85,137,206,362,454,555,653,426,163,31,4
Se19 不整脈及び伝導障害,1,1,1,3,2,1,5,12,21,32,40,52,76,128,214,278,412,627,634,265,53,1
Se20 心不全,0,0,1,2,2,6,5,1,9,28,37,52,69,160,358,530,1045,1875,2155,1254,310,0
Se21 脳血管疾患,2,1,0,2,0,3,7,29,44,93,158,191,254,418,791,1043,1505,1987,1768,806,163,1
Se22 くも膜下出血,0,0,0,0,0,2,3,12,19,36,55,55,66,69,117,120,144,156,94,27,2,0
Se23 脳内出血,0,1,0,2,0,1,4,13,21,52,90,105,134,207,331,377,479,560,379,112,24,1
Se24 脳梗塞,1,0,0,0,0,0,0,2,3,5,11,27,46,127,319,503,845,1212,1255,640,133,0
Se25 大動脈瘤及び解離,0,0,0,0,1,1,1,3,8,20,29,39,63,100,210,211,292,391,253,88,20,0
Se26 肺炎,1,1,1,0,0,0,0,5,5,9,20,29,46,142,350,589,1131,1657,1584,766,156,0
Se27 慢性閉塞性肺疾患,0,0,0,0,0,0,0,0,0,1,4,2,9,38,126,229,304,349,241,72,15,0
Se28 喘息,0,0,0,0,0,0,0,0,0,2,3,0,1,0,8,11,7,15,22,15,4,0
Se29 肝疾患,0,0,0,0,0,3,3,12,47,70,113,132,135,190,196,203,203,158,95,34,5,0
Se30 腎不全,0,0,0,0,0,0,2,1,4,2,10,20,32,87,164,242,388,641,600,262,42,1
Se31 老衰,0,0,0,0,0,0,0,0,0,0,0,0,4,21,93,278,1026,2528,4111,3169,1226,0
Se32 不慮の事故,5,0,5,9,15,19,13,31,26,44,63,73,91,162,304,386,547,718,574,226,57,2
Se33 交通事故,0,0,2,6,10,10,6,6,7,12,15,16,14,23,38,35,35,30,8,2,0,0
Se34 自殺,0,0,12,48,127,114,114,125,152,211,181,134,135,122,133,116,85,64,21,7,2,2
