,0-04歳,05-09歳,10-14歳,15-19歳,20-24歳,25-29歳,30-34歳,35-39歳,40-44歳,45-49歳,50-54歳,55-59歳,60-64歳,65-69歳,70-74歳,75-79歳,80-84歳,85-89歳,90-94歳,95-99歳,100歳以上,不詳
総数,228,28,49,100,167,202,265,428,782,1294,1630,2546,4285,8883,10408,15387,23005,27127,22091,10340,2789,19
Se01 結核,0,0,0,0,0,0,0,0,0,1,2,2,5,9,10,15,55,55,48,22,1,0
Se02 悪性新生物＜腫瘍＞,8,6,13,11,16,22,48,96,229,420,601,1067,1820,3923,4205,5136,5910,4980,2737,797,110,1
Se03 食道の悪性新生物＜腫瘍＞,0,0,0,0,0,0,1,2,1,13,15,44,87,179,187,190,165,100,43,7,2,0
Se04 胃の悪性新生物＜腫瘍＞,0,0,0,0,0,1,3,10,27,37,59,124,234,480,523,603,779,593,386,100,6,1
Se05 結腸の悪性新生物＜腫瘍＞,0,0,0,0,1,2,4,13,18,40,60,94,139,318,363,452,547,507,303,118,17,0
Se06 直腸Ｓ状結腸移行部及び直腸の悪性新生物＜腫瘍＞,0,0,0,0,0,0,1,4,13,21,37,69,117,195,200,195,199,153,90,30,3,0
Se07 肝及び肝内胆管の悪性新生物＜腫瘍＞,0,0,0,1,1,0,1,3,7,12,32,56,132,275,310,430,538,365,180,36,8,0
Se08 胆のう及びその他の胆道の悪性新生物＜腫瘍＞,0,0,0,0,0,0,0,1,5,5,15,33,68,131,162,242,286,322,189,62,11,0
Se09 膵の悪性新生物＜腫瘍＞,0,0,0,0,0,0,2,1,9,29,47,113,164,395,441,477,513,397,180,56,5,0
Se10 気管，気管支及び肺の悪性新生物＜腫瘍＞,0,0,0,0,0,1,2,6,18,41,64,161,316,818,942,1094,1240,1074,502,144,16,0
Se11 乳房の悪性新生物＜腫瘍＞,0,0,0,0,0,1,5,11,41,59,90,102,132,224,135,129,121,125,79,27,8,0
Se12 子宮の悪性新生物＜腫瘍＞,0,0,0,0,0,3,5,11,13,35,33,41,47,77,53,61,59,56,37,9,1,0
Se13 白血病,3,2,6,0,5,5,6,9,10,14,12,19,42,84,106,106,127,97,43,7,1,0
Se14 糖尿病,0,0,0,0,0,2,2,4,9,18,23,36,63,142,165,218,293,283,172,52,11,0
Se15 高血圧性疾患,0,0,0,0,0,0,2,4,2,7,13,12,23,56,64,114,195,226,270,109,36,1
Se16 心疾患（高血圧性を除く）,9,2,4,4,12,11,27,47,100,182,251,332,612,1266,1529,2449,4010,5144,4444,2110,486,2
Se17 急性心筋梗塞,0,0,0,0,1,0,6,15,25,54,94,108,199,355,408,585,805,899,609,225,39,0
Se18 その他の虚血性心疾患,0,0,0,1,2,2,6,8,30,48,57,72,167,336,414,575,843,855,566,193,40,1
Se19 不整脈及び伝導障害,3,1,1,3,4,3,6,10,22,31,33,55,71,185,222,383,590,765,589,299,54,0
Se20 心不全,1,0,1,0,1,4,7,8,12,31,44,62,114,254,342,653,1315,2029,2164,1173,322,1
Se21 脳血管疾患,0,1,3,0,2,7,8,27,78,122,161,206,303,650,765,1212,1987,2444,2007,800,199,0
Se22 くも膜下出血,0,0,3,0,0,4,5,16,42,46,65,72,69,119,106,137,206,171,106,31,5,0
Se23 脳内出血,0,1,0,0,2,3,3,11,33,57,78,104,142,304,311,446,587,648,383,109,32,0
Se24 脳梗塞,0,0,0,0,0,0,0,0,3,12,14,26,72,200,327,601,1137,1565,1456,636,158,0
Se25 大動脈瘤及び解離,0,0,0,1,1,0,1,6,12,22,21,51,90,162,220,242,392,431,265,81,5,0
Se26 肺炎,4,0,0,2,0,1,1,8,10,16,32,53,116,302,477,968,1918,2858,2499,1239,312,2
Se27 慢性閉塞性肺疾患,0,0,0,0,0,0,1,1,1,4,1,9,21,84,148,275,423,517,287,106,15,1
Se28 喘息,0,0,0,0,0,0,0,1,2,1,1,3,6,10,15,24,30,58,42,22,11,0
Se29 肝疾患,2,0,0,0,0,0,1,15,37,65,80,136,142,241,188,235,245,192,88,36,4,0
Se30 腎不全,1,1,0,0,0,0,0,2,5,7,2,17,54,105,148,262,457,648,535,199,33,0
Se31 老衰,0,0,0,0,0,0,0,0,0,0,0,0,2,18,39,226,810,2002,3088,2418,1050,0
Se32 不慮の事故,11,3,1,19,30,29,22,27,54,64,70,112,179,317,403,626,936,917,646,241,44,5
Se33 交通事故,2,1,0,6,15,14,5,11,18,10,19,24,31,35,42,58,48,34,18,2,0,0
Se34 自殺,0,0,8,44,89,80,98,119,133,158,126,144,109,145,125,112,84,38,21,5,1,3
