,0-04歳,05-09歳,10-14歳,15-19歳,20-24歳,25-29歳,30-34歳,35-39歳,40-44歳,45-49歳,50-54歳,55-59歳,60-64歳,65-69歳,70-74歳,75-79歳,80-84歳,85-89歳,90-94歳,95-99歳,100歳以上,不詳
総数,264,34,46,96,192,272,363,619,917,1268,1904,3108,6396,7476,10638,16200,21574,22924,16985,8320,1966,29
Se01 結核,0,0,0,0,0,0,0,0,1,2,1,2,4,4,14,24,39,44,26,5,2,0
Se02 悪性新生物＜腫瘍＞,9,6,10,16,12,26,59,135,269,398,723,1333,2889,3195,4142,5237,5415,4056,2043,631,83,4
Se03 食道の悪性新生物＜腫瘍＞,0,0,0,0,0,0,0,3,4,10,31,55,129,167,178,173,137,74,19,13,1,1
Se04 胃の悪性新生物＜腫瘍＞,0,0,0,0,0,5,12,23,24,41,90,148,373,455,533,697,752,565,287,118,15,0
Se05 結腸の悪性新生物＜腫瘍＞,0,0,1,1,2,1,4,9,23,36,50,104,207,252,342,453,469,412,275,83,12,1
Se06 直腸Ｓ状結腸移行部及び直腸の悪性新生物＜腫瘍＞,0,0,0,0,1,0,2,4,17,26,41,86,177,151,170,222,178,129,81,20,4,0
Se07 肝及び肝内胆管の悪性新生物＜腫瘍＞,0,0,0,0,0,0,1,3,8,14,55,108,253,270,456,535,495,286,126,29,3,0
Se08 胆のう及びその他の胆道の悪性新生物＜腫瘍＞,0,0,0,0,0,0,0,3,3,9,22,46,98,112,180,252,316,266,150,55,7,0
Se09 膵の悪性新生物＜腫瘍＞,0,0,0,0,0,0,0,5,19,20,69,111,244,286,343,444,417,312,157,43,3,0
Se10 気管，気管支及び肺の悪性新生物＜腫瘍＞,0,0,0,1,0,2,0,14,26,53,84,222,584,702,919,1074,1230,808,342,94,7,0
Se11 乳房の悪性新生物＜腫瘍＞,0,0,0,0,0,2,7,13,50,62,81,112,154,128,104,117,89,75,50,18,5,1
Se12 子宮の悪性新生物＜腫瘍＞,0,0,0,0,0,1,7,13,29,31,37,51,59,45,46,62,52,45,33,7,2,0
Se13 白血病,2,2,2,6,1,6,8,10,7,9,17,32,70,71,77,121,118,80,34,7,0,0
Se14 糖尿病,0,0,0,0,1,3,4,9,13,15,34,55,93,115,161,270,279,257,145,60,10,0
Se15 高血圧性疾患,0,0,0,0,0,0,0,1,3,3,6,12,20,26,38,71,109,156,188,106,20,0
Se16 心疾患（高血圧性を除く）,13,1,3,5,5,25,36,68,102,194,255,429,915,1153,1671,2779,3970,4666,3568,1809,359,3
Se17 急性心筋梗塞,1,0,0,0,1,2,11,13,35,60,94,144,295,365,500,783,1025,1016,608,238,36,1
Se18 その他の虚血性心疾患,0,0,0,0,2,2,3,13,21,56,63,100,218,284,383,661,797,784,482,186,34,0
Se19 不整脈及び伝導障害,3,0,1,0,2,6,8,12,19,26,40,73,160,168,255,383,580,652,423,240,42,1
Se20 心不全,1,0,1,1,0,8,8,14,13,33,30,76,150,219,377,705,1177,1704,1697,992,214,1
Se21 脳血管疾患,1,0,1,0,1,4,14,52,75,97,176,256,498,638,950,1544,2276,2561,1861,831,175,1
Se22 くも膜下出血,0,0,1,0,1,2,4,24,34,40,61,58,113,116,135,186,209,175,79,24,8,0
Se23 脳内出血,0,0,0,0,0,1,8,22,32,48,90,146,253,270,347,507,668,573,301,112,19,1
Se24 脳梗塞,0,0,0,0,0,1,1,6,8,7,19,40,112,233,442,808,1334,1750,1451,674,145,0
Se25 大動脈瘤及び解離,0,0,1,1,1,2,1,3,9,16,29,47,87,100,152,232,347,332,172,45,5,0
Se26 肺炎,6,1,2,1,3,2,7,8,18,15,42,89,225,348,742,1461,2606,3356,2686,1368,296,0
Se27 慢性閉塞性肺疾患,1,0,0,0,0,0,0,1,2,1,1,15,28,58,116,247,451,393,231,66,11,1
Se28 喘息,0,0,0,0,0,0,2,0,2,0,1,3,4,11,15,24,38,33,46,17,3,0
Se29 肝疾患,0,0,0,0,0,3,7,12,36,62,98,123,220,199,199,231,209,151,50,15,3,1
Se30 腎不全,1,0,1,0,1,0,1,4,3,6,9,31,70,94,161,311,506,578,476,215,34,0
Se31 老衰,0,0,0,0,0,0,0,0,0,0,0,0,2,5,26,122,466,1118,1791,1466,612,0
Se32 不慮の事故,13,6,5,24,30,36,38,59,67,81,116,141,268,316,448,676,887,834,530,181,44,4
Se33 交通事故,2,1,1,12,19,18,15,20,17,22,17,21,43,50,50,56,72,44,11,1,0,2
Se34 自殺,0,0,2,28,102,126,142,165,173,198,192,168,213,160,145,99,79,47,19,7,0,5
