,0-04歳,05-09歳,10-14歳,15-19歳,20-24歳,25-29歳,30-34歳,35-39歳,40-44歳,45-49歳,50-54歳,55-59歳,60-64歳,65-69歳,70-74歳,75-79歳,80-84歳,85-89歳,90-94歳,95-99歳,100歳以上,不詳
総数,236,40,29,105,208,243,342,479,831,1077,1621,2493,4810,6918,9302,12905,18221,20395,15233,6801,1972,30
Se01 結核,0,0,0,0,0,0,0,0,1,0,2,4,4,9,14,10,34,51,23,10,1,0
Se02 悪性新生物＜腫瘍＞,6,10,8,10,18,24,66,118,239,398,599,1155,2358,3455,4160,4958,5359,4289,2205,615,84,1
Se03 食道の悪性新生物＜腫瘍＞,0,0,0,0,0,0,1,1,8,6,22,51,116,154,184,153,150,77,39,11,1,0
Se04 胃の悪性新生物＜腫瘍＞,0,0,0,1,1,2,5,13,25,45,55,142,299,432,542,643,670,581,319,92,12,0
Se05 結腸の悪性新生物＜腫瘍＞,0,0,0,0,1,0,1,12,20,35,60,98,204,300,339,402,465,471,267,86,11,0
Se06 直腸Ｓ状結腸移行部及び直腸の悪性新生物＜腫瘍＞,0,0,0,0,0,2,3,7,8,20,41,75,111,177,167,187,158,144,64,17,4,0
Se07 肝及び肝内胆管の悪性新生物＜腫瘍＞,0,0,0,0,0,0,3,3,7,20,43,71,186,274,359,453,537,301,174,30,7,0
Se08 胆のう及びその他の胆道の悪性新生物＜腫瘍＞,0,0,0,0,0,0,0,0,6,8,16,25,65,128,153,255,309,294,163,44,7,0
Se09 膵の悪性新生物＜腫瘍＞,0,0,0,0,0,0,2,3,15,26,38,90,245,359,402,447,445,350,176,35,2,0
Se10 気管，気管支及び肺の悪性新生物＜腫瘍＞,0,0,0,1,2,0,5,5,16,63,79,180,447,713,879,1047,1150,846,358,94,14,1
Se11 乳房の悪性新生物＜腫瘍＞,0,0,0,0,0,1,7,19,40,56,76,121,165,146,117,127,87,87,46,17,2,0
Se12 子宮の悪性新生物＜腫瘍＞,0,0,0,0,1,1,5,12,20,28,26,44,48,59,58,57,56,54,23,12,1,0
Se13 白血病,3,4,2,3,2,7,4,4,14,13,13,26,65,69,99,123,121,70,31,11,0,0
Se14 糖尿病,0,0,0,0,1,0,0,4,9,10,18,36,61,87,116,178,215,208,135,45,9,0
Se15 高血圧性疾患,0,0,0,0,0,0,0,0,1,2,2,11,12,17,26,47,76,125,129,65,27,0
Se16 心疾患（高血圧性を除く）,8,4,3,5,12,11,25,55,89,128,229,283,595,818,1203,1762,2786,3546,2972,1338,346,4
Se17 急性心筋梗塞,0,0,0,0,1,1,2,10,29,44,64,98,185,208,336,410,582,583,392,146,27,1
Se18 その他の虚血性心疾患,0,0,0,0,2,4,1,17,26,29,57,63,127,226,293,392,540,551,339,152,27,2
Se19 不整脈及び伝導障害,2,1,1,1,4,0,8,15,12,17,46,40,113,121,188,281,443,538,438,159,40,0
Se20 心不全,1,1,0,0,3,2,9,7,14,20,37,40,112,161,257,468,904,1454,1443,751,222,0
Se21 脳血管疾患,2,2,0,1,2,5,10,24,64,97,140,176,336,479,681,1121,1765,2077,1588,682,144,1
Se22 くも膜下出血,0,1,0,1,1,1,5,12,26,38,54,57,84,93,113,117,146,140,76,16,2,0
Se23 脳内出血,2,0,0,0,0,4,3,11,32,47,77,83,156,194,243,348,527,484,311,97,13,1
Se24 脳梗塞,0,1,0,0,0,0,1,1,5,7,6,29,85,173,310,630,1051,1404,1168,555,125,0
Se25 大動脈瘤及び解離,0,0,0,0,1,0,0,4,16,14,24,35,59,95,116,202,285,281,144,41,2,0
Se26 肺炎,7,0,1,1,1,1,5,7,11,20,39,48,152,269,521,1004,1881,2568,2092,918,251,1
Se27 慢性閉塞性肺疾患,0,0,0,0,0,1,0,0,0,2,2,12,21,52,117,184,341,343,187,54,12,0
Se28 喘息,2,0,0,0,0,0,0,1,2,1,0,0,4,3,10,17,16,36,35,15,1,0
Se29 肝疾患,0,0,1,0,1,1,5,13,19,40,74,99,154,162,186,191,174,138,52,11,1,0
Se30 腎不全,0,0,0,0,0,1,1,0,1,5,9,11,48,75,130,228,419,560,374,165,32,0
Se31 老衰,0,0,0,0,0,0,0,0,0,0,0,0,1,9,34,129,530,1290,1901,1423,719,0
Se32 不慮の事故,16,9,6,29,30,28,34,34,58,63,75,94,151,206,281,412,543,553,331,126,26,2
Se33 交通事故,4,6,2,23,18,14,15,9,25,20,20,24,26,47,47,60,35,44,8,2,0,0
Se34 自殺,0,0,7,38,117,120,127,131,192,160,181,177,168,186,175,134,98,58,28,3,0,1
