,0-04歳,05-09歳,10-14歳,15-19歳,20-24歳,25-29歳,30-34歳,35-39歳,40-44歳,45-49歳,50-54歳,55-59歳,60-64歳,65-69歳,70-74歳,75-79歳,80-84歳,85-89歳,90-94歳,95-99歳,100歳以上,不詳
総数,175,32,43,97,175,175,200,354,616,1126,1576,2142,3329,6236,9962,13856,18477,23664,20881,9866,2544,28
Se01 結核,0,0,0,0,0,0,0,0,0,0,0,0,5,4,10,14,27,39,53,14,2,0
Se02 悪性新生物＜腫瘍＞,4,7,7,9,13,21,46,67,183,349,578,886,1505,2826,4248,5012,5186,5015,2966,807,104,2
Se03 食道の悪性新生物＜腫瘍＞,0,0,0,0,0,1,0,1,1,5,22,27,75,105,178,184,135,109,48,9,2,0
Se04 胃の悪性新生物＜腫瘍＞,0,0,0,0,1,3,2,5,17,31,55,78,144,309,448,541,612,602,341,96,8,0
Se05 結腸の悪性新生物＜腫瘍＞,0,0,0,0,0,2,6,3,20,25,40,77,137,226,349,460,463,528,400,134,16,0
Se06 直腸Ｓ状結腸移行部及び直腸の悪性新生物＜腫瘍＞,0,0,0,0,1,2,2,6,9,21,29,66,84,161,183,207,193,141,99,32,6,0
Se07 肝及び肝内胆管の悪性新生物＜腫瘍＞,0,0,0,0,0,1,0,2,6,15,17,48,96,186,276,328,375,371,178,36,3,0
Se08 胆のう及びその他の胆道の悪性新生物＜腫瘍＞,0,0,0,0,0,0,1,0,4,6,17,15,62,102,165,225,270,300,185,55,10,0
Se09 膵の悪性新生物＜腫瘍＞,0,0,0,0,1,0,3,2,8,23,62,92,172,336,453,582,552,453,211,57,5,1
Se10 気管，気管支及び肺の悪性新生物＜腫瘍＞,0,0,0,0,0,1,0,3,14,39,74,134,257,568,957,1135,1036,984,530,130,18,1
Se11 乳房の悪性新生物＜腫瘍＞,0,0,0,0,0,0,4,12,31,53,78,96,123,141,176,129,123,105,79,31,6,0
Se12 子宮の悪性新生物＜腫瘍＞,0,0,0,0,0,1,3,6,14,24,37,45,53,46,58,52,51,63,40,9,1,0
Se13 白血病,4,2,1,3,2,2,3,5,7,15,12,18,31,64,107,119,116,102,49,11,1,0
Se14 糖尿病,0,0,0,0,0,1,1,3,4,15,14,36,49,78,131,157,221,253,155,69,7,0
Se15 高血圧性疾患,0,0,0,0,0,0,0,1,0,9,9,16,12,36,43,97,121,177,239,117,43,1
Se16 心疾患（高血圧性を除く）,10,4,4,8,9,10,13,35,70,164,218,307,430,805,1356,2015,2886,4049,3841,1866,456,2
Se17 急性心筋梗塞,0,0,0,0,1,0,2,3,14,34,52,80,104,188,317,395,481,551,415,129,22,0
Se18 その他の虚血性心疾患,0,0,1,1,0,1,3,11,18,43,70,95,131,229,386,502,608,684,479,167,46,2
Se19 不整脈及び伝導障害,1,1,1,3,3,4,0,10,15,34,33,46,56,122,211,288,457,627,552,247,42,0
Se20 心不全,3,0,0,2,2,2,5,6,13,26,37,59,92,169,310,630,1020,1684,1961,1120,308,0
Se21 脳血管疾患,1,0,1,1,1,2,8,30,68,104,140,149,235,423,696,1110,1443,2023,1603,718,151,0
Se22 くも膜下出血,0,0,1,0,0,2,5,15,28,44,46,42,47,83,102,116,129,141,84,28,4,0
Se23 脳内出血,1,0,0,1,1,0,3,13,36,53,79,85,133,212,307,394,461,556,352,133,14,0
Se24 脳梗塞,0,0,0,0,0,0,0,1,2,6,10,17,50,109,266,561,813,1280,1121,538,125,0
Se25 大動脈瘤及び解離,0,0,0,1,1,0,1,1,8,18,30,51,66,105,183,259,299,347,246,102,8,2
Se26 肺炎,3,2,0,0,2,1,1,7,16,18,27,37,75,198,429,736,1325,1989,1906,895,207,0
Se27 慢性閉塞性肺疾患,1,0,0,0,0,0,0,0,1,1,0,6,15,62,138,218,322,364,239,61,13,0
Se28 喘息,0,0,1,0,1,0,0,0,2,4,3,1,2,2,4,12,24,29,25,15,6,0
Se29 肝疾患,1,0,1,0,1,1,3,14,34,64,95,100,109,179,161,178,189,161,93,20,2,0
Se30 腎不全,0,1,0,0,1,0,1,1,2,4,8,17,36,87,138,241,398,580,537,212,31,0
Se31 老衰,0,0,0,0,0,0,0,0,0,0,0,0,1,17,78,261,847,2137,3565,2624,1041,1
Se32 不慮の事故,13,3,4,18,28,20,17,33,32,52,65,86,120,221,306,471,593,703,518,212,44,3
Se33 交通事故,2,2,1,11,17,11,5,10,12,12,14,22,16,40,31,40,53,34,16,1,0,0
Se34 自殺,0,0,12,42,76,92,67,95,88,143,127,101,93,98,103,89,71,44,18,4,1,2
