,0-04歳,05-09歳,10-14歳,15-19歳,20-24歳,25-29歳,30-34歳,35-39歳,40-44歳,45-49歳,50-54歳,55-59歳,60-64歳,65-69歳,70-74歳,75-79歳,80-84歳,85-89歳,90-94歳,95-99歳,100歳以上,不詳
総数,153,32,30,109,205,191,249,409,531,1129,1645,2237,3311,5736,10937,13100,18324,23661,21531,10771,2749,44
Se01 結核,0,0,0,0,0,0,0,1,0,0,0,1,0,5,11,13,29,46,36,20,4,0
Se02 悪性新生物＜腫瘍＞,4,7,2,10,9,12,49,100,162,327,591,921,1555,2701,4848,4974,5378,5227,3192,968,127,3
Se03 食道の悪性新生物＜腫瘍＞,0,0,0,0,0,1,0,1,3,10,28,30,66,111,179,160,136,117,43,11,3,0
Se04 胃の悪性新生物＜腫瘍＞,0,0,0,0,0,2,4,9,18,23,40,74,158,262,504,539,644,602,372,102,10,1
Se05 結腸の悪性新生物＜腫瘍＞,0,0,0,0,0,1,3,14,16,30,56,85,123,237,394,423,530,550,406,135,16,0
Se06 直腸Ｓ状結腸移行部及び直腸の悪性新生物＜腫瘍＞,0,0,0,0,1,0,2,4,5,19,38,60,89,141,252,201,182,180,91,38,4,0
Se07 肝及び肝内胆管の悪性新生物＜腫瘍＞,0,0,0,0,0,0,1,5,6,9,24,52,108,178,301,325,367,381,219,66,6,0
Se08 胆のう及びその他の胆道の悪性新生物＜腫瘍＞,0,0,0,0,0,0,0,0,3,3,9,23,46,111,175,228,277,295,224,69,10,1
Se09 膵の悪性新生物＜腫瘍＞,0,0,0,0,0,0,1,1,10,22,56,105,179,281,585,554,523,524,239,72,8,0
Se10 気管，気管支及び肺の悪性新生物＜腫瘍＞,0,0,0,0,0,0,4,6,13,33,65,128,257,548,1140,1107,1135,999,554,155,25,1
Se11 乳房の悪性新生物＜腫瘍＞,0,0,0,0,1,0,5,14,23,47,87,104,128,148,157,149,108,98,106,39,12,0
Se12 子宮の悪性新生物＜腫瘍＞,0,0,0,0,0,0,3,7,14,31,46,57,43,66,69,61,76,65,33,13,3,0
Se13 白血病,3,1,0,2,2,4,3,8,9,11,17,27,39,82,134,119,134,90,56,9,0,0
Se14 糖尿病,0,0,0,0,1,4,0,4,7,13,23,29,40,82,139,125,209,226,158,68,10,0
Se15 高血圧性疾患,0,0,0,0,0,0,0,0,3,5,5,15,16,29,55,57,100,167,145,109,35,0
Se16 心疾患（高血圧性を除く）,6,0,0,4,7,13,16,25,46,175,215,279,395,655,1255,1668,2525,3703,3846,2033,465,2
Se17 急性心筋梗塞,0,0,0,0,1,0,2,6,10,46,54,77,109,158,284,310,367,446,351,140,20,0
Se18 その他の虚血性心疾患,0,0,0,1,1,0,4,1,15,46,64,81,119,167,351,400,533,573,392,174,30,2
Se19 不整脈及び伝導障害,1,0,0,1,4,7,4,6,13,29,44,46,71,109,180,255,400,554,585,275,52,0
Se20 心不全,1,0,0,1,0,2,4,4,3,26,27,48,68,148,297,538,943,1680,2042,1221,322,0
Se21 脳血管疾患,1,1,1,0,2,3,7,21,40,105,151,158,220,407,759,972,1461,1942,1642,751,156,2
Se22 くも膜下出血,0,0,0,0,1,1,0,8,18,27,43,43,50,67,120,119,137,149,78,32,2,1
Se23 脳内出血,0,0,1,0,1,2,6,12,19,69,93,82,118,200,295,340,486,534,373,123,21,1
Se24 脳梗塞,1,0,0,0,0,0,0,1,1,6,14,29,46,130,313,483,797,1204,1157,571,130,0
Se25 大動脈瘤及び解離,0,0,0,0,0,1,0,5,9,17,32,32,56,103,181,208,282,344,267,96,17,0
Se26 肺炎,2,0,0,0,2,1,0,4,3,11,20,26,52,116,316,540,937,1575,1488,689,117,0
Se27 慢性閉塞性肺疾患,0,0,0,0,0,0,0,0,0,1,3,8,11,43,147,226,287,304,235,78,11,0
Se28 喘息,0,0,0,0,0,0,0,3,1,1,2,1,2,6,8,6,16,19,16,17,4,0
Se29 肝疾患,0,0,0,1,0,0,10,17,24,64,85,106,123,154,219,175,195,175,102,19,3,0
Se30 腎不全,0,0,0,0,0,0,0,1,2,12,17,17,29,84,157,219,424,572,581,233,42,0
Se31 老衰,0,0,0,0,0,0,0,0,0,0,0,0,4,13,116,292,1032,2470,3929,3079,1239,0
Se32 不慮の事故,10,5,6,13,24,13,14,23,19,40,49,91,96,148,262,351,483,616,480,213,47,2
Se33 交通事故,0,2,2,9,15,5,5,8,9,14,23,17,18,23,24,35,36,22,10,0,0,1
Se34 自殺,0,0,9,60,122,100,113,122,125,176,162,140,115,117,138,114,74,63,21,9,1,6
