,0-04歳,05-09歳,10-14歳,15-19歳,20-24歳,25-29歳,30-34歳,35-39歳,40-44歳,45-49歳,50-54歳,55-59歳,60-64歳,65-69歳,70-74歳,75-79歳,80-84歳,85-89歳,90-94歳,95-99歳,100歳以上,不詳
総数,258,34,42,100,212,258,328,581,828,1195,1747,2812,5536,7051,9486,14164,19635,21272,15563,7634,1911,31
Se01 結核,0,0,0,0,0,0,0,1,0,2,3,1,1,7,7,20,39,46,26,6,2,0
Se02 悪性新生物＜腫瘍＞,7,5,10,13,14,25,57,131,214,380,667,1259,2718,3332,3931,4944,5447,4196,2099,660,83,2
Se03 食道の悪性新生物＜腫瘍＞,0,0,0,0,0,0,1,0,3,9,29,52,151,169,146,182,120,64,34,9,0,0
Se04 胃の悪性新生物＜腫瘍＞,0,0,0,0,2,3,9,17,23,43,84,158,398,428,532,702,718,569,330,93,7,0
Se05 結腸の悪性新生物＜腫瘍＞,0,0,0,0,1,2,7,5,13,31,59,97,204,269,322,404,468,430,262,95,14,0
Se06 直腸Ｓ状結腸移行部及び直腸の悪性新生物＜腫瘍＞,0,0,0,0,0,0,1,5,11,23,35,60,163,160,161,206,208,148,52,25,5,0
Se07 肝及び肝内胆管の悪性新生物＜腫瘍＞,0,0,1,1,0,1,0,4,7,17,53,117,236,261,387,503,531,296,123,24,7,1
Se08 胆のう及びその他の胆道の悪性新生物＜腫瘍＞,0,0,0,0,0,0,2,0,5,4,14,30,82,131,176,240,299,305,175,53,2,0
Se09 膵の悪性新生物＜腫瘍＞,0,0,0,0,0,1,2,9,16,23,51,107,228,321,346,422,455,322,114,51,10,0
Se10 気管，気管支及び肺の悪性新生物＜腫瘍＞,0,0,0,0,0,0,0,7,22,49,96,210,505,683,842,1014,1170,838,330,113,12,0
Se11 乳房の悪性新生物＜腫瘍＞,0,0,0,0,0,1,5,23,36,67,73,96,166,150,125,89,93,98,46,24,8,0
Se12 子宮の悪性新生物＜腫瘍＞,0,0,0,0,1,0,6,9,12,17,31,43,63,53,44,74,41,38,26,4,1,0
Se13 白血病,3,2,4,0,3,7,9,10,3,5,16,41,55,68,99,111,101,90,35,14,0,0
Se14 糖尿病,0,0,2,0,0,0,1,8,7,13,18,34,93,98,120,198,248,235,130,61,2,0
Se15 高血圧性疾患,0,0,0,0,0,0,1,0,2,4,2,9,16,25,24,62,112,136,140,65,24,0
Se16 心疾患（高血圧性を除く）,7,1,2,4,13,13,32,49,102,148,198,358,669,848,1302,2116,3241,3884,3097,1528,390,4
Se17 急性心筋梗塞,0,0,0,0,0,2,8,11,28,43,57,114,198,234,363,518,744,731,466,166,21,1
Se18 その他の虚血性心疾患,0,0,1,0,3,2,6,9,26,46,58,85,169,227,304,493,597,609,352,135,48,3
Se19 不整脈及び伝導障害,0,0,0,2,2,2,4,14,19,23,38,62,106,118,196,321,478,554,415,197,39,0
Se20 心不全,1,0,0,1,3,4,4,8,21,15,24,56,122,178,302,570,1071,1504,1507,879,257,0
Se21 脳血管疾患,3,2,1,3,4,4,5,28,65,99,149,217,402,548,782,1314,2023,2300,1638,815,152,3
Se22 くも膜下出血,1,0,1,2,2,0,2,15,35,40,53,65,90,110,118,126,180,136,67,21,3,0
Se23 脳内出血,1,2,0,1,2,2,2,13,26,49,79,119,203,228,299,431,567,556,300,94,16,3
Se24 脳梗塞,0,0,0,0,0,0,1,0,3,8,11,27,102,189,343,715,1241,1551,1239,684,128,0
Se25 大動脈瘤及び解離,0,0,0,0,0,0,0,8,10,14,25,36,73,116,121,219,287,302,166,52,7,0
Se26 肺炎,8,1,1,1,0,4,5,5,15,20,43,67,178,297,608,1202,2120,2874,2216,1054,239,0
Se27 慢性閉塞性肺疾患,0,0,0,0,0,0,1,0,0,1,3,9,28,53,117,227,359,398,196,68,18,0
Se28 喘息,0,0,1,0,1,3,1,2,1,1,0,3,5,5,14,20,34,33,22,14,2,0
Se29 肝疾患,2,0,0,0,0,2,3,17,32,64,91,102,177,177,186,235,193,125,53,12,4,1
Se30 腎不全,1,0,1,0,0,0,0,2,8,7,5,18,49,88,161,283,449,562,447,173,41,0
Se31 老衰,0,0,0,0,0,0,0,0,0,0,0,0,3,9,31,128,516,1237,1875,1567,620,0
Se32 不慮の事故,12,9,3,30,39,31,29,40,58,79,91,114,176,202,324,491,608,571,369,133,30,4
Se33 交通事故,2,5,2,22,25,18,8,14,24,29,27,24,32,44,44,56,60,27,6,0,0,0
Se34 自殺,0,0,5,25,115,127,144,185,191,195,216,217,206,204,183,137,87,70,36,3,0,5
