,0-04歳,05-09歳,10-14歳,15-19歳,20-24歳,25-29歳,30-34歳,35-39歳,40-44歳,45-49歳,50-54歳,55-59歳,60-64歳,65-69歳,70-74歳,75-79歳,80-84歳,85-89歳,90-94歳,95-99歳,100歳以上,不詳
総数,222,24,30,96,197,201,352,509,843,1116,1667,2565,5076,6786,9151,12803,18027,20001,14625,7000,1807,44
Se01 結核,0,0,0,0,0,0,2,0,1,0,1,0,2,7,7,15,40,52,26,7,2,1
Se02 悪性新生物＜腫瘍＞,10,7,6,11,13,20,61,119,264,385,697,1226,2629,3469,4313,5212,5727,4638,2261,653,66,1
Se03 食道の悪性新生物＜腫瘍＞,0,0,0,0,0,0,0,1,4,9,19,56,115,146,206,191,140,83,37,6,1,0
Se04 胃の悪性新生物＜腫瘍＞,0,0,0,0,0,1,5,14,26,35,79,120,364,436,572,722,801,639,327,88,8,0
Se05 結腸の悪性新生物＜腫瘍＞,0,0,0,0,0,1,4,11,16,37,44,112,210,289,335,442,517,466,281,99,9,0
Se06 直腸Ｓ状結腸移行部及び直腸の悪性新生物＜腫瘍＞,0,0,0,0,0,1,5,5,15,24,40,70,156,168,193,195,193,154,74,25,3,0
Se07 肝及び肝内胆管の悪性新生物＜腫瘍＞,0,0,0,1,0,0,0,0,10,15,39,99,205,300,374,498,514,288,145,26,0,0
Se08 胆のう及びその他の胆道の悪性新生物＜腫瘍＞,0,0,0,0,0,0,0,0,4,8,13,35,109,119,177,264,326,304,145,64,8,0
Se09 膵の悪性新生物＜腫瘍＞,0,0,0,0,1,0,3,4,15,26,62,89,249,337,431,438,454,365,161,46,4,0
Se10 気管，気管支及び肺の悪性新生物＜腫瘍＞,0,0,0,0,0,2,1,12,29,43,89,205,474,771,962,1107,1165,944,373,104,8,1
Se11 乳房の悪性新生物＜腫瘍＞,0,0,0,0,0,1,6,23,38,56,98,106,146,135,145,101,101,70,63,24,4,0
Se12 子宮の悪性新生物＜腫瘍＞,0,0,0,0,0,1,8,13,30,31,41,45,46,51,40,58,62,62,31,8,0,0
Se13 白血病,4,3,2,4,2,2,2,9,10,12,25,33,65,83,81,127,132,88,39,3,1,0
Se14 糖尿病,0,0,0,0,1,2,0,1,11,12,23,22,56,98,117,159,193,184,114,52,8,0
Se15 高血圧性疾患,0,0,0,0,0,0,0,0,2,0,4,2,10,28,21,40,71,128,122,87,29,0
Se16 心疾患（高血圧性を除く）,12,0,2,2,9,8,21,45,84,126,160,280,550,742,986,1567,2550,3241,2660,1296,300,5
Se17 急性心筋梗塞,0,0,0,0,0,0,5,15,25,38,53,97,180,219,255,409,568,599,362,148,25,2
Se18 その他の虚血性心疾患,0,0,0,0,1,2,4,5,23,30,44,70,132,178,228,317,439,453,337,114,38,3
Se19 不整脈及び伝導障害,1,0,0,1,3,0,4,13,7,20,22,36,76,110,124,250,396,491,356,174,31,0
Se20 心不全,4,0,1,0,1,4,4,8,13,23,21,47,99,157,255,429,859,1336,1317,742,182,0
Se21 脳血管疾患,0,0,0,0,2,3,14,36,71,95,139,201,337,500,714,1133,1816,2121,1554,721,151,1
Se22 くも膜下出血,0,0,0,0,1,2,11,17,31,48,54,64,77,112,109,119,170,136,73,17,7,1
Se23 脳内出血,0,0,0,0,0,0,3,18,33,39,74,106,169,219,272,368,521,474,279,94,19,0
Se24 脳梗塞,0,0,0,0,0,0,0,1,3,5,10,26,77,158,308,627,1087,1464,1165,593,119,0
Se25 大動脈瘤及び解離,0,0,0,0,0,1,2,1,10,18,20,34,68,98,145,187,297,313,180,42,6,0
Se26 肺炎,1,1,1,1,3,2,2,5,11,12,29,52,156,263,519,1054,1814,2489,1970,942,240,1
Se27 慢性閉塞性肺疾患,0,0,0,0,0,0,1,1,2,1,5,5,18,43,95,174,331,353,171,48,8,0
Se28 喘息,0,0,0,0,0,0,0,2,0,3,0,4,0,7,8,12,17,28,27,10,4,0
Se29 肝疾患,2,1,1,0,0,2,12,14,41,63,90,105,168,146,147,153,153,132,58,21,3,0
Se30 腎不全,0,0,0,0,1,1,2,0,2,8,16,18,50,73,115,196,381,509,380,157,23,0
Se31 老衰,0,0,0,0,0,0,0,0,0,0,0,0,3,8,30,117,526,1321,1935,1501,646,0
Se32 不慮の事故,17,7,4,25,19,24,27,50,55,56,64,99,151,200,267,378,527,477,254,126,19,2
Se33 交通事故,2,5,3,14,12,14,7,17,16,24,21,25,43,49,58,70,77,36,10,2,0,0
Se34 自殺,0,0,7,43,103,98,144,153,170,176,164,160,187,167,162,115,105,72,29,8,1,6
