,0-04歳,05-09歳,10-14歳,15-19歳,20-24歳,25-29歳,30-34歳,35-39歳,40-44歳,45-49歳,50-54歳,55-59歳,60-64歳,65-69歳,70-74歳,75-79歳,80-84歳,85-89歳,90-94歳,95-99歳,100歳以上,不詳
総数,215,32,39,96,168,203,303,442,761,1176,1689,2307,3964,7794,8682,11902,17736,20225,16352,7648,2080,37
Se01 結核,0,0,0,0,0,0,0,0,1,0,1,2,2,9,7,16,26,47,32,7,0,0
Se02 悪性新生物＜腫瘍＞,7,8,6,9,15,16,61,122,231,409,677,1097,1983,3893,4124,4723,5631,4677,2495,681,106,1
Se03 食道の悪性新生物＜腫瘍＞,0,0,0,0,0,0,0,0,2,12,16,39,108,168,186,166,138,88,40,8,0,0
Se04 胃の悪性新生物＜腫瘍＞,0,0,0,0,2,0,9,14,19,38,63,98,218,458,535,598,648,588,298,87,15,0
Se05 結腸の悪性新生物＜腫瘍＞,0,0,0,0,1,0,3,12,21,32,53,93,166,321,332,401,511,479,318,106,22,0
Se06 直腸Ｓ状結腸移行部及び直腸の悪性新生物＜腫瘍＞,0,0,0,2,0,0,0,10,13,31,43,72,103,214,192,180,213,163,81,17,2,0
Se07 肝及び肝内胆管の悪性新生物＜腫瘍＞,2,0,0,0,0,0,0,4,8,15,35,73,149,295,333,406,536,365,143,29,3,0
Se08 胆のう及びその他の胆道の悪性新生物＜腫瘍＞,0,0,0,0,0,0,1,0,6,8,15,20,60,123,165,234,323,305,193,53,6,0
Se09 膵の悪性新生物＜腫瘍＞,0,0,0,0,1,0,1,3,14,36,66,103,202,381,397,467,524,407,189,48,5,0
Se10 気管，気管支及び肺の悪性新生物＜腫瘍＞,0,0,0,0,0,2,3,7,21,40,77,167,349,851,928,1009,1178,939,439,99,11,1
Se11 乳房の悪性新生物＜腫瘍＞,0,0,0,0,1,2,6,12,42,59,98,94,144,173,130,109,117,68,76,29,9,0
Se12 子宮の悪性新生物＜腫瘍＞,0,0,0,0,1,0,3,10,19,19,41,53,45,56,56,53,62,51,29,7,1,0
Se13 白血病,3,1,3,1,1,0,8,10,12,18,24,30,42,104,93,133,113,81,39,6,0,0
Se14 糖尿病,0,0,0,0,0,0,1,3,8,15,21,29,52,101,80,153,212,203,119,54,10,0
Se15 高血圧性疾患,0,0,0,0,0,0,1,1,2,5,8,12,11,19,28,38,51,111,111,72,31,1
Se16 心疾患（高血圧性を除く）,8,2,4,3,7,9,27,38,80,144,205,266,455,899,1007,1428,2451,3263,2874,1426,367,4
Se17 急性心筋梗塞,0,0,0,0,0,0,3,10,17,44,60,88,124,250,236,303,469,508,320,105,18,1
Se18 その他の虚血性心疾患,0,0,0,0,0,1,6,5,27,36,46,61,121,245,248,323,477,502,326,124,27,0
Se19 不整脈及び伝導障害,0,1,1,0,0,3,6,9,21,28,35,44,78,126,150,225,368,508,437,195,46,1
Se20 心不全,1,1,2,0,1,4,3,8,6,18,39,43,88,159,263,419,851,1354,1458,833,245,1
Se21 脳血管疾患,1,0,2,1,2,1,11,32,56,103,111,165,265,499,555,964,1534,1857,1579,681,141,2
Se22 くも膜下出血,0,0,1,0,1,0,4,20,31,45,37,40,59,90,95,105,146,127,77,17,1,0
Se23 脳内出血,0,0,1,1,1,1,5,10,21,45,62,96,127,229,208,351,465,442,313,114,12,1
Se24 脳梗塞,1,0,0,0,0,0,1,2,0,10,7,23,67,166,239,479,894,1246,1147,538,122,1
Se25 大動脈瘤及び解離,0,0,1,0,2,0,1,3,10,17,26,35,44,109,116,157,266,275,207,60,10,1
Se26 肺炎,4,3,1,1,1,0,3,8,7,19,38,39,118,293,445,879,1790,2365,2027,919,221,1
Se27 慢性閉塞性肺疾患,0,0,0,0,0,0,1,0,1,2,2,4,14,48,106,165,279,310,194,62,13,1
Se28 喘息,0,0,0,0,0,0,1,1,1,1,3,0,2,10,10,8,17,34,16,9,3,0
Se29 肝疾患,2,0,1,0,1,0,6,9,33,54,71,76,110,167,170,179,187,126,67,27,2,1
Se30 腎不全,1,1,0,0,0,0,0,2,2,7,9,18,31,85,101,202,387,534,406,163,23,1
Se31 老衰,0,0,0,0,0,0,0,0,0,0,0,0,7,15,51,156,596,1417,2383,1816,765,0
Se32 不慮の事故,13,9,9,31,28,22,22,33,41,52,76,83,118,225,239,324,513,459,353,127,32,1
Se33 交通事故,1,5,4,22,15,13,13,13,20,21,20,23,32,53,38,42,46,42,12,2,0,0
Se34 自殺,0,0,7,34,76,118,115,127,155,182,179,136,139,212,131,147,102,64,30,5,1,5
