,0-04歳,05-09歳,10-14歳,15-19歳,20-24歳,25-29歳,30-34歳,35-39歳,40-44歳,45-49歳,50-54歳,55-59歳,60-64歳,65-69歳,70-74歳,75-79歳,80-84歳,85-89歳,90-94歳,95-99歳,100歳以上,不詳
総数,264,43,31,87,209,219,347,545,934,1313,1853,2814,5487,7714,10492,14854,20912,23366,17162,7994,2102,94
Se01 結核,0,0,0,0,0,0,1,1,0,0,1,2,2,13,13,21,42,50,23,4,1,0
Se02 悪性新生物＜腫瘍＞,6,11,4,3,19,26,51,134,250,448,673,1219,2514,3533,4354,5200,5719,4708,2250,646,89,4
Se03 食道の悪性新生物＜腫瘍＞,0,0,0,0,0,1,0,1,4,8,27,51,112,159,198,168,162,87,29,6,1,0
Se04 胃の悪性新生物＜腫瘍＞,0,0,0,0,1,2,5,12,31,47,75,157,278,443,583,665,751,657,350,96,9,0
Se05 結腸の悪性新生物＜腫瘍＞,0,0,0,0,2,2,2,12,16,35,58,95,194,278,338,417,498,505,313,97,15,1
Se06 直腸Ｓ状結腸移行部及び直腸の悪性新生物＜腫瘍＞,0,0,0,0,0,1,1,6,13,21,23,92,160,158,186,192,183,166,71,24,2,1
Se07 肝及び肝内胆管の悪性新生物＜腫瘍＞,0,0,0,0,0,0,2,0,6,26,39,88,220,259,379,510,556,378,126,36,3,0
Se08 胆のう及びその他の胆道の悪性新生物＜腫瘍＞,0,0,0,0,0,0,1,1,6,15,15,38,82,114,194,253,334,296,155,55,9,0
Se09 膵の悪性新生物＜腫瘍＞,0,0,0,0,0,0,1,6,9,37,53,97,219,368,453,447,459,334,156,35,6,1
Se10 気管，気管支及び肺の悪性新生物＜腫瘍＞,0,0,0,0,0,1,2,12,21,56,93,198,496,779,937,1154,1255,954,400,92,16,1
Se11 乳房の悪性新生物＜腫瘍＞,0,0,0,0,1,0,7,23,45,62,84,123,171,142,117,123,103,93,72,21,4,0
Se12 子宮の悪性新生物＜腫瘍＞,0,0,0,0,0,0,6,14,25,28,49,38,57,61,61,57,54,57,20,7,0,0
Se13 白血病,3,5,1,1,3,7,5,8,18,18,21,31,50,73,82,94,119,74,25,8,1,0
Se14 糖尿病,0,0,0,0,1,1,2,4,9,13,29,39,68,111,140,218,219,251,156,49,9,1
Se15 高血圧性疾患,0,0,0,0,0,0,3,1,4,3,5,10,15,40,35,67,105,177,164,100,29,0
Se16 心疾患（高血圧性を除く）,13,1,3,5,9,15,32,50,118,186,261,391,739,1057,1567,2315,3525,4390,3464,1639,376,5
Se17 急性心筋梗塞,0,0,0,1,1,1,3,11,32,63,92,127,227,310,435,616,788,856,511,171,32,0
Se18 その他の虚血性心疾患,0,0,0,1,3,0,3,9,40,45,60,109,192,269,399,476,717,675,434,153,36,3
Se19 不整脈及び伝導障害,2,0,1,0,1,3,10,7,18,28,40,64,102,151,236,369,570,641,465,241,33,1
Se20 心不全,4,0,1,2,2,4,7,11,15,30,40,49,138,212,336,598,1082,1724,1712,909,254,1
Se21 脳血管疾患,0,0,1,2,1,6,6,30,78,125,168,234,420,587,858,1362,2041,2326,1823,754,177,5
Se22 くも膜下出血,0,0,0,2,0,3,4,14,35,58,65,73,101,125,121,163,169,159,85,27,2,0
Se23 脳内出血,0,0,1,0,1,3,1,12,39,50,89,128,196,263,345,475,617,554,343,110,15,3
Se24 脳梗塞,0,0,0,0,0,0,1,3,3,11,10,25,103,179,370,699,1188,1560,1352,596,154,2
Se25 大動脈瘤及び解離,0,0,0,0,0,1,2,8,12,24,31,44,94,143,159,221,360,363,200,56,7,1
Se26 肺炎,12,1,0,1,3,3,3,13,12,19,46,60,163,311,586,1172,2233,2929,2305,1163,256,1
Se27 慢性閉塞性肺疾患,0,0,0,1,0,0,0,0,0,1,2,8,24,59,123,231,382,389,217,64,14,0
Se28 喘息,0,0,0,0,1,0,0,1,0,4,3,4,4,4,13,20,23,30,30,19,2,0
Se29 肝疾患,1,0,0,1,2,0,4,11,39,66,97,114,169,213,200,181,206,163,51,16,3,1
Se30 腎不全,1,0,0,0,0,0,1,2,1,7,17,23,60,87,139,259,469,608,470,178,46,0
Se31 老衰,0,0,0,0,0,0,0,0,0,0,0,0,2,14,42,171,595,1495,2245,1675,712,0
Se32 不慮の事故,20,4,4,22,36,33,48,65,70,74,95,132,209,277,440,598,771,699,445,170,37,10
Se33 交通事故,1,2,1,18,23,20,16,26,33,27,30,33,50,51,81,85,73,48,11,4,0,4
Se34 自殺,0,1,3,27,116,105,141,138,190,163,163,150,184,158,151,115,79,43,23,8,0,18
