,0-04歳,05-09歳,10-14歳,15-19歳,20-24歳,25-29歳,30-34歳,35-39歳,40-44歳,45-49歳,50-54歳,55-59歳,60-64歳,65-69歳,70-74歳,75-79歳,80-84歳,85-89歳,90-94歳,95-99歳,100歳以上,不詳
総数,221,32,31,97,174,198,254,386,669,1126,1516,2271,3668,7506,9068,12621,18602,22486,18457,8516,2288,27
Se01 結核,0,0,0,0,0,0,0,0,0,0,1,2,1,3,8,26,36,65,47,14,1,0
Se02 悪性新生物＜腫瘍＞,6,8,7,12,18,23,48,110,213,390,577,1063,1780,3714,4291,4996,5857,5253,2867,797,112,0
Se03 食道の悪性新生物＜腫瘍＞,0,0,0,0,1,0,1,0,3,8,26,47,79,173,192,183,123,116,39,7,2,0
Se04 胃の悪性新生物＜腫瘍＞,0,0,0,0,0,0,5,8,17,31,39,104,198,444,524,600,741,634,411,103,12,0
Se05 結腸の悪性新生物＜腫瘍＞,0,0,0,0,1,1,6,12,23,25,51,96,164,336,337,420,556,552,401,100,11,0
Se06 直腸Ｓ状結腸移行部及び直腸の悪性新生物＜腫瘍＞,0,0,0,0,1,0,1,5,14,21,32,67,91,209,181,199,211,133,90,27,3,0
Se07 肝及び肝内胆管の悪性新生物＜腫瘍＞,1,0,1,0,0,0,0,3,4,17,33,75,144,247,280,371,441,399,165,40,3,0
Se08 胆のう及びその他の胆道の悪性新生物＜腫瘍＞,0,0,0,0,1,0,0,0,1,10,16,23,58,134,172,242,326,317,190,63,12,0
Se09 膵の悪性新生物＜腫瘍＞,0,0,0,0,0,2,0,5,16,32,51,105,172,379,463,484,540,431,235,66,6,0
Se10 気管，気管支及び肺の悪性新生物＜腫瘍＞,0,0,0,0,0,0,1,10,9,35,74,150,321,781,967,1111,1217,1043,484,115,17,0
Se11 乳房の悪性新生物＜腫瘍＞,0,0,0,0,0,0,7,15,35,78,82,104,131,179,141,129,110,110,61,28,8,0
Se12 子宮の悪性新生物＜腫瘍＞,0,0,0,0,0,0,3,7,26,32,29,42,52,70,47,63,62,55,37,7,4,0
Se13 白血病,0,2,1,2,2,6,9,12,7,12,17,30,46,98,117,122,157,104,44,11,1,0
Se14 糖尿病,0,0,0,0,0,0,1,3,6,14,18,22,43,108,108,148,202,176,116,57,14,1
Se15 高血圧性疾患,0,0,0,0,0,0,0,2,1,2,9,14,20,34,42,50,105,180,142,98,28,0
Se16 心疾患（高血圧性を除く）,5,3,0,6,5,8,17,22,70,119,161,278,421,856,1013,1518,2491,3523,3179,1565,374,4
Se17 急性心筋梗塞,0,0,0,0,0,0,1,4,14,33,33,84,151,229,249,336,457,531,354,128,27,0
Se18 その他の虚血性心疾患,0,0,0,0,0,0,3,1,17,35,52,74,87,213,261,320,500,508,355,126,30,4
Se19 不整脈及び伝導障害,2,0,0,1,2,2,4,9,15,13,26,44,67,128,143,228,401,510,432,195,35,0
Se20 心不全,0,0,0,1,3,2,4,4,12,19,31,52,75,176,235,453,846,1527,1647,921,253,0
Se21 脳血管疾患,0,0,1,1,1,3,13,24,66,118,130,175,263,510,665,1020,1603,2041,1606,689,154,0
Se22 くも膜下出血,0,0,0,0,1,1,6,8,28,46,51,54,56,120,99,134,161,159,96,22,3,0
Se23 脳内出血,0,0,1,1,0,2,5,15,30,60,68,91,143,218,261,354,514,548,330,105,16,0
Se24 脳梗塞,0,0,0,0,0,0,2,1,5,9,10,26,59,159,288,506,898,1293,1151,544,127,0
Se25 大動脈瘤及び解離,0,0,0,1,1,0,1,3,15,16,35,32,51,140,142,210,302,359,233,73,10,0
Se26 肺炎,4,0,0,1,2,1,0,0,4,12,16,41,62,180,342,693,1352,1891,1800,842,214,1
Se27 慢性閉塞性肺疾患,0,0,0,0,0,0,0,0,0,2,2,7,21,73,137,196,359,377,255,62,14,0
Se28 喘息,0,0,0,0,0,0,0,1,2,2,0,2,1,11,5,19,28,41,23,22,2,0
Se29 肝疾患,1,0,0,0,0,2,2,10,27,55,89,94,115,157,152,195,183,153,85,14,2,0
Se30 腎不全,0,0,0,0,0,0,0,1,4,4,6,17,37,87,136,186,378,492,467,179,27,0
Se31 老衰,0,0,0,0,0,0,0,0,0,0,0,0,2,13,42,181,726,1895,2988,2118,921,0
Se32 不慮の事故,10,4,3,20,28,21,19,28,36,59,57,84,127,202,256,351,479,650,411,160,32,2
Se33 交通事故,2,4,0,14,23,11,9,13,17,28,19,22,30,49,28,60,57,45,12,2,0,0
Se34 自殺,0,0,7,34,81,105,106,107,114,151,151,110,105,131,112,104,79,43,21,3,0,2
