,0-04歳,05-09歳,10-14歳,15-19歳,20-24歳,25-29歳,30-34歳,35-39歳,40-44歳,45-49歳,50-54歳,55-59歳,60-64歳,65-69歳,70-74歳,75-79歳,80-84歳,85-89歳,90-94歳,95-99歳,100歳以上,不詳
総数,239,33,43,121,162,247,285,491,861,1098,1593,2420,4535,6667,9052,12009,16927,18793,14191,6286,1781,40
Se01 結核,0,0,0,0,0,0,0,0,0,0,1,1,3,2,13,14,42,44,29,10,2,0
Se02 悪性新生物＜腫瘍＞,8,6,8,8,12,28,45,114,264,360,641,1122,2348,3431,4381,5026,5605,4661,2162,638,80,2
Se03 食道の悪性新生物＜腫瘍＞,0,0,0,0,0,0,0,2,6,7,23,48,120,156,190,174,140,91,33,8,0,0
Se04 胃の悪性新生物＜腫瘍＞,0,0,0,1,1,1,6,18,35,38,59,114,313,464,532,689,751,603,335,94,13,1
Se05 結腸の悪性新生物＜腫瘍＞,0,0,0,0,1,2,7,10,27,34,54,87,177,295,362,414,496,504,283,101,5,0
Se06 直腸Ｓ状結腸移行部及び直腸の悪性新生物＜腫瘍＞,0,0,0,0,0,0,3,5,20,21,40,76,149,181,188,195,180,124,65,23,5,0
Se07 肝及び肝内胆管の悪性新生物＜腫瘍＞,2,0,0,0,0,0,0,2,11,16,39,66,182,259,373,471,492,319,126,31,3,0
Se08 胆のう及びその他の胆道の悪性新生物＜腫瘍＞,0,0,0,0,0,0,0,1,1,2,4,21,74,115,183,282,294,328,164,38,8,0
Se09 膵の悪性新生物＜腫瘍＞,0,0,0,0,0,0,2,5,16,29,55,117,221,315,415,433,476,361,179,42,5,0
Se10 気管，気管支及び肺の悪性新生物＜腫瘍＞,0,0,0,0,1,2,1,1,26,42,90,191,464,741,962,1052,1219,962,381,94,9,0
Se11 乳房の悪性新生物＜腫瘍＞,0,0,0,0,0,2,6,20,35,37,75,111,149,141,136,120,105,88,62,22,4,0
Se12 子宮の悪性新生物＜腫瘍＞,0,0,0,0,0,1,3,12,22,34,43,46,57,60,50,51,62,60,25,4,2,0
Se13 白血病,2,3,2,1,3,6,2,7,8,9,14,30,39,78,110,104,107,92,25,6,2,0
Se14 糖尿病,0,0,0,0,0,1,1,3,6,14,17,15,65,83,105,162,195,168,120,53,11,0
Se15 高血圧性疾患,0,0,0,0,0,0,1,1,1,1,5,6,12,17,20,32,71,110,120,54,16,0
Se16 心疾患（高血圧性を除く）,14,0,2,4,7,8,30,45,111,128,186,283,499,721,981,1397,2272,2906,2600,1195,313,4
Se17 急性心筋梗塞,0,0,0,0,0,0,3,8,31,35,65,85,147,197,266,337,459,469,315,121,24,3
Se18 その他の虚血性心疾患,0,0,0,0,1,1,7,15,33,35,36,66,133,179,238,315,398,414,308,121,21,1
Se19 不整脈及び伝導障害,0,0,0,1,3,3,9,11,16,22,33,46,75,111,136,216,337,396,363,155,41,0
Se20 心不全,1,0,0,1,2,0,7,5,20,20,30,48,102,145,225,387,812,1276,1349,668,212,0
Se21 脳血管疾患,0,0,0,2,1,5,10,26,73,96,148,174,294,454,632,993,1639,1865,1398,591,159,1
Se22 くも膜下出血,0,0,0,2,1,2,5,15,37,40,57,49,70,90,102,101,160,110,66,16,4,0
Se23 脳内出血,0,0,0,0,0,2,4,9,29,36,70,82,140,194,228,329,458,440,267,93,11,1
Se24 脳梗塞,0,0,0,0,0,0,0,0,7,17,13,36,72,155,288,537,986,1287,1033,467,137,0
Se25 大動脈瘤及び解離,0,0,0,0,0,2,2,2,11,9,16,31,34,79,97,148,228,236,136,50,12,0
Se26 肺炎,4,0,0,1,1,2,1,8,8,12,24,52,132,244,466,910,1636,2285,1806,839,198,0
Se27 慢性閉塞性肺疾患,0,0,0,1,0,0,0,0,0,2,0,7,27,39,97,166,315,348,175,44,10,0
Se28 喘息,0,0,0,0,0,1,0,1,1,3,2,2,2,4,5,10,21,23,18,9,1,0
Se29 肝疾患,0,0,0,0,0,0,4,13,30,55,76,93,125,121,143,150,167,119,68,17,3,0
Se30 腎不全,0,1,0,0,0,0,1,0,4,3,5,16,44,85,123,169,370,440,366,135,25,0
Se31 老衰,0,0,0,0,0,0,0,0,0,0,0,0,2,5,26,138,480,1179,1907,1300,615,0
Se32 不慮の事故,23,14,11,44,38,34,28,49,53,68,82,89,135,185,231,303,425,417,300,82,35,1
Se33 交通事故,2,5,4,21,19,13,10,20,13,25,22,27,24,36,43,51,49,29,10,1,0,0
Se34 自殺,0,0,13,42,81,122,120,153,181,173,178,183,186,179,161,156,104,73,27,10,1,7
