,0-04歳,05-09歳,10-14歳,15-19歳,20-24歳,25-29歳,30-34歳,35-39歳,40-44歳,45-49歳,50-54歳,55-59歳,60-64歳,65-69歳,70-74歳,75-79歳,80-84歳,85-89歳,90-94歳,95-99歳,100歳以上,不詳
総数,228,30,45,136,190,277,315,581,850,1130,1707,2698,5432,6533,8932,12758,17010,17671,13004,6169,1560,60
Se01 結核,0,0,0,0,0,0,0,0,0,0,0,2,7,10,9,15,39,51,30,7,1,0
Se02 悪性新生物＜腫瘍＞,8,4,5,19,16,36,42,136,253,391,707,1287,2862,3310,4267,5282,5432,4147,2046,632,76,4
Se03 食道の悪性新生物＜腫瘍＞,0,0,0,0,0,0,0,1,3,13,28,47,131,174,183,148,147,73,31,12,0,0
Se04 胃の悪性新生物＜腫瘍＞,0,0,0,0,0,3,5,22,28,47,82,152,384,437,567,729,750,573,314,95,9,0
Se05 結腸の悪性新生物＜腫瘍＞,0,0,0,0,0,6,6,5,18,34,58,98,206,254,358,467,497,442,266,96,14,1
Se06 直腸Ｓ状結腸移行部及び直腸の悪性新生物＜腫瘍＞,0,0,0,0,0,2,1,5,18,18,31,81,163,175,217,191,189,137,77,27,4,1
Se07 肝及び肝内胆管の悪性新生物＜腫瘍＞,0,0,0,0,1,2,1,6,12,15,35,105,253,255,413,511,492,285,144,28,3,0
Se08 胆のう及びその他の胆道の悪性新生物＜腫瘍＞,0,0,0,0,0,0,1,0,1,12,23,37,95,110,184,299,309,312,158,49,8,0
Se09 膵の悪性新生物＜腫瘍＞,0,0,0,1,0,0,0,6,16,25,54,129,248,333,348,454,424,362,146,32,3,1
Se10 気管，気管支及び肺の悪性新生物＜腫瘍＞,0,0,0,0,1,0,3,14,22,48,94,193,559,705,888,1146,1140,804,328,91,13,0
Se11 乳房の悪性新生物＜腫瘍＞,0,0,0,0,0,0,2,18,40,45,106,113,181,114,124,106,93,77,48,21,4,0
Se12 子宮の悪性新生物＜腫瘍＞,0,0,0,0,1,3,3,14,18,36,33,45,66,56,63,40,67,58,21,14,1,0
Se13 白血病,4,0,1,6,6,5,3,6,9,15,18,39,69,80,104,130,92,69,25,3,1,0
Se14 糖尿病,0,0,0,0,0,1,3,4,6,15,17,32,69,76,119,189,215,183,109,38,3,1
Se15 高血圧性疾患,0,0,0,0,0,0,0,0,2,2,6,11,21,16,33,44,69,128,112,75,27,0
Se16 心疾患（高血圧性を除く）,2,1,5,2,11,15,21,60,100,136,179,304,615,731,1037,1521,2270,2755,2409,1193,265,4
Se17 急性心筋梗塞,0,0,0,0,0,5,2,15,29,41,55,104,174,202,284,375,487,471,308,115,14,0
Se18 その他の虚血性心疾患,0,0,0,0,1,2,6,13,33,30,47,86,177,174,249,329,413,401,286,114,21,3
Se19 不整脈及び伝導障害,0,0,3,1,5,3,4,14,13,20,37,51,90,108,143,211,313,387,311,164,27,1
Se20 心不全,1,0,0,1,2,2,5,13,15,28,21,44,114,153,243,445,803,1166,1220,690,189,0
Se21 脳血管疾患,0,0,0,3,0,3,19,38,54,98,117,192,303,469,650,1127,1731,1895,1487,643,147,2
Se22 くも膜下出血,0,0,0,0,0,3,9,18,27,47,48,56,75,97,96,122,174,127,67,22,1,0
Se23 脳内出血,0,0,0,3,0,0,10,12,22,36,55,92,138,200,255,359,459,370,259,79,16,2
Se24 脳梗塞,0,0,0,0,0,0,0,7,1,13,10,40,79,160,288,621,1047,1356,1128,531,120,0
Se25 大動脈瘤及び解離,0,0,0,0,0,1,0,2,5,15,20,25,58,71,103,132,216,215,132,34,2,0
Se26 肺炎,6,2,1,0,1,5,4,10,5,16,33,50,156,238,476,961,1821,2311,1816,885,185,1
Se27 慢性閉塞性肺疾患,0,0,0,0,0,0,0,0,1,1,2,6,15,48,92,230,333,334,171,59,8,0
Se28 喘息,1,0,1,0,0,0,1,1,2,2,1,5,0,7,5,19,21,26,23,13,5,0
Se29 肝疾患,1,0,0,0,1,1,7,22,34,52,67,105,152,148,151,154,166,114,59,19,3,2
Se30 腎不全,0,0,0,0,1,0,1,1,1,3,11,16,39,77,110,222,353,455,339,134,29,0
Se31 老衰,0,0,0,0,0,0,0,0,0,0,0,0,0,7,18,105,417,1005,1458,1157,524,0
Se32 不慮の事故,19,12,15,41,48,39,40,55,71,63,99,109,174,177,254,353,476,489,273,116,30,3
Se33 交通事故,2,6,4,22,23,15,13,20,27,27,29,37,46,35,56,67,69,39,16,5,0,0
Se34 自殺,0,0,11,46,86,140,127,154,182,169,192,168,191,183,158,133,104,53,35,5,0,13
