,0-04歳,05-09歳,10-14歳,15-19歳,20-24歳,25-29歳,30-34歳,35-39歳,40-44歳,45-49歳,50-54歳,55-59歳,60-64歳,65-69歳,70-74歳,75-79歳,80-84歳,85-89歳,90-94歳,95-99歳,100歳以上,不詳
総数,301,37,49,102,177,207,284,494,924,1274,1802,2830,5163,8288,11068,15208,21445,24854,18763,8292,2384,64
Se01 結核,0,0,0,0,0,0,0,0,2,1,1,2,9,11,9,25,44,52,35,12,2,0
Se02 悪性新生物＜腫瘍＞,11,10,9,14,8,27,44,116,239,412,652,1191,2312,3749,4527,5208,5730,4867,2397,695,119,0
Se03 食道の悪性新生物＜腫瘍＞,0,0,0,0,0,0,1,0,1,14,25,57,90,159,194,170,142,77,40,9,2,0
Se04 胃の悪性新生物＜腫瘍＞,0,0,1,0,0,6,6,13,28,38,69,119,282,491,568,711,735,634,347,83,15,0
Se05 結腸の悪性新生物＜腫瘍＞,0,0,0,0,2,1,1,9,17,23,49,106,193,313,387,441,497,498,280,107,15,0
Se06 直腸Ｓ状結腸移行部及び直腸の悪性新生物＜腫瘍＞,0,0,0,0,0,1,1,4,9,21,40,67,144,196,200,199,162,144,86,27,5,0
Se07 肝及び肝内胆管の悪性新生物＜腫瘍＞,2,0,0,0,0,1,0,5,10,20,37,68,172,290,390,483,534,365,166,32,4,0
Se08 胆のう及びその他の胆道の悪性新生物＜腫瘍＞,0,0,0,0,0,1,1,2,5,7,14,23,74,98,181,247,342,309,143,61,11,0
Se09 膵の悪性新生物＜腫瘍＞,0,0,0,0,0,0,1,3,15,43,53,113,213,392,402,497,481,358,181,55,8,0
Se10 気管，気管支及び肺の悪性新生物＜腫瘍＞,0,0,0,0,0,2,1,9,32,55,75,195,447,830,984,1074,1267,967,429,95,16,0
Se11 乳房の悪性新生物＜腫瘍＞,0,0,0,1,0,0,4,19,27,68,82,120,167,163,136,96,103,108,66,22,8,0
Se12 子宮の悪性新生物＜腫瘍＞,0,0,0,0,0,1,5,12,22,30,52,53,53,55,65,59,59,52,29,10,3,0
Se13 白血病,5,1,4,2,3,6,2,6,11,16,17,31,57,79,110,110,130,98,28,8,0,0
Se14 糖尿病,0,0,0,0,1,0,1,6,13,14,20,49,71,151,134,208,248,257,158,41,6,0
Se15 高血圧性疾患,0,0,0,0,0,0,0,0,2,3,7,10,14,22,43,75,104,172,180,90,33,0
Se16 心疾患（高血圧性を除く）,9,1,6,3,6,12,26,48,142,160,264,402,780,1186,1685,2374,3749,4677,3727,1664,419,4
Se17 急性心筋梗塞,0,0,0,0,0,1,3,8,37,47,88,132,234,356,446,553,841,873,567,191,27,1
Se18 その他の虚血性心疾患,0,0,1,2,3,1,8,10,36,43,71,111,240,365,440,584,797,798,521,173,28,1
Se19 不整脈及び伝導障害,1,0,1,0,3,6,7,13,26,29,34,58,132,193,266,387,618,785,550,228,55,1
Se20 心不全,3,1,1,0,0,2,4,10,24,28,42,62,109,182,372,599,1145,1718,1689,917,277,1
Se21 脳血管疾患,2,2,3,4,4,4,10,31,74,124,157,247,390,605,887,1346,2111,2431,1902,737,182,3
Se22 くも膜下出血,2,0,2,2,1,2,3,15,36,51,59,75,99,117,143,166,201,184,111,21,7,0
Se23 脳内出血,0,2,1,2,2,2,4,11,35,60,85,137,188,282,364,445,635,577,378,99,21,1
Se24 脳梗塞,0,0,0,0,1,0,2,1,3,10,9,30,90,179,352,686,1207,1602,1367,598,146,2
Se25 大動脈瘤及び解離,0,0,0,0,0,3,1,2,7,25,28,51,79,135,188,243,357,368,207,57,9,1
Se26 肺炎,14,1,2,0,3,2,3,4,20,29,38,49,158,349,628,1191,2150,3082,2507,1105,318,4
Se27 慢性閉塞性肺疾患,0,0,0,0,0,0,0,0,1,1,3,16,23,56,147,235,402,449,223,63,9,0
Se28 喘息,1,0,1,0,0,1,0,1,0,4,1,4,3,5,9,18,24,19,36,25,5,0
Se29 肝疾患,0,0,0,0,1,2,4,16,38,64,97,118,135,193,231,212,207,159,74,16,2,0
Se30 腎不全,1,0,0,0,0,0,2,3,3,7,16,19,62,94,153,280,472,609,477,197,40,0
Se31 老衰,0,0,0,0,0,0,0,0,0,0,0,0,4,18,41,183,652,1678,2442,1815,803,0
Se32 不慮の事故,11,1,4,23,38,31,29,55,59,84,82,119,197,336,449,618,826,834,484,190,39,4
Se33 交通事故,0,1,3,16,21,20,9,14,16,29,22,35,44,57,62,70,75,62,12,3,0,0
Se34 自殺,0,0,5,32,81,91,112,132,154,160,164,147,134,175,153,99,106,48,22,6,0,17
