,0-04歳,05-09歳,10-14歳,15-19歳,20-24歳,25-29歳,30-34歳,35-39歳,40-44歳,45-49歳,50-54歳,55-59歳,60-64歳,65-69歳,70-74歳,75-79歳,80-84歳,85-89歳,90-94歳,95-99歳,100歳以上,不詳
総数,232,41,31,131,217,241,343,514,825,1136,1724,2574,5196,6525,9151,13121,18410,19847,14378,7085,1775,43
Se01 結核,0,0,0,0,0,0,0,0,1,2,1,1,2,7,14,19,37,50,27,18,3,0
Se02 悪性新生物＜腫瘍＞,10,10,7,14,10,22,55,118,241,389,691,1167,2574,3131,4005,4874,5166,4197,2007,580,74,2
Se03 食道の悪性新生物＜腫瘍＞,0,0,0,0,0,0,0,0,2,8,21,49,131,123,163,148,124,77,34,8,1,0
Se04 胃の悪性新生物＜腫瘍＞,0,0,0,1,1,2,5,18,36,49,79,139,376,424,564,698,663,562,299,99,10,1
Se05 結腸の悪性新生物＜腫瘍＞,0,0,0,0,0,2,1,10,15,32,54,95,199,239,300,368,437,455,233,78,12,0
Se06 直腸Ｓ状結腸移行部及び直腸の悪性新生物＜腫瘍＞,0,0,0,0,0,1,3,3,12,25,32,77,153,133,181,190,169,127,58,14,3,0
Se07 肝及び肝内胆管の悪性新生物＜腫瘍＞,1,0,0,0,0,0,1,4,7,16,42,94,218,244,403,547,506,306,146,35,2,0
Se08 胆のう及びその他の胆道の悪性新生物＜腫瘍＞,0,0,0,0,0,0,2,1,3,5,19,40,85,118,176,242,315,288,161,49,5,0
Se09 膵の悪性新生物＜腫瘍＞,0,0,0,0,0,0,0,7,14,38,52,92,216,314,343,397,427,305,147,38,6,0
Se10 気管，気管支及び肺の悪性新生物＜腫瘍＞,0,0,0,0,0,0,4,12,21,43,101,210,472,723,843,1006,1126,872,309,88,17,0
Se11 乳房の悪性新生物＜腫瘍＞,0,0,0,0,0,1,7,13,38,55,93,97,153,114,116,106,78,78,44,14,1,0
Se12 子宮の悪性新生物＜腫瘍＞,0,0,0,0,0,2,4,12,17,18,41,32,60,57,52,38,59,48,28,7,1,1
Se13 白血病,5,3,3,6,3,4,10,7,11,9,18,24,55,76,91,122,104,74,30,6,0,0
Se14 糖尿病,0,0,0,0,0,0,1,4,8,18,21,39,70,100,130,197,249,181,110,37,7,0
Se15 高血圧性疾患,0,0,0,0,0,0,0,0,1,5,1,12,15,16,27,49,88,145,127,80,28,0
Se16 心疾患（高血圧性を除く）,9,1,2,6,9,14,23,50,108,145,213,298,632,753,1139,1771,2880,3478,2772,1453,320,4
Se17 急性心筋梗塞,1,0,0,0,1,3,3,15,30,46,72,89,185,234,303,435,622,629,339,156,34,0
Se18 その他の虚血性心疾患,0,0,0,0,0,3,5,8,18,27,58,82,136,187,282,406,522,506,336,160,28,3
Se19 不整脈及び伝導障害,1,0,1,3,3,4,8,12,21,22,28,42,107,118,162,254,428,524,385,181,25,1
Se20 心不全,2,1,0,2,2,0,1,12,24,37,37,55,139,143,271,482,982,1397,1394,819,210,0
Se21 脳血管疾患,1,0,2,0,3,3,17,23,66,101,147,202,374,497,751,1178,1925,2158,1643,737,178,5
Se22 くも膜下出血,0,0,1,0,0,1,7,10,32,41,49,47,84,98,121,136,164,157,84,20,4,0
Se23 脳内出血,0,0,1,0,2,2,9,10,27,47,79,120,190,221,292,363,548,487,254,96,21,3
Se24 脳梗塞,0,0,0,0,0,0,0,2,7,8,13,30,95,161,322,653,1166,1467,1264,597,147,2
Se25 大動脈瘤及び解離,0,0,0,0,1,1,0,6,10,17,22,41,51,84,119,204,272,280,167,42,6,0
Se26 肺炎,7,2,1,2,1,5,4,7,17,15,28,50,164,309,566,1066,2013,2606,2045,1030,243,2
Se27 慢性閉塞性肺疾患,0,0,0,0,0,1,0,1,0,0,3,9,31,54,91,213,351,355,163,68,14,0
Se28 喘息,0,0,0,0,0,0,1,3,4,2,1,5,8,7,17,20,29,34,39,14,5,0
Se29 肝疾患,0,0,0,0,1,0,4,11,35,47,85,102,133,136,173,161,179,116,64,18,2,0
Se30 腎不全,0,0,0,0,0,0,3,4,3,6,5,17,40,78,140,290,436,535,469,168,30,1
Se31 老衰,0,0,0,0,0,0,0,0,0,0,0,0,2,4,40,126,486,1187,1673,1373,547,1
Se32 不慮の事故,17,11,4,29,42,23,30,41,58,55,80,114,143,215,289,412,571,531,301,155,20,4
Se33 交通事故,3,4,2,21,24,14,13,19,24,25,23,26,34,37,51,51,55,36,9,0,0,0
Se34 自殺,0,0,4,52,119,134,150,160,161,173,193,178,232,192,166,135,103,55,29,9,0,5
