,0-04歳,05-09歳,10-14歳,15-19歳,20-24歳,25-29歳,30-34歳,35-39歳,40-44歳,45-49歳,50-54歳,55-59歳,60-64歳,65-69歳,70-74歳,75-79歳,80-84歳,85-89歳,90-94歳,95-99歳,100歳以上,不詳
総数,369,119,131,192,303,410,502,828,1009,1333,1988,3308,6195,6795,9440,13743,18007,18334,13151,6663,1593,210
Se01 結核,0,0,0,0,0,0,0,0,0,3,2,1,5,13,8,25,42,53,17,8,1,0
Se02 悪性新生物＜腫瘍＞,7,10,15,18,15,32,57,155,248,388,656,1368,2875,3223,4037,4998,5152,3808,1856,614,70,1
Se03 食道の悪性新生物＜腫瘍＞,0,0,0,0,0,0,0,2,2,9,35,62,146,158,169,154,139,74,31,13,2,0
Se04 胃の悪性新生物＜腫瘍＞,0,0,0,0,1,3,5,22,33,42,69,167,380,466,572,730,691,573,277,80,4,0
Se05 結腸の悪性新生物＜腫瘍＞,0,0,0,1,0,3,3,21,20,35,45,95,217,261,335,381,424,369,219,84,10,0
Se06 直腸Ｓ状結腸移行部及び直腸の悪性新生物＜腫瘍＞,0,0,0,0,0,1,3,4,11,22,41,91,150,171,204,188,169,108,71,25,1,0
Se07 肝及び肝内胆管の悪性新生物＜腫瘍＞,0,0,0,0,0,0,1,5,7,20,44,112,251,302,413,573,492,308,111,36,3,1
Se08 胆のう及びその他の胆道の悪性新生物＜腫瘍＞,0,0,0,0,0,0,2,1,4,4,21,34,84,108,174,257,315,279,151,54,5,0
Se09 膵の悪性新生物＜腫瘍＞,0,0,0,0,0,0,1,4,18,21,54,138,274,288,356,394,424,266,128,49,4,0
Se10 気管，気管支及び肺の悪性新生物＜腫瘍＞,0,0,0,2,0,0,3,14,31,43,93,212,529,651,791,1082,1111,739,321,82,12,0
Se11 乳房の悪性新生物＜腫瘍＞,0,0,0,0,0,1,5,18,42,74,85,110,178,131,127,107,85,75,50,20,4,0
Se12 子宮の悪性新生物＜腫瘍＞,0,0,0,0,0,4,6,21,19,20,36,56,57,57,53,49,53,50,25,9,0,0
Se13 白血病,3,3,5,5,5,4,3,10,10,14,14,33,70,77,78,111,98,80,26,10,1,0
Se14 糖尿病,0,0,0,0,1,1,0,5,10,10,24,26,94,94,120,187,232,214,109,42,4,0
Se15 高血圧性疾患,0,0,0,0,0,0,1,0,3,3,5,2,17,20,28,49,73,119,105,63,23,0
Se16 心疾患（高血圧性を除く）,13,3,4,9,12,22,29,53,115,131,224,389,670,721,1119,1805,2682,3118,2529,1346,307,10
Se17 急性心筋梗塞,0,0,0,0,1,1,5,15,32,48,83,114,204,254,303,486,645,618,403,142,24,0
Se18 その他の虚血性心疾患,0,0,1,1,4,2,5,8,27,19,53,107,156,153,253,375,497,447,281,127,25,5
Se19 不整脈及び伝導障害,4,0,1,5,5,12,6,15,20,29,42,62,90,101,174,235,384,415,340,171,31,4
Se20 心不全,2,0,0,3,0,4,7,10,23,19,28,70,134,136,249,519,826,1271,1249,761,196,0
Se21 脳血管疾患,2,1,0,0,0,6,7,40,61,101,151,223,449,509,772,1292,1945,2257,1610,757,149,2
Se22 くも膜下出血,0,0,0,0,0,2,4,22,32,43,50,62,108,99,109,145,196,150,75,24,2,0
Se23 脳内出血,2,1,0,0,0,2,3,16,27,52,83,127,226,212,290,408,552,508,264,97,14,2
Se24 脳梗塞,0,0,0,0,0,1,0,1,1,2,15,26,105,181,356,703,1159,1551,1230,620,129,0
Se25 大動脈瘤及び解離,0,0,0,0,0,1,1,2,5,4,22,21,72,81,119,199,256,251,139,42,4,0
Se26 肺炎,4,0,1,2,2,3,3,9,7,16,40,103,207,303,538,1165,2184,2749,2121,1159,241,1
Se27 慢性閉塞性肺疾患,0,0,1,0,0,0,0,0,0,2,3,6,24,53,102,214,368,333,184,65,7,0
Se28 喘息,0,0,0,0,0,0,0,4,2,3,2,5,7,7,14,28,37,35,43,14,4,0
Se29 肝疾患,3,0,0,0,0,0,6,11,34,50,86,116,177,152,153,180,141,118,50,11,3,1
Se30 腎不全,0,0,1,0,0,1,1,3,6,5,13,23,63,68,139,237,389,471,389,177,28,0
Se31 老衰,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,93,335,784,1229,1079,471,0
Se32 不慮の事故,83,86,82,83,85,94,102,140,159,165,229,327,428,431,559,718,825,610,328,114,14,169
Se33 交通事故,6,5,6,19,14,20,13,23,21,21,25,38,44,44,42,61,54,26,7,0,0,1
Se34 自殺,0,0,9,52,155,202,229,296,251,266,258,297,329,234,198,180,121,83,30,5,2,12
