,0-04歳,05-09歳,10-14歳,15-19歳,20-24歳,25-29歳,30-34歳,35-39歳,40-44歳,45-49歳,50-54歳,55-59歳,60-64歳,65-69歳,70-74歳,75-79歳,80-84歳,85-89歳,90-94歳,95-99歳,100歳以上,不詳
総数,264,52,41,127,220,269,328,578,877,1157,1748,2785,5512,6404,9009,13028,17380,18226,13223,6350,1652,46
Se01 結核,0,0,0,0,0,0,0,0,0,2,1,4,7,8,11,22,36,46,29,5,0,0
Se02 悪性新生物＜腫瘍＞,12,7,10,14,16,27,60,125,242,376,711,1315,2717,3222,4099,5009,5281,4042,1979,553,82,0
Se03 食道の悪性新生物＜腫瘍＞,0,0,0,0,0,0,0,2,2,17,33,49,136,197,186,148,130,73,33,7,1,0
Se04 胃の悪性新生物＜腫瘍＞,0,0,0,0,1,1,10,18,32,54,76,182,373,429,568,693,736,584,283,67,12,0
Se05 結腸の悪性新生物＜腫瘍＞,0,0,0,0,1,2,8,12,23,34,49,100,226,250,328,379,479,417,260,80,15,0
Se06 直腸Ｓ状結腸移行部及び直腸の悪性新生物＜腫瘍＞,0,0,0,0,0,0,1,6,5,18,49,85,167,154,175,184,164,109,72,21,4,0
Se07 肝及び肝内胆管の悪性新生物＜腫瘍＞,2,0,2,0,0,1,1,5,7,13,48,106,210,266,391,519,470,305,128,25,3,0
Se08 胆のう及びその他の胆道の悪性新生物＜腫瘍＞,0,0,0,0,0,0,1,1,4,5,15,36,81,123,167,273,297,285,151,43,7,0
Se09 膵の悪性新生物＜腫瘍＞,0,0,0,0,0,0,2,6,14,22,63,116,236,298,359,430,402,340,128,38,4,0
Se10 気管，気管支及び肺の悪性新生物＜腫瘍＞,0,0,0,0,0,3,3,9,31,51,90,213,503,678,891,1083,1130,768,316,96,16,0
Se11 乳房の悪性新生物＜腫瘍＞,0,0,0,0,0,2,4,17,38,54,93,126,158,144,103,96,94,83,45,21,3,0
Se12 子宮の悪性新生物＜腫瘍＞,0,0,0,0,0,1,5,15,16,24,33,39,62,44,54,65,67,55,27,10,0,0
Se13 白血病,3,1,2,4,2,3,5,4,9,9,21,30,45,66,99,104,110,73,26,5,0,0
Se14 糖尿病,0,0,0,0,1,0,2,5,14,16,13,40,79,92,123,199,203,224,116,39,5,0
Se15 高血圧性疾患,0,0,0,0,0,0,0,0,2,3,5,7,18,16,23,44,72,125,115,73,23,1
Se16 心疾患（高血圧性を除く）,10,4,1,9,10,20,35,67,111,135,219,353,645,747,1073,1700,2604,3188,2593,1288,271,4
Se17 急性心筋梗塞,0,0,0,1,1,2,2,20,29,44,61,111,206,220,283,437,595,592,362,131,22,1
Se18 その他の虚血性心疾患,0,0,0,0,0,2,7,18,24,30,55,82,155,175,232,361,477,444,304,147,25,2
Se19 不整脈及び伝導障害,2,0,0,4,7,6,11,15,24,17,42,54,104,106,131,235,343,472,357,143,23,1
Se20 心不全,1,1,0,3,1,6,8,8,20,24,37,64,117,156,287,478,899,1287,1311,748,170,0
Se21 脳血管疾患,2,1,1,0,3,3,15,29,74,83,150,214,440,473,754,1218,1751,2036,1557,726,147,1
Se22 くも膜下出血,1,0,0,0,1,3,6,12,30,39,62,65,90,84,122,120,149,125,68,27,5,0
Se23 脳内出血,0,1,1,0,2,0,8,12,37,32,72,106,216,201,270,375,477,431,285,97,15,0
Se24 脳梗塞,1,0,0,0,0,0,1,3,6,9,15,32,120,180,345,696,1077,1438,1164,584,125,1
Se25 大動脈瘤及び解離,0,0,0,0,0,1,0,5,8,5,20,19,43,62,125,182,266,263,122,43,5,0
Se26 肺炎,10,5,3,1,1,0,5,3,9,15,32,67,160,270,502,1065,1874,2392,1880,932,260,1
Se27 慢性閉塞性肺疾患,0,0,0,0,1,0,0,0,0,3,4,10,19,46,92,195,364,337,188,48,6,0
Se28 喘息,0,0,0,0,0,0,1,1,2,2,3,2,4,8,5,18,26,41,22,15,3,0
Se29 肝疾患,1,0,0,0,0,1,5,10,41,67,82,90,162,140,175,179,163,116,55,17,3,0
Se30 腎不全,0,1,0,0,0,0,1,3,5,5,5,28,52,67,116,250,388,467,396,159,35,0
Se31 老衰,0,0,0,0,0,0,0,0,0,0,0,0,1,8,19,120,351,878,1347,1133,493,0
Se32 不慮の事故,21,10,7,24,36,29,27,42,44,54,73,104,190,179,271,364,550,453,279,117,25,6
Se33 交通事故,8,5,2,18,22,14,14,16,18,11,18,25,38,46,58,62,51,33,7,2,0,0
Se34 自殺,0,0,4,59,128,139,125,182,204,213,189,178,226,194,173,149,103,63,34,12,2,11
