,0-04歳,05-09歳,10-14歳,15-19歳,20-24歳,25-29歳,30-34歳,35-39歳,40-44歳,45-49歳,50-54歳,55-59歳,60-64歳,65-69歳,70-74歳,75-79歳,80-84歳,85-89歳,90-94歳,95-99歳,100歳以上,不詳
総数,203,23,38,88,177,179,281,377,666,1176,1666,2221,3547,6823,9960,13776,19321,23977,21086,10091,2478,28
Se01 結核,0,0,0,0,0,1,0,0,0,1,2,1,5,7,11,19,29,55,49,9,3,0
Se02 悪性新生物＜腫瘍＞,12,5,8,8,11,21,58,94,179,409,581,939,1630,3155,4380,5168,5691,5089,3012,894,108,2
Se03 食道の悪性新生物＜腫瘍＞,0,0,0,0,0,0,2,0,3,14,14,31,78,141,181,204,152,88,52,8,1,1
Se04 胃の悪性新生物＜腫瘍＞,0,0,0,0,0,1,3,5,16,38,48,83,171,349,478,608,714,619,330,105,9,0
Se05 結腸の悪性新生物＜腫瘍＞,0,0,0,0,1,1,5,10,15,37,56,93,116,262,380,439,518,495,385,121,16,0
Se06 直腸Ｓ状結腸移行部及び直腸の悪性新生物＜腫瘍＞,0,0,0,0,0,1,3,10,6,21,31,50,82,185,210,229,215,177,88,39,1,0
Se07 肝及び肝内胆管の悪性新生物＜腫瘍＞,1,0,0,1,1,1,0,3,1,9,27,46,101,186,283,355,480,422,172,46,3,0
Se08 胆のう及びその他の胆道の悪性新生物＜腫瘍＞,0,0,0,0,0,0,0,5,2,4,4,26,40,113,180,216,313,338,189,73,4,0
Se09 膵の悪性新生物＜腫瘍＞,0,0,0,0,0,1,3,4,9,41,48,90,204,338,474,522,567,397,231,66,7,0
Se10 気管，気管支及び肺の悪性新生物＜腫瘍＞,0,0,0,0,0,0,2,7,16,50,78,141,315,676,1023,1197,1135,1011,545,160,18,0
Se11 乳房の悪性新生物＜腫瘍＞,0,0,0,0,0,2,4,13,39,72,88,96,135,157,145,139,117,107,93,32,10,0
Se12 子宮の悪性新生物＜腫瘍＞,0,0,0,0,0,1,5,11,18,28,45,41,45,64,64,59,67,41,44,8,1,0
Se13 白血病,3,0,3,2,3,4,9,2,8,10,19,32,38,94,107,129,134,91,51,10,2,0
Se14 糖尿病,0,0,0,0,0,0,1,0,6,11,23,34,38,90,142,178,222,250,163,55,7,0
Se15 高血圧性疾患,0,0,0,0,0,0,1,1,3,8,3,11,26,43,54,65,113,180,198,111,32,0
Se16 心疾患（高血圧性を除く）,8,2,1,4,3,8,18,34,61,136,221,271,443,902,1237,1863,2892,4028,3955,1932,420,3
Se17 急性心筋梗塞,0,0,0,0,0,0,1,4,17,36,58,88,97,201,274,395,549,549,437,144,24,1
Se18 その他の虚血性心疾患,0,0,0,0,0,1,2,10,10,30,53,71,108,243,310,437,550,573,426,168,26,2
Se19 不整脈及び伝導障害,1,1,0,1,2,2,7,8,19,23,38,41,87,150,197,284,399,661,578,253,38,0
Se20 心不全,1,0,0,1,0,2,2,11,8,27,49,49,99,214,307,540,1056,1748,2037,1161,302,0
Se21 脳血管疾患,2,2,2,0,6,3,12,21,59,109,172,185,245,476,696,1031,1677,2059,1818,770,171,0
Se22 くも膜下出血,1,2,1,0,3,1,7,8,27,40,64,45,47,76,86,132,152,153,103,38,1,0
Se23 脳内出血,0,0,1,0,3,2,4,12,29,52,97,100,136,246,301,366,536,569,405,128,21,0
Se24 脳梗塞,0,0,0,0,0,0,1,1,2,12,9,33,54,136,285,496,939,1282,1274,586,145,0
Se25 大動脈瘤及び解離,0,0,0,0,0,1,1,2,15,23,45,37,63,104,202,249,328,389,249,69,9,0
Se26 肺炎,6,0,1,0,1,1,1,5,9,12,33,33,87,193,426,795,1374,2086,2030,924,193,2
Se27 慢性閉塞性肺疾患,0,0,0,0,0,0,0,1,1,1,4,11,22,70,128,235,319,391,275,70,10,0
Se28 喘息,0,0,0,0,0,0,0,1,0,2,3,2,2,8,4,18,23,26,30,12,7,0
Se29 肝疾患,0,1,0,0,0,0,5,9,32,53,74,116,123,189,194,213,198,191,98,27,4,2
Se30 腎不全,1,0,0,0,1,0,1,1,5,8,14,19,26,76,147,244,435,662,510,227,37,0
Se31 老衰,0,0,0,0,0,0,0,0,0,0,0,0,3,12,72,228,835,2079,3389,2588,995,0
Se32 不慮の事故,10,1,3,19,20,17,26,22,45,62,63,79,107,209,304,430,568,684,499,194,39,0
Se33 交通事故,1,0,2,9,14,8,5,8,13,20,22,18,13,31,39,46,44,34,14,2,0,0
Se34 自殺,0,0,8,42,103,94,104,120,131,159,173,154,138,137,124,127,79,70,21,2,0,2
