,0-04歳,05-09歳,10-14歳,15-19歳,20-24歳,25-29歳,30-34歳,35-39歳,40-44歳,45-49歳,50-54歳,55-59歳,60-64歳,65-69歳,70-74歳,75-79歳,80-84歳,85-89歳,90-94歳,95-99歳,100歳以上,不詳
総数,163,28,41,107,162,153,216,320,541,1125,1491,2025,3002,5507,9187,11930,15638,19786,17466,8438,2184,41
Se01 結核,0,0,0,0,0,0,0,0,0,2,0,2,0,1,7,13,24,45,42,21,1,0
Se02 悪性新生物＜腫瘍＞,7,4,6,12,24,18,40,70,172,399,603,928,1466,2735,4465,5078,5300,4980,2997,862,113,2
Se03 食道の悪性新生物＜腫瘍＞,0,0,0,0,0,0,0,0,3,2,16,39,75,109,165,161,150,98,38,4,1,1
Se04 胃の悪性新生物＜腫瘍＞,0,0,0,0,2,3,5,10,13,27,50,80,153,296,516,563,631,560,326,101,18,1
Se05 結腸の悪性新生物＜腫瘍＞,0,0,0,0,3,1,9,5,12,35,56,84,111,250,385,413,485,475,357,115,19,0
Se06 直腸Ｓ状結腸移行部及び直腸の悪性新生物＜腫瘍＞,0,0,0,0,0,1,2,7,6,25,37,49,79,167,190,202,181,148,102,32,6,0
Se07 肝及び肝内胆管の悪性新生物＜腫瘍＞,0,0,0,0,0,1,0,0,4,19,30,60,98,159,278,316,407,390,205,46,4,0
Se08 胆のう及びその他の胆道の悪性新生物＜腫瘍＞,0,0,0,0,0,0,0,0,2,8,5,13,40,116,159,241,291,292,207,68,13,0
Se09 膵の悪性新生物＜腫瘍＞,0,0,0,0,1,0,1,4,8,32,51,90,164,310,511,546,514,471,244,52,8,0
Se10 気管，気管支及び肺の悪性新生物＜腫瘍＞,0,0,0,0,1,0,0,9,22,46,72,141,276,550,1023,1166,1077,960,551,133,12,0
Se11 乳房の悪性新生物＜腫瘍＞,0,0,0,0,0,1,5,8,26,70,89,130,99,131,168,145,118,111,77,42,8,0
Se12 子宮の悪性新生物＜腫瘍＞,0,0,0,0,0,2,5,6,23,34,40,46,39,63,69,59,58,56,39,8,2,0
Se13 白血病,1,0,3,3,2,4,3,4,7,9,14,23,37,50,113,155,137,102,53,13,0,0
Se14 糖尿病,0,0,0,1,0,2,1,3,6,13,18,22,25,60,115,164,169,189,133,55,13,0
Se15 高血圧性疾患,0,0,0,0,0,0,1,2,2,8,8,6,23,30,49,48,90,129,143,109,34,1
Se16 心疾患（高血圧性を除く）,5,1,3,0,3,11,14,24,70,145,183,254,326,623,1025,1368,2020,3056,2994,1491,328,4
Se17 急性心筋梗塞,0,0,0,0,0,2,1,3,16,37,44,81,96,152,215,268,304,377,288,110,11,1
Se18 その他の虚血性心疾患,0,0,0,0,0,1,2,5,21,37,61,76,96,175,285,325,417,433,336,107,19,1
Se19 不整脈及び伝導障害,0,1,1,0,1,6,6,8,11,33,25,41,44,82,173,177,314,455,428,186,49,0
Se20 心不全,0,0,0,0,2,2,3,2,15,23,33,33,55,141,246,430,781,1413,1557,918,210,2
Se21 脳血管疾患,1,0,0,1,4,4,10,25,36,101,128,143,193,311,570,851,1245,1583,1359,617,128,1
Se22 くも膜下出血,1,0,0,0,2,2,5,9,18,42,49,47,53,69,78,102,110,123,88,31,4,0
Se23 脳内出血,0,0,0,0,0,2,4,14,15,49,57,75,91,134,227,295,419,389,317,94,13,0
Se24 脳梗塞,0,0,0,1,1,0,1,2,3,10,12,20,39,95,242,427,677,1034,921,486,109,1
Se25 大動脈瘤及び解離,0,0,0,0,0,1,1,2,7,18,20,23,47,76,125,191,205,252,201,64,13,0
Se26 肺炎,0,2,0,0,0,0,1,4,6,7,9,30,52,121,248,466,834,1266,1210,556,104,0
Se27 慢性閉塞性肺疾患,0,0,0,0,0,0,0,0,0,0,1,3,13,62,114,200,248,288,170,61,9,0
Se28 喘息,0,1,0,0,0,0,0,0,0,4,1,1,2,6,11,9,6,8,9,6,4,0
Se29 肝疾患,0,0,0,0,0,1,7,17,28,64,72,98,110,172,178,180,169,136,60,30,3,0
Se30 腎不全,0,0,1,1,0,0,0,2,3,6,6,11,28,71,135,181,313,495,421,165,36,0
Se31 老衰,0,0,0,0,0,0,0,0,0,0,0,0,5,10,74,225,819,1987,3271,2456,1008,1
Se32 不慮の事故,8,7,4,16,17,14,18,19,21,32,45,51,71,137,190,256,343,426,368,138,40,0
Se33 交通事故,1,2,1,7,9,8,9,5,8,9,14,12,22,26,29,25,31,20,12,1,0,0
Se34 自殺,0,0,15,56,87,76,88,95,89,146,129,103,110,100,139,96,68,54,34,6,1,4
