,0-04歳,05-09歳,10-14歳,15-19歳,20-24歳,25-29歳,30-34歳,35-39歳,40-44歳,45-49歳,50-54歳,55-59歳,60-64歳,65-69歳,70-74歳,75-79歳,80-84歳,85-89歳,90-94歳,95-99歳,100歳以上,不詳
総数,162,23,44,104,199,167,229,358,591,1113,1758,2316,3351,5489,10960,13561,19604,25745,24041,12809,3296,52
Se01 結核,0,0,0,0,0,0,0,0,0,0,0,1,4,5,8,17,20,37,30,18,0,0
Se02 悪性新生物＜腫瘍＞,6,4,8,7,17,20,30,82,171,351,594,935,1435,2537,4747,5058,5918,5607,3302,1065,121,0
Se03 食道の悪性新生物＜腫瘍＞,0,0,0,0,1,0,0,1,4,7,26,38,62,100,170,168,173,103,53,10,0,0
Se04 胃の悪性新生物＜腫瘍＞,0,0,0,0,0,3,3,12,19,27,50,62,116,230,473,556,589,659,376,105,10,0
Se05 結腸の悪性新生物＜腫瘍＞,0,0,0,0,1,0,1,6,14,28,54,102,126,211,450,402,544,567,419,162,21,0
Se06 直腸Ｓ状結腸移行部及び直腸の悪性新生物＜腫瘍＞,0,0,0,0,0,1,0,4,6,23,30,69,96,141,257,189,213,154,109,30,1,0
Se07 肝及び肝内胆管の悪性新生物＜腫瘍＞,1,0,1,0,0,1,0,2,2,10,22,38,81,159,260,281,415,389,202,51,4,0
Se08 胆のう及びその他の胆道の悪性新生物＜腫瘍＞,0,0,0,0,0,0,0,3,1,6,12,17,39,92,197,202,293,308,210,69,11,0
Se09 膵の悪性新生物＜腫瘍＞,0,0,0,1,1,0,1,1,10,34,60,106,160,271,502,581,610,530,272,79,15,0
Se10 気管，気管支及び肺の悪性新生物＜腫瘍＞,0,0,0,0,0,1,4,4,14,30,56,129,234,547,1068,1166,1261,1020,593,186,10,0
Se11 乳房の悪性新生物＜腫瘍＞,0,0,0,0,1,3,7,5,31,45,79,108,115,182,179,156,144,133,84,44,5,0
Se12 子宮の悪性新生物＜腫瘍＞,0,0,0,0,0,0,3,12,22,34,38,52,56,53,72,56,79,75,41,11,3,0
Se13 白血病,1,1,2,1,5,1,3,7,5,14,17,21,49,81,131,160,154,126,49,18,1,0
Se14 糖尿病,0,0,0,0,0,1,1,6,6,11,30,32,44,72,139,152,194,250,201,66,10,0
Se15 高血圧性疾患,0,0,0,0,0,0,0,0,1,4,9,16,24,31,50,76,94,166,198,125,45,1
Se16 心疾患（高血圧性を除く）,4,0,0,3,6,4,18,33,52,135,198,301,394,582,1156,1448,2279,3444,3567,2030,416,3
Se17 急性心筋梗塞,1,0,0,0,0,0,3,4,15,28,56,76,98,124,235,268,336,408,315,145,27,0
Se18 その他の虚血性心疾患,0,0,0,0,0,0,3,3,10,34,57,81,115,151,289,327,449,548,390,168,25,2
Se19 不整脈及び伝導障害,1,0,0,3,5,2,5,10,10,36,30,40,67,108,185,241,336,515,522,274,65,0
Se20 心不全,0,0,0,0,1,1,2,10,10,23,33,72,69,129,319,464,936,1576,1959,1231,265,1
Se21 脳血管疾患,0,1,1,1,0,3,7,19,46,77,144,163,198,303,641,909,1355,1779,1604,749,148,1
Se22 くも膜下出血,0,0,1,1,0,2,4,7,12,31,58,50,48,67,99,103,113,150,102,25,2,0
Se23 脳内出血,0,1,0,0,0,1,1,9,31,39,64,86,98,133,243,323,401,456,346,110,16,0
Se24 脳梗塞,0,0,0,0,0,0,1,0,1,5,17,20,46,91,285,448,806,1123,1104,601,121,1
Se25 大動脈瘤及び解離,0,0,0,0,1,0,4,2,2,18,33,24,62,89,154,206,243,303,225,79,8,0
Se26 肺炎,1,0,0,0,1,1,4,2,2,11,28,32,57,117,319,543,991,1469,1499,756,145,0
Se27 慢性閉塞性肺疾患,0,0,0,0,0,0,0,1,0,0,3,12,18,56,117,222,310,306,223,75,7,0
Se28 喘息,0,0,0,0,0,0,0,0,0,0,1,2,1,3,2,6,10,18,9,13,4,0
Se29 肝疾患,1,0,0,0,0,2,9,14,38,64,108,108,118,168,214,171,208,175,93,23,4,0
Se30 腎不全,0,0,1,0,0,0,1,1,2,2,7,19,36,80,156,231,380,565,522,204,47,0
Se31 老衰,0,0,0,0,0,0,0,0,0,0,0,0,6,17,136,421,1226,3093,5020,3963,1524,0
Se32 不慮の事故,11,2,1,16,34,16,20,17,25,47,63,65,73,101,235,305,428,577,452,203,51,2
Se33 交通事故,1,1,0,8,17,7,5,8,9,12,18,14,20,23,29,41,48,30,8,2,1,0
Se34 自殺,0,0,17,61,110,87,86,112,151,171,207,141,118,107,152,142,108,93,25,14,1,3
