,0-04歳,05-09歳,10-14歳,15-19歳,20-24歳,25-29歳,30-34歳,35-39歳,40-44歳,45-49歳,50-54歳,55-59歳,60-64歳,65-69歳,70-74歳,75-79歳,80-84歳,85-89歳,90-94歳,95-99歳,100歳以上,不詳
総数,145,26,29,108,191,209,234,388,611,1261,1885,2477,3568,6007,12699,14983,21964,28206,26003,13646,3524,35
Se01 結核,0,0,0,0,0,0,0,0,0,0,1,0,0,5,6,12,23,39,45,14,3,1
Se02 悪性新生物＜腫瘍＞,9,9,5,13,11,21,46,93,168,386,635,980,1468,2569,5051,5083,5938,5419,3402,1048,140,3
Se03 食道の悪性新生物＜腫瘍＞,0,0,0,0,0,0,0,2,0,10,16,37,63,98,193,156,175,118,47,17,1,0
Se04 胃の悪性新生物＜腫瘍＞,0,0,0,0,0,2,5,8,13,28,66,72,137,254,555,523,647,627,370,115,20,1
Se05 結腸の悪性新生物＜腫瘍＞,0,0,0,0,0,0,4,8,9,41,67,106,138,248,424,408,554,534,402,146,21,0
Se06 直腸Ｓ状結腸移行部及び直腸の悪性新生物＜腫瘍＞,0,0,0,0,0,2,1,3,10,20,31,55,76,128,244,197,222,167,113,36,5,0
Se07 肝及び肝内胆管の悪性新生物＜腫瘍＞,0,0,0,0,0,0,1,1,3,7,26,48,81,175,305,347,427,373,240,53,11,0
Se08 胆のう及びその他の胆道の悪性新生物＜腫瘍＞,0,0,0,0,0,0,0,1,4,5,11,30,28,81,175,239,321,307,224,71,7,0
Se09 膵の悪性新生物＜腫瘍＞,0,0,0,0,0,2,2,3,10,24,64,114,165,292,540,563,587,491,264,61,7,0
Se10 気管，気管支及び肺の悪性新生物＜腫瘍＞,0,0,0,0,1,1,0,10,16,32,82,155,261,516,1172,1175,1267,1032,567,163,18,1
Se11 乳房の悪性新生物＜腫瘍＞,0,0,0,0,0,0,4,14,34,72,75,100,123,133,195,162,159,125,85,41,8,0
Se12 子宮の悪性新生物＜腫瘍＞,0,0,0,0,0,2,7,10,19,34,37,43,46,57,64,63,65,57,41,13,0,0
Se13 白血病,4,1,2,4,2,2,4,12,6,13,20,21,48,67,148,139,148,122,51,11,3,0
Se14 糖尿病,0,0,0,0,3,3,1,4,5,19,23,47,55,89,166,193,280,323,233,83,13,0
Se15 高血圧性疾患,0,0,0,0,0,0,0,0,3,5,10,22,23,42,73,85,160,226,235,175,65,0
Se16 心疾患（高血圧性を除く）,5,1,0,2,6,6,12,42,65,139,256,333,471,806,1733,1928,3328,4706,4640,2441,532,2
Se17 急性心筋梗塞,1,0,0,0,0,0,2,7,14,29,55,73,108,192,389,346,554,626,402,173,19,0
Se18 その他の虚血性心疾患,0,1,0,0,2,0,1,10,18,34,88,87,154,221,485,503,703,716,563,191,33,1
Se19 不整脈及び伝導障害,2,0,0,1,2,3,4,8,11,36,47,67,82,146,273,314,508,751,704,341,77,0
Se20 心不全,0,0,0,0,0,1,2,8,17,21,34,69,91,193,409,602,1206,2047,2449,1473,359,1
Se21 脳血管疾患,0,0,3,2,4,3,7,26,43,125,180,195,269,369,887,1131,1618,2118,1813,882,184,2
Se22 くも膜下出血,0,0,0,0,3,2,1,17,21,54,78,41,60,70,127,135,144,153,107,36,9,1
Se23 脳内出血,0,0,3,2,1,1,6,5,18,60,87,122,137,186,377,405,547,620,404,160,28,0
Se24 脳梗塞,0,0,0,0,0,0,0,4,3,8,9,24,64,98,353,552,887,1297,1250,670,138,1
Se25 大動脈瘤及び解離,0,0,0,0,0,0,1,1,5,18,37,35,61,99,243,235,316,390,254,102,16,1
Se26 肺炎,4,0,0,0,0,0,3,2,3,4,22,35,68,132,381,623,1112,1675,1650,794,159,2
Se27 慢性閉塞性肺疾患,0,0,0,0,0,0,0,0,0,0,4,5,9,40,131,235,333,392,240,83,13,0
Se28 喘息,0,0,0,0,0,0,0,0,0,0,1,2,5,3,4,8,15,17,18,14,0,0
Se29 肝疾患,0,0,0,0,1,0,3,14,35,72,104,122,128,164,241,204,203,206,106,25,7,0
Se30 腎不全,1,0,0,0,0,0,0,1,7,5,20,20,41,70,196,281,463,751,707,334,45,1
Se31 老衰,0,0,0,0,0,0,0,0,0,0,0,0,5,19,133,345,1198,2981,5021,3988,1570,0
Se32 不慮の事故,11,3,5,12,17,22,15,22,29,51,76,71,113,188,397,459,695,813,635,287,49,11
Se33 交通事故,4,1,2,8,12,8,5,7,8,13,12,13,15,18,36,25,33,32,9,1,0,0
Se34 自殺,0,0,8,61,113,121,97,107,136,199,175,172,144,127,128,113,105,58,24,4,0,1
