,0-04歳,05-09歳,10-14歳,15-19歳,20-24歳,25-29歳,30-34歳,35-39歳,40-44歳,45-49歳,50-54歳,55-59歳,60-64歳,65-69歳,70-74歳,75-79歳,80-84歳,85-89歳,90-94歳,95-99歳,100歳以上,不詳
総数,153,23,35,119,189,211,260,358,578,1182,1694,2250,3286,5898,11252,13105,18077,23777,21497,10770,2813,29
Se01 結核,0,0,0,0,0,0,0,0,0,1,3,1,0,1,6,20,23,48,41,16,5,0
Se02 悪性新生物＜腫瘍＞,5,8,9,8,9,20,53,74,168,363,618,927,1489,2718,4908,4977,5499,5259,3258,1002,143,1
Se03 食道の悪性新生物＜腫瘍＞,0,0,0,0,0,0,0,0,2,11,19,43,78,96,176,167,144,110,50,6,1,0
Se04 胃の悪性新生物＜腫瘍＞,0,0,0,0,0,3,3,13,12,25,38,62,142,296,524,582,573,648,408,128,12,0
Se05 結腸の悪性新生物＜腫瘍＞,0,0,0,0,0,2,7,5,13,22,56,86,126,233,428,432,501,492,410,152,19,0
Se06 直腸Ｓ状結腸移行部及び直腸の悪性新生物＜腫瘍＞,0,0,0,0,1,1,1,5,9,23,35,55,84,166,213,203,183,159,94,31,3,0
Se07 肝及び肝内胆管の悪性新生物＜腫瘍＞,0,0,0,0,0,0,1,1,3,10,25,47,87,162,342,307,400,384,181,47,5,0
Se08 胆のう及びその他の胆道の悪性新生物＜腫瘍＞,0,0,0,0,0,0,0,0,1,2,14,29,42,78,194,233,319,315,216,66,14,0
Se09 膵の悪性新生物＜腫瘍＞,0,0,1,0,0,0,3,3,8,32,64,108,162,300,545,548,546,513,291,73,10,0
Se10 気管，気管支及び肺の悪性新生物＜腫瘍＞,0,0,0,0,0,0,0,3,16,30,72,140,251,546,1144,1198,1123,1054,566,148,22,1
Se11 乳房の悪性新生物＜腫瘍＞,0,0,0,0,0,1,3,9,23,83,84,104,132,137,155,122,163,97,83,52,9,0
Se12 子宮の悪性新生物＜腫瘍＞,0,0,0,0,0,1,9,9,18,34,43,45,62,69,72,55,60,49,34,17,2,0
Se13 白血病,0,1,0,2,2,1,4,4,15,12,18,29,31,68,139,106,154,121,60,19,1,0
Se14 糖尿病,0,0,0,0,2,3,0,6,4,17,21,37,49,62,137,159,201,254,174,63,7,0
Se15 高血圧性疾患,0,0,0,0,0,0,0,1,2,10,9,19,21,41,47,61,102,176,173,125,39,0
Se16 心疾患（高血圧性を除く）,2,1,1,1,8,15,15,38,65,147,200,260,430,644,1305,1571,2361,3710,3802,1934,456,0
Se17 急性心筋梗塞,0,0,0,0,3,1,3,3,18,36,53,76,111,132,323,293,389,442,328,126,24,0
Se18 その他の虚血性心疾患,0,0,0,0,0,1,1,7,15,34,64,88,131,194,336,375,460,565,449,150,24,0
Se19 不整脈及び伝導障害,1,1,0,1,3,7,6,13,15,39,34,40,64,99,178,242,359,537,548,299,52,0
Se20 心不全,0,0,1,0,1,3,4,8,8,22,30,41,77,155,341,481,876,1708,2028,1157,312,0
Se21 脳血管疾患,0,1,1,0,1,2,7,23,45,115,140,159,203,360,691,873,1404,1904,1560,765,164,0
Se22 くも膜下出血,0,1,0,0,1,0,3,13,20,48,41,45,46,77,117,99,126,144,80,29,3,0
Se23 脳内出血,0,0,1,0,0,1,4,10,22,59,81,87,109,177,277,284,438,484,308,135,22,0
Se24 脳梗塞,0,0,0,0,0,1,0,0,2,5,11,22,45,94,272,471,799,1230,1136,577,131,0
Se25 大動脈瘤及び解離,0,0,0,0,0,1,3,0,9,13,21,31,45,96,170,177,206,319,211,83,7,0
Se26 肺炎,1,0,0,0,1,2,3,3,4,14,20,24,66,137,356,529,982,1509,1464,706,145,0
Se27 慢性閉塞性肺疾患,0,0,0,0,0,0,0,0,0,1,4,4,11,46,110,181,292,335,241,63,8,0
Se28 喘息,0,0,0,0,1,0,0,0,0,1,0,0,2,4,6,8,5,25,17,12,3,0
Se29 肝疾患,0,0,0,0,0,2,8,12,28,73,101,84,125,164,207,181,178,169,94,25,2,1
Se30 腎不全,1,0,0,0,0,1,1,1,2,9,15,16,30,63,164,212,373,612,539,217,40,1
Se31 老衰,0,0,0,0,0,0,0,0,0,0,0,0,3,20,89,282,996,2354,3879,3007,1253,0
Se32 不慮の事故,10,6,4,13,16,20,18,22,35,41,66,67,81,142,262,305,438,518,460,228,42,0
Se33 交通事故,3,2,1,11,10,6,3,12,7,8,20,19,11,16,26,22,39,28,6,2,0,0
Se34 自殺,0,0,9,71,111,114,100,111,124,158,156,151,113,128,162,108,89,62,26,11,0,2
