,0-04歳,05-09歳,10-14歳,15-19歳,20-24歳,25-29歳,30-34歳,35-39歳,40-44歳,45-49歳,50-54歳,55-59歳,60-64歳,65-69歳,70-74歳,75-79歳,80-84歳,85-89歳,90-94歳,95-99歳,100歳以上,不詳
総数,135,33,27,82,176,198,220,355,574,1088,1744,2345,3559,5893,12222,14721,22108,28411,26078,13519,3486,20
Se01 結核,0,0,0,0,0,0,0,1,0,0,0,1,2,1,9,15,24,34,37,14,1,0
Se02 悪性新生物＜腫瘍＞,4,9,6,7,12,23,36,68,153,306,620,870,1412,2391,4656,4728,5406,5054,3159,955,122,1
Se03 食道の悪性新生物＜腫瘍＞,0,0,0,0,0,0,0,1,2,3,15,31,56,83,168,160,142,105,47,9,1,0
Se04 胃の悪性新生物＜腫瘍＞,0,0,0,0,0,4,3,5,12,24,47,57,135,272,510,483,623,562,360,107,10,0
Se05 結腸の悪性新生物＜腫瘍＞,0,0,0,1,1,1,2,10,13,31,72,78,122,197,434,403,467,519,375,131,17,0
Se06 直腸Ｓ状結腸移行部及び直腸の悪性新生物＜腫瘍＞,0,0,0,0,0,1,0,4,5,19,31,58,71,146,211,198,184,145,95,30,4,0
Se07 肝及び肝内胆管の悪性新生物＜腫瘍＞,0,0,0,0,0,0,0,0,8,7,28,50,71,146,274,293,357,361,197,43,5,0
Se08 胆のう及びその他の胆道の悪性新生物＜腫瘍＞,0,0,0,0,0,1,0,0,1,7,7,13,33,81,179,233,265,354,196,72,10,0
Se09 膵の悪性新生物＜腫瘍＞,0,0,0,0,0,0,0,5,10,23,60,97,155,238,531,550,544,452,266,70,6,0
Se10 気管，気管支及び肺の悪性新生物＜腫瘍＞,0,0,1,0,0,0,1,2,8,30,58,111,257,535,1101,1092,1127,971,571,163,18,1
Se11 乳房の悪性新生物＜腫瘍＞,0,0,0,0,0,2,5,8,22,51,88,95,110,113,170,142,126,121,88,46,12,0
Se12 子宮の悪性新生物＜腫瘍＞,0,0,0,0,0,2,5,3,21,21,43,53,64,54,91,56,69,59,28,13,2,0
Se13 白血病,1,0,2,2,4,5,6,4,9,10,15,26,42,56,123,98,128,113,59,13,0,0
Se14 糖尿病,0,0,0,0,0,2,0,3,1,19,32,35,61,90,161,202,279,309,221,78,12,0
Se15 高血圧性疾患,0,0,0,0,0,0,0,0,0,9,10,13,29,36,104,105,161,270,264,165,34,0
Se16 心疾患（高血圧性を除く）,3,2,4,2,4,8,14,38,71,152,243,333,549,835,1722,2215,3629,4940,4868,2506,530,2
Se17 急性心筋梗塞,0,0,0,0,0,0,3,8,18,34,59,66,142,193,324,387,563,643,452,168,36,0
Se18 その他の虚血性心疾患,0,0,0,0,1,0,2,4,19,53,60,95,158,251,511,564,871,861,615,241,43,1
Se19 不整脈及び伝導障害,0,1,2,1,2,5,7,11,21,25,52,71,114,141,276,369,567,807,715,342,58,1
Se20 心不全,0,0,0,0,1,2,1,9,7,24,48,67,90,182,448,671,1279,2133,2553,1490,348,0
Se21 脳血管疾患,1,0,0,1,3,5,7,19,50,113,138,169,265,383,852,1037,1671,2094,1831,756,178,3
Se22 くも膜下出血,0,0,0,0,1,2,3,10,19,50,38,50,55,78,131,115,161,162,101,41,4,0
Se23 脳内出血,1,0,0,1,1,2,3,8,23,56,83,87,141,186,351,394,572,614,404,111,23,2
Se24 脳梗塞,0,0,0,0,1,0,1,0,4,5,9,27,62,108,342,489,878,1264,1271,575,142,1
Se25 大動脈瘤及び解離,0,0,0,0,1,0,1,6,4,22,28,53,60,123,201,222,311,393,253,89,11,0
Se26 肺炎,2,0,0,0,2,0,1,3,6,8,19,38,62,138,391,632,1202,1699,1566,833,155,1
Se27 慢性閉塞性肺疾患,0,0,0,0,0,0,0,1,0,0,3,9,16,52,145,192,330,361,258,73,12,0
Se28 喘息,0,2,0,0,0,0,1,0,1,2,1,2,3,3,8,8,11,18,19,14,1,0
Se29 肝疾患,2,0,1,0,0,3,3,12,26,63,116,138,149,163,244,171,214,186,99,20,10,1
Se30 腎不全,0,0,0,1,1,0,0,2,2,3,15,16,43,91,164,292,461,674,631,297,42,0
Se31 老衰,0,0,0,0,0,0,0,0,0,0,0,0,4,12,132,371,1246,2906,4832,3881,1539,0
Se32 不慮の事故,12,1,3,12,18,13,20,25,25,43,61,82,117,195,397,515,764,882,726,269,67,1
Se33 交通事故,2,0,0,7,10,4,3,7,9,7,13,10,13,21,29,31,34,28,10,4,0,0
Se34 自殺,0,0,4,42,106,95,92,100,112,143,151,110,99,89,106,82,56,52,24,3,2,1
