,0-04歳,05-09歳,10-14歳,15-19歳,20-24歳,25-29歳,30-34歳,35-39歳,40-44歳,45-49歳,50-54歳,55-59歳,60-64歳,65-69歳,70-74歳,75-79歳,80-84歳,85-89歳,90-94歳,95-99歳,100歳以上,不詳
総数,245,26,45,92,182,209,294,449,870,1134,1661,2445,4530,7247,9670,12871,18906,21289,16358,7372,2058,43
Se01 結核,0,0,0,0,0,0,0,0,2,0,3,2,3,4,11,18,24,56,28,11,2,0
Se02 悪性新生物＜腫瘍＞,7,7,7,15,16,16,53,115,250,374,668,1114,2190,3537,4354,4774,5624,4530,2321,605,109,3
Se03 食道の悪性新生物＜腫瘍＞,0,0,0,0,0,0,1,0,3,8,26,56,114,173,164,168,132,94,50,5,3,0
Se04 胃の悪性新生物＜腫瘍＞,0,0,0,0,3,0,10,18,27,44,64,131,250,478,602,637,737,606,336,76,9,0
Se05 結腸の悪性新生物＜腫瘍＞,0,0,0,0,1,2,1,7,20,31,42,87,172,269,377,420,478,485,286,81,13,0
Se06 直腸Ｓ状結腸移行部及び直腸の悪性新生物＜腫瘍＞,0,0,0,0,0,0,3,5,11,27,38,69,152,187,183,189,207,132,69,20,6,0
Se07 肝及び肝内胆管の悪性新生物＜腫瘍＞,0,0,1,0,0,0,1,0,9,9,38,69,149,268,336,435,552,311,142,28,4,0
Se08 胆のう及びその他の胆道の悪性新生物＜腫瘍＞,0,0,0,0,0,0,0,1,1,2,16,42,80,132,190,212,323,298,180,42,13,0
Se09 膵の悪性新生物＜腫瘍＞,0,0,0,1,0,0,1,3,17,30,49,103,198,378,404,459,492,404,194,49,11,1
Se10 気管，気管支及び肺の悪性新生物＜腫瘍＞,0,0,0,0,2,2,4,5,27,48,90,154,448,733,997,1037,1156,861,356,108,13,1
Se11 乳房の悪性新生物＜腫瘍＞,0,0,0,0,0,2,5,21,33,51,103,115,123,161,115,92,104,104,68,20,7,0
Se12 子宮の悪性新生物＜腫瘍＞,0,0,0,0,0,2,2,10,22,35,46,49,53,63,68,50,66,55,29,7,1,0
Se13 白血病,0,3,2,5,6,1,4,6,8,10,18,21,45,67,104,117,116,67,34,7,1,0
Se14 糖尿病,0,0,0,0,0,0,1,1,8,11,20,26,51,109,91,173,214,213,146,37,3,0
Se15 高血圧性疾患,0,0,0,0,0,0,1,1,1,4,5,4,11,22,20,45,77,126,124,78,34,0
Se16 心疾患（高血圧性を除く）,8,1,3,5,10,9,14,36,90,145,183,280,582,843,1154,1731,2872,3679,3019,1513,355,3
Se17 急性心筋梗塞,0,0,0,1,0,1,2,13,26,37,58,81,160,255,300,405,629,620,425,157,23,0
Se18 その他の虚血性心疾患,0,0,0,0,0,2,2,4,25,36,43,62,176,191,295,354,511,576,366,159,32,1
Se19 不整脈及び伝導障害,0,0,2,1,2,1,4,9,14,22,31,45,94,143,169,304,471,565,437,204,36,0
Se20 心不全,1,0,0,0,4,1,3,8,12,37,32,51,90,155,263,482,944,1487,1459,848,237,2
Se21 脳血管疾患,1,2,0,1,8,5,7,26,77,88,162,181,321,568,767,1096,1826,2128,1677,664,146,1
Se22 くも膜下出血,1,2,0,0,5,2,4,12,43,38,61,46,88,102,120,132,172,133,90,21,3,0
Se23 脳内出血,0,0,0,0,3,2,3,13,28,46,80,96,157,245,281,388,539,505,291,87,14,1
Se24 脳梗塞,0,0,0,1,0,1,0,0,4,3,14,33,68,199,342,546,1071,1435,1260,537,123,0
Se25 大動脈瘤及び解離,0,0,0,0,1,1,1,5,11,17,23,39,68,125,170,235,327,317,180,53,12,0
Se26 肺炎,8,1,4,0,3,5,1,9,12,15,31,63,131,272,550,1036,1947,2719,2161,1017,245,1
Se27 慢性閉塞性肺疾患,0,0,0,0,0,0,0,0,0,1,2,6,24,59,121,197,320,326,199,61,4,0
Se28 喘息,0,0,0,0,0,0,2,0,3,2,3,4,8,3,8,11,27,22,27,5,7,0
Se29 肝疾患,1,0,0,0,1,2,5,10,42,60,78,89,146,152,161,165,167,128,48,24,3,0
Se30 腎不全,1,0,0,0,0,1,0,4,5,4,16,21,42,90,154,219,428,551,431,195,32,0
Se31 老衰,0,0,0,0,0,0,0,0,0,0,0,0,3,12,34,157,553,1414,2290,1579,740,0
Se32 不慮の事故,14,4,8,20,29,26,28,30,35,60,61,110,138,231,320,489,623,602,393,131,20,4
Se33 交通事故,3,4,2,15,21,11,15,9,15,19,18,31,35,52,59,77,71,42,10,2,0,0
Se34 自殺,0,0,4,30,84,112,126,142,172,173,161,152,163,187,161,126,107,61,32,9,0,9
