,0-04歳,05-09歳,10-14歳,15-19歳,20-24歳,25-29歳,30-34歳,35-39歳,40-44歳,45-49歳,50-54歳,55-59歳,60-64歳,65-69歳,70-74歳,75-79歳,80-84歳,85-89歳,90-94歳,95-99歳,100歳以上,不詳
総数,266,58,53,160,272,317,428,661,958,1152,1775,2991,5731,6362,8866,12921,16298,16787,12245,5952,1490,421
Se01 結核,0,0,0,0,0,0,1,1,0,1,0,2,5,6,9,16,51,52,23,10,0,0
Se02 悪性新生物＜腫瘍＞,2,4,12,13,25,24,58,137,247,348,696,1399,2835,3163,3934,5094,5125,3972,1897,603,87,0
Se03 食道の悪性新生物＜腫瘍＞,0,0,0,0,0,0,0,0,8,7,29,55,165,160,166,196,116,79,30,7,2,0
Se04 胃の悪性新生物＜腫瘍＞,0,0,0,0,1,3,7,13,19,34,86,193,365,440,551,693,709,566,288,112,13,0
Se05 結腸の悪性新生物＜腫瘍＞,0,0,1,0,1,0,5,15,20,27,56,114,196,238,359,412,452,370,223,101,13,0
Se06 直腸Ｓ状結腸移行部及び直腸の悪性新生物＜腫瘍＞,0,0,0,0,0,0,3,2,14,21,41,91,157,189,164,182,183,119,78,25,2,0
Se07 肝及び肝内胆管の悪性新生物＜腫瘍＞,0,1,0,0,0,0,2,7,14,20,40,111,263,268,373,552,472,307,121,25,6,0
Se08 胆のう及びその他の胆道の悪性新生物＜腫瘍＞,0,0,0,0,0,0,1,1,6,6,16,38,88,114,193,260,305,299,154,47,9,0
Se09 膵の悪性新生物＜腫瘍＞,0,0,0,0,0,2,3,4,11,20,55,116,286,286,348,439,390,299,129,38,7,0
Se10 気管，気管支及び肺の悪性新生物＜腫瘍＞,0,0,0,0,1,1,3,14,30,43,92,216,510,662,857,1084,1177,788,317,82,13,0
Se11 乳房の悪性新生物＜腫瘍＞,0,0,0,0,0,0,5,20,36,46,94,128,185,134,107,89,96,76,35,19,3,0
Se12 子宮の悪性新生物＜腫瘍＞,0,0,0,0,0,4,4,15,18,36,31,49,65,52,46,62,55,47,17,6,2,0
Se13 白血病,1,0,8,4,10,7,9,7,13,19,16,25,72,62,103,127,112,82,41,7,0,0
Se14 糖尿病,0,0,1,0,0,1,0,4,8,15,16,49,72,75,131,170,160,190,111,39,2,0
Se15 高血圧性疾患,0,0,0,0,0,0,2,0,0,1,9,8,16,10,23,44,63,96,87,78,16,0
Se16 心疾患（高血圧性を除く）,8,2,4,4,13,18,21,60,98,117,177,269,524,603,896,1462,2244,2631,2171,1139,255,4
Se17 急性心筋梗塞,1,0,0,0,1,4,0,12,32,43,60,95,184,186,267,382,528,507,307,128,28,3
Se18 その他の虚血性心疾患,0,0,0,0,1,4,5,19,28,20,55,67,115,153,191,301,372,390,265,133,25,1
Se19 不整脈及び伝導障害,1,1,0,4,6,2,10,14,8,19,23,28,69,77,134,215,338,383,292,132,26,0
Se20 心不全,0,0,2,0,3,4,2,7,19,16,18,43,99,123,209,388,760,1042,1094,642,159,0
Se21 脳血管疾患,2,1,2,0,3,5,14,41,73,69,122,180,360,417,695,1207,1660,1916,1402,645,139,1
Se22 くも膜下出血,1,0,1,0,2,4,6,26,38,30,45,61,89,99,127,138,138,129,59,18,4,1
Se23 脳内出血,1,1,1,0,1,1,5,10,31,30,61,76,171,166,228,350,415,411,211,79,12,0
Se24 脳梗塞,0,0,0,0,0,0,1,2,4,8,15,40,86,142,323,689,1084,1332,1109,535,120,0
Se25 大動脈瘤及び解離,0,0,0,1,0,1,0,4,12,4,10,29,70,61,101,199,251,210,117,36,6,1
Se26 肺炎,13,1,0,3,5,2,4,5,12,15,26,51,157,247,475,1000,1698,2239,1887,873,217,0
Se27 慢性閉塞性肺疾患,0,0,0,0,0,0,1,1,0,2,5,4,27,42,94,215,333,292,164,63,9,0
Se28 喘息,0,0,0,0,0,0,2,1,2,5,0,4,6,4,2,13,23,23,26,9,5,0
Se29 肝疾患,1,0,0,0,0,0,1,15,28,56,72,106,169,133,172,168,160,110,56,24,1,1
Se30 腎不全,0,0,0,0,0,0,1,0,2,4,11,15,53,67,121,202,348,419,326,147,24,1
Se31 老衰,0,0,0,0,0,0,0,0,0,0,0,0,0,9,25,89,320,826,1296,1087,425,0
Se32 不慮の事故,58,32,19,61,78,87,111,129,170,193,222,319,442,492,662,759,767,607,336,121,30,359
Se33 交通事故,3,7,1,23,31,21,10,21,23,22,22,28,35,52,65,89,60,32,8,2,0,1
Se34 自殺,0,0,7,51,121,140,156,171,185,161,181,202,249,178,181,132,102,67,31,12,0,16
