,0-04歳,05-09歳,10-14歳,15-19歳,20-24歳,25-29歳,30-34歳,35-39歳,40-44歳,45-49歳,50-54歳,55-59歳,60-64歳,65-69歳,70-74歳,75-79歳,80-84歳,85-89歳,90-94歳,95-99歳,100歳以上,不詳
総数,232,34,35,99,198,211,274,454,771,1134,1554,2170,3894,7503,8865,12387,17892,20853,16597,7694,2081,32
Se01 結核,0,0,0,0,0,0,0,0,1,1,1,3,2,5,7,10,31,28,33,9,1,0
Se02 悪性新生物＜腫瘍＞,6,6,7,8,16,28,51,123,216,377,643,975,1926,3721,4011,4702,5454,4650,2419,687,117,1
Se03 食道の悪性新生物＜腫瘍＞,0,0,0,0,0,0,0,1,5,9,21,45,85,162,171,157,118,93,47,6,0,0
Se04 胃の悪性新生物＜腫瘍＞,0,0,0,0,3,3,7,7,23,37,62,83,237,461,484,556,709,622,330,93,9,1
Se05 結腸の悪性新生物＜腫瘍＞,0,0,0,0,0,1,3,11,19,32,59,76,159,286,327,395,470,479,307,90,19,0
Se06 直腸Ｓ状結腸移行部及び直腸の悪性新生物＜腫瘍＞,0,0,0,0,0,0,3,5,16,21,40,63,101,191,174,158,176,148,63,16,5,0
Se07 肝及び肝内胆管の悪性新生物＜腫瘍＞,1,0,1,0,0,0,0,3,8,19,37,63,149,278,312,420,506,361,171,42,3,0
Se08 胆のう及びその他の胆道の悪性新生物＜腫瘍＞,0,0,0,0,0,0,0,0,2,8,12,20,53,114,146,228,291,288,165,49,17,0
Se09 膵の悪性新生物＜腫瘍＞,0,0,0,0,0,0,0,3,5,30,58,101,189,359,388,483,493,369,192,46,8,0
Se10 気管，気管支及び肺の悪性新生物＜腫瘍＞,0,0,0,0,0,0,4,17,22,39,77,157,395,817,945,1045,1136,896,425,119,17,0
Se11 乳房の悪性新生物＜腫瘍＞,0,0,0,0,0,1,5,22,40,68,85,119,122,181,106,102,101,78,50,39,6,0
Se12 子宮の悪性新生物＜腫瘍＞,0,0,0,0,0,3,3,11,12,29,39,34,34,60,53,53,57,57,34,9,1,0
Se13 白血病,3,2,0,3,3,4,6,10,9,8,14,27,54,108,94,136,138,103,36,5,0,0
Se14 糖尿病,0,0,0,0,1,0,1,2,9,10,14,23,55,109,107,167,233,228,136,51,7,0
Se15 高血圧性疾患,0,0,0,0,0,0,1,2,1,5,4,8,12,24,32,31,69,108,141,89,20,0
Se16 心疾患（高血圧性を除く）,10,0,2,5,10,10,21,47,91,144,201,245,431,862,1098,1701,2608,3420,3034,1455,365,2
Se17 急性心筋梗塞,0,0,0,0,0,0,5,15,23,39,70,90,138,220,269,389,477,559,379,129,30,1
Se18 その他の虚血性心疾患,0,0,0,1,1,3,3,9,21,34,45,60,104,220,289,349,497,476,342,133,28,1
Se19 不整脈及び伝導障害,2,0,1,0,2,3,5,12,16,23,30,41,74,139,155,312,435,531,499,212,38,0
Se20 心不全,0,0,0,0,2,2,5,5,14,30,25,31,71,176,260,461,867,1421,1440,811,234,0
Se21 脳血管疾患,1,1,1,1,4,4,10,20,77,102,115,182,274,518,666,1000,1590,1923,1581,637,158,0
Se22 くも膜下出血,0,0,0,0,2,1,5,12,36,44,44,58,64,109,108,108,164,135,89,28,3,0
Se23 脳内出血,1,1,1,0,1,3,4,8,35,51,60,100,135,216,254,359,483,474,308,94,13,0
Se24 脳梗塞,0,0,0,0,0,0,1,0,3,6,9,20,61,173,291,510,916,1269,1147,493,132,0
Se25 大動脈瘤及び解離,0,0,0,0,0,0,3,1,10,12,22,32,68,120,145,167,266,325,191,54,9,0
Se26 肺炎,6,3,0,2,0,2,2,5,10,15,26,54,116,288,520,969,1797,2447,2112,986,230,0
Se27 慢性閉塞性肺疾患,0,0,0,0,0,0,0,0,1,2,2,9,19,42,116,193,286,333,210,53,10,0
Se28 喘息,0,0,0,0,0,0,0,0,0,3,1,3,4,5,7,13,17,25,27,8,4,0
Se29 肝疾患,1,0,0,0,0,0,3,8,29,53,69,81,121,162,146,186,181,132,86,19,2,0
Se30 腎不全,1,0,0,0,0,0,0,3,2,5,7,12,41,93,99,193,374,518,424,180,33,0
Se31 老衰,0,0,0,0,0,0,0,0,0,0,0,0,2,8,48,165,596,1529,2274,1785,772,0
Se32 不慮の事故,12,4,4,22,36,24,36,37,51,58,65,77,130,195,263,406,517,545,420,155,28,5
Se33 交通事故,2,3,2,16,20,11,14,14,17,15,24,19,19,30,48,66,55,39,15,3,0,0
Se34 自殺,0,0,7,44,99,102,98,125,144,159,158,140,121,160,125,106,105,59,16,8,0,4
