,0-04歳,05-09歳,10-14歳,15-19歳,20-24歳,25-29歳,30-34歳,35-39歳,40-44歳,45-49歳,50-54歳,55-59歳,60-64歳,65-69歳,70-74歳,75-79歳,80-84歳,85-89歳,90-94歳,95-99歳,100歳以上,不詳
総数,239,36,39,79,153,191,228,387,655,1136,1614,2264,3557,6849,9415,13442,18790,23388,20284,9437,2419,52
Se01 結核,0,0,0,0,0,0,0,0,1,1,0,2,3,3,2,28,38,47,41,13,0,0
Se02 悪性新生物＜腫瘍＞,13,9,13,9,12,33,34,102,177,411,638,953,1687,3268,4280,5112,5577,5056,2997,883,98,0
Se03 食道の悪性新生物＜腫瘍＞,0,0,0,0,0,0,0,1,0,7,18,33,78,144,165,174,159,91,48,8,0,0
Se04 胃の悪性新生物＜腫瘍＞,0,0,0,0,0,6,2,17,24,44,45,103,163,403,534,580,667,612,381,104,7,0
Se05 結腸の悪性新生物＜腫瘍＞,0,0,1,1,0,3,5,5,15,37,46,92,154,279,372,442,529,514,364,134,13,0
Se06 直腸Ｓ状結腸移行部及び直腸の悪性新生物＜腫瘍＞,0,0,0,0,0,2,0,2,8,17,40,63,86,157,189,210,174,145,93,23,7,0
Se07 肝及び肝内胆管の悪性新生物＜腫瘍＞,0,0,0,0,0,0,2,1,3,13,21,54,111,205,263,374,440,392,195,50,5,0
Se08 胆のう及びその他の胆道の悪性新生物＜腫瘍＞,0,0,0,0,0,0,0,1,3,8,15,20,60,110,163,247,328,298,212,64,6,0
Se09 膵の悪性新生物＜腫瘍＞,0,0,1,0,0,1,0,5,15,36,56,94,171,326,475,546,573,475,222,80,3,0
Se10 気管，気管支及び肺の悪性新生物＜腫瘍＞,0,0,0,0,0,0,2,15,22,48,88,139,297,719,952,1133,1125,1016,540,126,14,0
Se11 乳房の悪性新生物＜腫瘍＞,0,0,0,0,0,2,2,11,23,66,99,99,126,152,149,143,123,116,82,44,10,0
Se12 子宮の悪性新生物＜腫瘍＞,0,0,0,0,0,1,4,5,14,34,40,45,60,69,57,71,77,63,37,8,1,0
Se13 白血病,3,1,6,2,5,2,4,3,5,12,14,24,45,64,143,125,131,103,50,10,2,0
Se14 糖尿病,0,1,0,0,0,1,2,4,6,12,24,45,42,107,109,141,235,227,157,54,13,0
Se15 高血圧性疾患,0,0,0,0,0,0,1,1,3,3,5,16,10,27,49,52,117,161,190,104,28,0
Se16 心疾患（高血圧性を除く）,2,1,1,1,7,8,18,34,66,134,184,261,421,848,1116,1735,2574,3718,3642,1736,439,4
Se17 急性心筋梗塞,0,0,0,0,0,1,2,7,17,41,47,68,132,224,264,376,476,525,403,136,24,0
Se18 その他の虚血性心疾患,0,0,0,0,2,2,3,4,13,31,52,72,115,226,295,371,492,581,409,164,30,1
Se19 不整脈及び伝導障害,0,1,0,0,3,2,3,8,13,22,33,38,61,131,163,280,396,607,528,219,51,1
Se20 心不全,0,0,1,0,1,1,6,9,13,28,30,50,71,185,280,519,897,1580,1872,1005,292,0
Se21 脳血管疾患,0,1,1,1,1,2,8,28,61,118,149,183,252,502,671,1043,1611,2045,1690,714,168,2
Se22 くも膜下出血,0,1,0,1,1,2,5,10,25,58,60,53,57,110,92,111,178,123,91,20,4,0
Se23 脳内出血,0,0,0,0,0,0,3,18,33,45,81,103,140,209,296,353,491,564,379,113,11,0
Se24 脳梗塞,0,0,0,0,0,0,0,0,3,8,6,23,48,164,259,555,898,1317,1190,565,150,2
Se25 大動脈瘤及び解離,0,0,0,0,0,1,2,3,14,16,32,54,86,130,184,230,325,377,251,74,10,0
Se26 肺炎,6,0,2,0,0,1,0,1,4,6,21,40,69,188,322,693,1338,2002,1936,886,205,0
Se27 慢性閉塞性肺疾患,1,0,0,0,0,0,0,1,0,1,3,14,18,55,110,227,329,437,269,82,7,0
Se28 喘息,0,0,0,0,0,0,0,0,1,2,0,2,3,4,13,10,15,23,26,16,1,0
Se29 肝疾患,2,0,0,0,1,0,1,14,32,58,91,111,122,170,162,197,194,157,80,21,2,0
Se30 腎不全,1,0,0,0,0,0,1,0,4,4,14,25,42,83,115,223,384,558,521,210,25,0
Se31 老衰,0,0,0,0,0,0,0,0,0,0,0,0,1,19,61,209,832,2068,3224,2390,994,0
Se32 不慮の事故,12,2,3,21,25,20,19,26,41,43,75,72,104,199,302,431,589,693,463,195,25,2
Se33 交通事故,2,0,0,17,14,10,7,10,13,16,26,20,19,30,51,71,60,46,19,3,0,0
Se34 自殺,0,0,10,28,76,93,100,104,138,132,131,139,94,114,150,122,78,47,24,4,0,8
