,0-04歳,05-09歳,10-14歳,15-19歳,20-24歳,25-29歳,30-34歳,35-39歳,40-44歳,45-49歳,50-54歳,55-59歳,60-64歳,65-69歳,70-74歳,75-79歳,80-84歳,85-89歳,90-94歳,95-99歳,100歳以上,不詳
総数,167,22,19,122,215,207,277,415,680,1183,1738,2351,3413,6120,10599,13510,18152,23662,21076,10414,2737,65
Se01 結核,0,0,0,0,0,0,0,0,0,1,3,1,3,2,7,21,40,43,48,13,3,1
Se02 悪性新生物＜腫瘍＞,10,9,4,10,11,14,45,89,191,367,612,1009,1572,2955,4935,5373,5745,5600,3352,960,143,0
Se03 食道の悪性新生物＜腫瘍＞,0,0,0,0,0,0,1,0,2,8,14,37,71,119,186,165,160,115,55,12,1,0
Se04 胃の悪性新生物＜腫瘍＞,0,0,0,1,0,2,2,13,21,24,52,87,167,322,568,615,632,693,428,117,10,0
Se05 結腸の悪性新生物＜腫瘍＞,0,0,0,0,0,0,2,9,16,44,53,89,127,262,435,454,549,559,406,128,23,0
Se06 直腸Ｓ状結腸移行部及び直腸の悪性新生物＜腫瘍＞,0,0,0,0,1,1,3,5,15,10,49,64,86,165,244,236,208,156,115,31,5,0
Se07 肝及び肝内胆管の悪性新生物＜腫瘍＞,1,0,0,0,0,0,1,2,5,15,25,53,100,191,299,360,463,444,190,44,6,0
Se08 胆のう及びその他の胆道の悪性新生物＜腫瘍＞,0,0,0,0,0,0,0,1,2,11,11,26,44,95,198,224,317,337,225,63,16,0
Se09 膵の悪性新生物＜腫瘍＞,0,0,0,0,0,1,3,3,16,29,64,93,174,312,530,566,619,495,276,87,10,0
Se10 気管，気管支及び肺の悪性新生物＜腫瘍＞,0,0,0,0,0,1,5,7,14,50,61,173,272,619,1148,1241,1117,1035,563,165,19,0
Se11 乳房の悪性新生物＜腫瘍＞,0,0,0,0,0,1,6,15,26,53,104,99,106,147,184,160,118,126,103,29,6,0
Se12 子宮の悪性新生物＜腫瘍＞,0,0,0,0,0,1,3,9,23,23,51,48,52,46,71,70,72,53,36,10,1,0
Se13 白血病,4,2,0,2,3,4,2,4,11,7,8,25,48,79,113,133,144,128,63,10,2,0
Se14 糖尿病,0,0,0,0,1,0,0,1,3,17,22,32,33,84,127,137,190,224,182,67,15,0
Se15 高血圧性疾患,0,0,0,0,0,0,1,1,1,3,7,15,28,34,51,72,84,149,178,128,41,1
Se16 心疾患（高血圧性を除く）,6,0,2,4,4,8,19,30,60,136,213,255,399,674,1200,1634,2473,3589,3632,1873,432,7
Se17 急性心筋梗塞,0,0,0,1,0,1,1,6,19,35,68,74,85,168,269,307,427,528,402,157,19,0
Se18 その他の虚血性心疾患,0,0,0,0,0,1,8,6,18,33,53,71,133,188,308,372,503,502,414,140,35,4
Se19 不整脈及び伝導障害,2,0,0,1,1,5,4,4,15,18,31,45,76,121,213,253,378,542,537,260,45,1
Se20 心不全,0,0,0,0,1,0,3,8,4,32,39,29,72,134,295,527,895,1616,1855,1110,296,0
Se21 脳血管疾患,0,0,0,0,3,11,5,23,58,113,131,171,229,376,703,991,1466,1977,1546,727,169,0
Se22 くも膜下出血,0,0,0,0,0,8,3,15,26,43,51,48,60,71,108,111,156,147,97,30,6,0
Se23 脳内出血,0,0,0,0,3,2,2,8,31,60,69,93,128,181,278,345,460,516,332,118,21,0
Se24 脳梗塞,0,0,0,0,0,1,0,0,1,9,10,21,38,111,301,511,814,1267,1078,559,136,0
Se25 大動脈瘤及び解離,0,0,0,0,0,0,2,2,9,13,34,50,62,116,185,233,289,378,251,77,15,0
Se26 肺炎,0,0,0,0,1,0,1,1,1,7,14,36,62,149,331,552,1006,1608,1531,680,163,0
Se27 慢性閉塞性肺疾患,0,0,0,1,0,0,0,0,2,0,2,7,16,61,128,217,320,331,235,66,10,0
Se28 喘息,1,0,0,1,0,0,0,0,1,3,1,1,4,5,2,7,8,24,14,14,5,0
Se29 肝疾患,0,0,0,0,0,3,5,18,40,77,86,115,157,153,197,197,207,159,79,33,6,1
Se30 腎不全,0,0,0,0,0,0,1,1,1,8,9,19,38,78,135,191,394,545,518,182,35,0
Se31 老衰,0,0,0,0,0,0,0,0,0,0,0,0,4,21,96,278,951,2398,3926,3056,1201,0
Se32 不慮の事故,9,5,3,22,26,17,19,18,28,37,69,70,100,130,267,375,531,580,466,223,40,4
Se33 交通事故,2,5,1,20,17,12,7,9,12,14,28,18,17,22,41,53,37,29,17,1,0,1
Se34 自殺,0,0,8,65,134,116,137,152,185,231,208,166,143,121,161,138,95,81,46,7,0,3
